ID	s	d	ts	te	LLC	ELC
----------------------------------------------------
1	6	11	0	0	1	3	1.56
870	3	11	0	1	100	2	1.04
271	2	11	1	1	10	1	0.52
506	2	10	1	2	25	2	1.04
270	2	10	1	2	10	2	1.04
266	3	10	0	2	10	3	1.56
711	2	11	2	2	50	1	0.52
871	2	11	2	2	100	1	0.52
4	4	8	3	3	1	1	0.52
278	4	8	3	3	10	1	0.52
714	4	8	3	3	50	1	0.52
267	6	8	0	3	10	6	3.12
275	0	8	3	3	10	1	0.52
6	5	10	3	3	1	1	0.52
276	2	10	3	3	10	1	0.52
272	2	10	2	3	10	2	1.04
2	0	11	1	3	1	6	3.1
277	2	11	3	3	10	1	0.52
872	3	11	2	3	100	4	2.04
510	3	11	2	3	25	4	2.04
8	4	8	4	4	1	1	0.52
875	4	8	4	4	100	1	0.52
511	1	9	3	4	25	5	2.54
508	7	9	1	4	25	5	2.58
274	5	9	2	4	10	5	2.6
710	1	9	1	4	50	4	2.04
268	6	9	0	4	10	4	2.06
501	0	10	0	4	25	6	3.1
503	4	10	0	4	25	6	3.12
264	0	10	0	4	10	6	3.1
269	0	10	1	4	10	6	3.1
873	2	10	3	4	100	2	1.04
513	5	10	3	4	25	2	1.04
282	7	11	4	4	10	2	1.04
502	0	11	0	4	25	7	3.62
280	5	11	4	4	10	1	0.52
716	4	8	5	5	50	1	0.52
9	0	8	5	5	1	1	0.52
517	1	9	4	5	25	5	2.54
712	7	10	2	5	50	4	2.02
10	1	10	5	5	1	2	1.04
13	5	10	5	5	1	1	0.52
7	3	10	4	5	1	2	1.04
518	2	10	4	5	25	2	1.04
3	0	11	3	5	1	8	4.12
713	7	11	2	5	50	5	2.54
17	4	8	6	6	1	1	0.52
876	0	8	6	6	100	2	1.04
283	1	9	5	6	10	4	2.04
515	7	9	3	6	25	4	2.08
288	7	10	6	6	10	1	0.52
523	6	10	5	6	25	2	1.04
285	6	10	5	6	10	2	1.04
715	2	10	5	6	50	2	1.04
279	3	10	4	6	10	3	1.56
286	6	11	5	6	10	3	1.56
16	1	11	6	6	1	3	1.56
529	4	8	7	7	25	1	0.52
520	7	9	4	7	25	4	2.08
281	7	9	4	7	10	4	2.08
14	6	9	5	7	1	4	2.06
718	7	10	6	7	50	2	1.02
292	7	10	7	7	10	1	0.52
289	1	10	7	7	10	2	1.04
526	1	10	7	7	25	3	1.56
21	5	10	7	7	1	1	0.52
877	2	11	7	7	100	1	0.52
25	4	8	8	8	1	1	0.52
19	1	9	7	8	1	4	2.04
5	4	9	3	8	1	9	4.66
721	6	10	7	8	50	3	1.54
531	1	10	8	8	25	3	1.56
532	6	10	8	8	25	2	1.04
527	2	10	7	8	25	2	1.04
719	1	11	7	8	50	4	2.08
291	6	11	7	8	10	4	2.06
12	4	11	5	8	1	8	4.14
723	5	11	8	8	50	1	0.52
720	3	10	7	9	50	4	2.06
293	3	11	8	9	10	2	1.04
538	4	8	10	10	25	1	0.52
20	5	9	7	10	1	5	2.6
724	1	11	9	10	50	4	2.08
28	6	11	10	10	1	3	1.56
725	3	11	9	10	50	2	1.04
726	2	11	10	10	50	1	0.52
879	3	11	9	10	100	4	2.04
26	6	9	9	11	1	4	2.06
727	7	10	10	11	50	2	1.02
536	2	10	10	11	25	2	1.04
537	3	11	10	11	25	2	1.04
301	4	8	12	12	10	1	0.52
533	7	9	8	12	25	5	2.58
284	3	9	5	12	10	7	3.64
524	7	9	5	12	25	5	2.58
504	5	9	0	12	25	7	3.64
24	3	9	8	12	1	6	3.12
730	1	10	12	12	50	3	1.56
32	2	10	12	12	1	1	0.52
729	3	11	11	12	50	2	1.04
304	4	8	13	13	10	1	0.52
884	0	8	13	13	100	2	1.04
733	0	8	13	13	50	2	1.04
300	1	9	12	13	10	5	2.54
30	1	9	12	13	1	4	2.04
535	1	9	10	13	25	4	2.04
521	2	9	5	13	25	7	3.64
525	5	9	6	13	25	7	3.64
717	6	9	6	13	50	6	3.06
273	4	9	2	13	10	9	4.66
37	5	10	13	13	1	1	0.52
302	6	10	12	13	10	3	1.54
728	3	10	11	13	50	3	1.56
36	1	11	13	13	1	3	1.56
34	3	11	12	13	1	2	1.04
734	2	11	13	13	50	1	0.52
739	6	10	14	14	50	2	1.04
541	6	11	13	14	25	3	1.56
545	5	11	14	14	25	1	0.52
736	2	11	14	14	50	1	0.52
885	0	8	14	15	100	3	1.54
305	7	9	13	15	10	4	2.06
735	6	9	13	15	50	4	2.06
308	1	10	15	15	10	3	1.56
309	2	10	15	15	10	1	0.52
307	6	11	14	15	10	3	1.56
306	3	11	14	15	10	2	1.04
547	2	11	15	15	25	1	0.52
544	3	11	14	15	25	4	2.04
39	1	9	15	16	1	4	2.04
38	6	9	14	16	1	4	2.06
295	3	9	9	16	10	8	4.16
294	2	9	9	16	10	7	3.64
315	5	11	16	16	10	1	0.52
552	4	8	17	17	25	1	0.52
741	0	8	16	17	50	3	1.54
45	5	10	17	17	1	1	0.52
740	3	10	15	17	50	3	1.56
553	7	11	17	17	25	2	1.04
550	3	11	16	17	25	2	1.04
319	7	9	17	18	10	4	2.06
48	7	10	18	18	1	1	0.52
745	2	10	17	18	50	2	1.04
749	5	11	18	18	50	1	0.52
46	2	11	18	18	1	1	0.52
751	4	8	19	19	50	1	0.52
