ID	s	d	ts	te	LLC	size
------------------------------
67	2	11	2	3	1	10	
275	2	11	3	4	1	1	
294	2	11	4	5	1	1	
154	3	10	6	7	1	10	
264	2	11	6	7	1	10	
0	2	11	9	10	1	10	
179	3	10	10	11	1	25	
209	2	11	18	19	1	10	
31	3	10	20	21	1	1	
280	3	10	29	30	1	1	
121	2	11	30	31	1	10	
125	2	11	30	31	1	1	
84	3	10	33	34	1	10	
120	2	11	33	34	1	1	
276	2	11	36	37	1	10	
236	2	11	37	38	1	1	
183	2	11	38	39	1	1	
28	3	10	42	43	1	10	
222	3	10	49	50	1	10	
3	3	10	50	51	1	10	
259	3	10	50	51	1	25	
278	2	11	52	53	1	10	
200	3	10	54	55	1	1	
142	3	10	55	56	1	1	
30	2	11	58	59	1	10	
132	2	11	60	61	1	1	
22	3	10	12	14	2	50	
152	3	10	15	17	2	50	
74	2	11	24	26	2	25	
87	2	11	33	35	2	25	
241	3	10	36	38	2	50	
293	2	11	36	38	2	25	
95	3	10	50	52	2	50	
12	2	11	51	53	2	25	
215	2	11	53	55	2	25	
48	2	11	57	59	2	25	
212	2	11	0	3	3	50	
82	3	10	6	9	3	100	
41	2	11	16	19	3	50	
158	2	11	24	27	3	50	
166	1	9	24	27	3	1	
150	3	10	27	30	3	100	
291	3	10	37	40	3	100	
210	3	10	41	44	3	100	
129	3	10	43	46	3	100	
9	2	11	43	46	3	50	
96	3	10	53	56	3	100	
134	3	10	55	58	3	100	
13	3	10	58	61	3	100	
118	2	10	21	25	4	1	
290	2	11	10	15	5	100	
297	2	10	18	25	7	1	
238	2	10	20	27	7	25	
252	2	10	18	28	10	50	
58	1	9	11	26	15	1	
289	2	10	10	27	17	25	
1	2	10	8	26	18	10	
147	1	9	4	26	22	1	
17	2	10	6	28	22	50	
277	2	10	3	26	23	10	
60	2	10	58	85	27	1	
68	3	11	58	85	27	1	
140	1	9	55	84	29	1	
283	3	11	60	89	29	10	
53	1	9	60	90	30	50	
228	0	8	53	85	32	1	
90	2	10	53	85	32	1	
20	3	11	60	92	32	100	
182	0	8	52	85	33	1	
85	1	9	56	89	33	25	
123	3	11	59	92	33	100	
244	1	9	56	89	33	25	
18	1	9	58	92	34	25	
184	0	8	58	92	34	50	
234	0	8	60	94	34	100	
163	7	9	51	87	36	10	
193	2	10	49	85	36	1	
33	1	9	50	87	37	10	
208	3	11	58	95	37	25	
102	1	9	55	92	37	100	
248	1	9	54	92	38	100	
61	1	9	53	92	39	100	
206	0	8	46	86	40	1	
119	0	8	50	92	42	50	
227	1	9	44	87	43	10	
247	0	8	42	85	43	1	
178	7	9	45	89	44	10	
72	3	11	46	90	44	50	
250	0	8	49	94	45	100	
167	3	11	42	88	46	10	
49	3	11	44	90	46	50	
112	0	8	47	93	46	50	
128	0	8	38	85	47	1	
174	1	9	42	90	48	50	
88	3	11	37	85	48	1	
295	7	9	43	93	50	25	
108	0	8	38	88	50	10	
52	3	11	34	85	51	1	
77	0	8	39	90	51	10	
70	2	10	33	85	52	1	
204	3	11	42	95	53	25	
122	0	8	36	89	53	10	
25	1	9	37	92	55	100	
230	3	11	33	88	55	10	
165	0	8	38	93	55	50	
143	7	9	36	92	56	25	
253	0	8	35	92	57	50	
76	1	9	29	87	58	10	
56	3	11	32	90	58	50	
235	0	8	32	91	59	25	
115	7	9	27	87	60	10	
103	3	11	30	90	60	25	
232	3	11	32	92	60	25	
155	3	11	30	92	62	100	
11	1	9	24	87	63	10	
63	7	9	31	94	63	25	
282	3	11	29	92	63	100	
65	7	9	22	88	66	10	
245	7	9	24	92	68	25	
131	3	11	22	90	68	50	
26	0	8	21	91	70	10	
47	3	11	17	87	70	1	
32	0	8	24	94	70	25	
299	0	8	17	88	71	1	
198	3	11	15	87	72	1	
205	0	8	22	94	72	100	
27	3	11	20	92	72	1	
55	3	11	22	95	73	25	
6	1	9	18	92	74	25	
284	1	9	13	87	74	10	
98	0	8	14	89	75	1	
262	0	8	20	95	75	100	
286	0	8	16	92	76	50	
196	0	8	11	88	77	1	
181	3	11	13	90	77	50	
97	7	9	9	87	78	10	
265	1	9	9	87	78	10	
170	3	11	9	87	78	1	
168	0	8	13	91	78	10	
175	1	9	8	87	79	10	
256	3	11	8	87	79	1	
199	1	9	10	90	80	25	
8	3	11	13	93	80	100	
237	0	8	11	91	80	25	
111	3	11	9	90	81	25	
110	1	9	6	89	83	25	
171	0	8	8	91	83	10	
81	1	9	2	87	85	10	
271	7	9	7	93	86	25	
211	3	11	6	92	86	100	
141	7	9	5	92	87	25	
75	0	8	4	91	87	1	
242	3	11	2	90	88	50	
190	0	8	6	94	88	100	
104	0	8	2	91	89	10	
214	3	11	1	90	89	50	
261	0	8	6	95	89	50	
233	1	9	3	93	90	100	
156	0	8	2	93	91	50	
292	3	11	1	93	92	100	
57	1	9	0	94	94	100	
37	0	8	1	97	96	25	
