-Infinity,0.0,06/14/2016 11:11:44
73.78800311203352,4517.0,06/14/2016 11:11:46
68.77056057419273,2535.0,06/14/2016 11:11:48
-Infinity,0.0,06/14/2016 11:11:50
-Infinity,0.0,06/14/2016 11:11:52
-Infinity,0.0,06/14/2016 11:11:54
-Infinity,0.0,06/14/2016 11:11:56
-Infinity,0.0,06/14/2016 11:11:58
-Infinity,0.0,06/14/2016 11:12:00
-Infinity,0.0,06/14/2016 11:12:02
-Infinity,0.0,06/14/2016 11:12:04
-Infinity,0.0,06/14/2016 11:12:06
-Infinity,0.0,06/14/2016 11:12:08
-Infinity,0.0,06/14/2016 11:12:10
-Infinity,0.0,06/14/2016 11:12:13
-Infinity,0.0,06/14/2016 11:12:15
-Infinity,0.0,06/14/2016 11:12:17
-Infinity,0.0,06/14/2016 11:12:20
-Infinity,0.0,06/14/2016 11:12:22
-Infinity,0.0,06/14/2016 11:12:24
-Infinity,0.0,06/14/2016 11:12:26
-Infinity,0.0,06/14/2016 11:12:28
-Infinity,0.0,06/14/2016 11:12:31
-Infinity,0.0,06/14/2016 11:12:33
-Infinity,0.0,06/14/2016 11:12:35
-Infinity,0.0,06/14/2016 11:12:37
-Infinity,0.0,06/14/2016 11:12:39
-Infinity,0.0,06/14/2016 11:12:41
-Infinity,0.0,06/14/2016 11:12:43
-Infinity,0.0,06/14/2016 11:12:46
-Infinity,0.0,06/14/2016 11:12:48
-Infinity,0.0,06/14/2016 11:12:50
-Infinity,0.0,06/14/2016 11:12:52
-Infinity,0.0,06/14/2016 11:12:55
-Infinity,0.0,06/14/2016 11:12:57
-Infinity,0.0,06/14/2016 11:12:59
-Infinity,0.0,06/14/2016 11:13:02
-Infinity,0.0,06/14/2016 11:13:04
-Infinity,0.0,06/14/2016 11:13:06
-Infinity,0.0,06/14/2016 11:13:08
-Infinity,0.0,06/14/2016 11:13:10
-Infinity,0.0,06/14/2016 11:13:12
-Infinity,0.0,06/14/2016 11:13:15
-Infinity,0.0,06/14/2016 11:13:17
-Infinity,0.0,06/14/2016 11:13:20
-Infinity,0.0,06/14/2016 11:13:22
-Infinity,0.0,06/14/2016 11:13:24
-Infinity,0.0,06/14/2016 11:13:26
-Infinity,0.0,06/14/2016 11:13:28
-Infinity,0.0,06/14/2016 11:13:30
-Infinity,0.0,06/14/2016 11:13:32
-Infinity,0.0,06/14/2016 11:13:34
-Infinity,0.0,06/14/2016 11:13:37
-Infinity,0.0,06/14/2016 11:13:39
-Infinity,0.0,06/14/2016 11:13:42
-Infinity,0.0,06/14/2016 11:13:44
-Infinity,0.0,06/14/2016 11:13:46
-Infinity,0.0,06/14/2016 11:13:48
-Infinity,0.0,06/14/2016 11:13:50
-Infinity,0.0,06/14/2016 11:13:52
-Infinity,0.0,06/14/2016 11:13:55
-Infinity,0.0,06/14/2016 11:13:58
-Infinity,0.0,06/14/2016 11:14:00
-Infinity,0.0,06/14/2016 11:14:02
-Infinity,0.0,06/14/2016 11:14:04
-Infinity,0.0,06/14/2016 11:14:06
-Infinity,0.0,06/14/2016 11:14:08
-Infinity,0.0,06/14/2016 11:14:11
-Infinity,0.0,06/14/2016 11:14:13
-Infinity,0.0,06/14/2016 11:14:16
-Infinity,0.0,06/14/2016 11:14:18
-Infinity,0.0,06/14/2016 11:14:20
-Infinity,0.0,06/14/2016 11:14:22
-Infinity,0.0,06/14/2016 11:14:24
-Infinity,0.0,06/14/2016 11:14:26
-Infinity,0.0,06/14/2016 11:14:29
-Infinity,0.0,06/14/2016 11:14:31
-Infinity,0.0,06/14/2016 11:14:33
-Infinity,0.0,06/14/2016 11:14:35
-Infinity,0.0,06/14/2016 11:14:38
-Infinity,0.0,06/14/2016 11:14:40
-Infinity,0.0,06/14/2016 11:14:42
-Infinity,0.0,06/14/2016 11:14:44
-Infinity,0.0,06/14/2016 11:14:46
