ID	s	d	ts	te	LLC	size	parent	parentTime	replica
68	1	8	14	14	0	25	-1	-1	-1
37	6	8	9	19	10	100	18	19	0
73	4	8	1	15	14	1	25	15	0
39	2	11	3	15	12	1	25	15	0
74	2	8	3	15	12	1	25	15	0
64	2	10	4	15	11	1	25	15	0
45	4	11	5	15	10	1	25	15	0
54	2	11	5	15	10	1	25	15	0
38	7	8	9	15	6	1	25	15	0
16	4	9	8	15	7	1	25	15	0
99	2	9	7	15	8	1	25	15	0
57	6	8	13	15	2	10	25	15	0
60	6	8	10	20	10	100	18	20	0
29	5	11	10	16	6	10	25	16	1
23	3	10	10	16	6	1	25	16	1
58	5	9	5	18	13	25	18	18	0
33	6	8	14	18	4	25	18	18	0
4	2	8	9	17	8	1	25	17	1
67	6	9	12	22	10	100	8	22	0
63	6	9	15	19	4	25	18	19	0
32	5	9	12	18	6	10	18	18	0
36	7	10	13	18	5	1	25	18	1
85	3	8	14	19	5	1	25	19	1
41	0	10	14	20	6	10	18	20	0
10	0	11	15	21	6	10	18	21	1
20	7	10	4	22	18	10	8	22	0
90	7	11	7	23	16	10	8	23	0
53	3	9	11	24	13	10	8	24	0
25	2	10	5	24	19	10	8	24	0
62	2	8	7	27	20	10	18	27	1
86	4	9	9	26	17	10	8	26	0
93	2	11	8	26	18	10	8	26	0
48	7	11	13	26	13	10	8	26	0
84	2	11	1	1	0	100	-1	-1	-1
73	4	8	1	2	1	1	4	2	0
5	2	11	2	2	0	25	-1	-1	-1
79	4	10	2	7	5	100	4	7	0
39	2	11	3	3	0	1	-1	-1	-1
74	2	8	3	3	0	1	-1	-1	-1
47	4	11	3	6	3	50	4	6	0
71	4	10	3	8	5	100	4	8	0
64	2	10	4	4	0	1	-1	-1	-1
66	2	10	4	4	0	100	-1	-1	-1
25	2	10	5	5	0	10	-1	-1	-1
54	2	11	5	5	0	1	-1	-1	-1
45	4	11	5	6	1	1	4	6	0
94	4	11	5	7	2	25	26	7	0
21	2	10	7	7	0	100	-1	-1	-1
62	2	8	7	7	0	10	-1	-1	-1
75	2	10	7	7	0	100	-1	-1	-1
99	2	9	7	7	0	1	-1	-1	-1
31	4	10	7	10	3	50	4	10	0
72	4	11	7	10	3	50	4	10	0
93	2	11	8	8	0	10	-1	-1	-1
20	7	10	4	9	5	10	4	9	0
16	4	9	8	9	1	1	4	9	0
52	4	10	7	9	2	25	23	9	0
4	2	8	9	9	0	1	-1	-1	-1
86	4	9	9	10	1	10	4	10	0
91	3	9	1	11	10	25	11	11	0
38	7	8	9	11	2	1	26	11	0
90	7	11	7	12	5	10	26	12	0
23	3	10	10	12	2	1	26	12	0
69	2	11	13	13	0	100	-1	-1	-1
0	7	9	4	15	11	25	22	15	0
2	0	10	3	15	12	1	26	15	0
55	0	10	5	15	10	1	26	15	0
78	5	10	9	15	6	1	26	15	0
36	7	10	13	15	2	1	26	15	0
53	3	9	11	15	4	10	26	15	0
19	1	11	0	15	15	1	26	15	0
11	1	8	1	15	14	1	26	15	0
17	0	11	4	15	11	1	26	15	0
12	6	11	3	15	12	1	26	15	0
26	1	9	4	15	11	1	26	15	0
80	0	11	7	15	8	1	26	15	0
98	0	9	7	15	8	1	26	15	0
61	6	11	6	15	9	1	26	15	0
13	2	9	15	15	0	10	-1	-1	-1
43	2	10	15	15	0	25	-1	-1	-1
40	4	11	15	16	1	10	4	16	0
70	4	11	15	20	5	100	4	20	0
85	3	8	14	16	2	1	26	16	0
48	7	11	13	16	3	10	26	16	0
95	3	11	3	19	16	50	26	19	0
15	3	11	6	19	13	50	26	19	0
81	7	11	10	19	9	50	26	19	0
35	7	11	11	19	8	50	26	19	0
3	5	10	11	17	6	1	26	17	0
24	0	11	11	17	6	1	26	17	0
83	7	10	11	20	9	50	26	20	0
9	3	10	15	19	4	25	26	19	0
14	6	11	12	18	6	1	26	18	0
51	7	11	8	23	15	100	26	23	0
1	7	11	15	20	5	25	26	20	0
18	0	8	1	21	20	10	26	21	0
59	5	11	2	21	19	10	26	21	0
88	0	9	6	21	15	10	26	21	0
44	0	8	8	21	13	10	26	21	0
82	1	8	2	21	19	10	26	21	0
29	5	11	10	22	12	10	26	22	0
65	6	10	7	23	16	10	26	23	0
77	6	11	7	23	16	10	26	23	0
50	1	8	7	24	17	10	23	24	0
32	5	9	12	24	12	10	23	24	0
87	7	10	1	27	26	100	11	27	0
92	3	10	7	27	20	100	11	27	0
6	3	10	10	27	17	100	11	27	0
41	0	10	14	25	11	10	23	25	0
56	1	9	8	25	17	10	23	25	0
10	0	11	15	26	11	10	22	26	0
57	6	8	13	28	15	10	22	28	0
22	1	9	10	28	18	10	22	28	0
91	3	9	1	1	0	25	-1	-1	-1
73	4	8	1	2	1	1	4	2	1
87	7	10	1	4	3	100	7	4	0
95	3	11	3	3	0	50	-1	-1	-1
5	2	11	2	12	10	25	11	12	1
0	7	9	4	5	1	25	7	5	0
20	7	10	4	5	1	10	7	5	0
39	2	11	3	5	2	1	11	5	1
74	2	8	3	5	2	1	11	5	1
45	4	11	5	6	1	1	4	6	1
94	4	11	5	14	9	25	4	14	1
64	2	10	4	6	2	1	11	6	1
15	3	11	6	6	0	50	-1	-1	-1
25	2	10	5	10	5	10	26	10	1
54	2	11	5	7	2	1	26	7	1
92	3	10	7	7	0	100	-1	-1	-1
90	7	11	7	8	1	10	7	8	0
16	4	9	8	9	1	1	4	9	1
51	7	11	8	11	3	100	7	11	0
62	2	8	7	12	5	10	26	12	1
99	2	9	7	9	2	1	26	9	1
86	4	9	9	13	4	10	4	13	1
38	7	8	9	10	1	1	7	10	0
93	2	11	8	13	5	10	26	13	1
6	3	10	10	10	0	100	-1	-1	-1
23	3	10	10	10	0	1	-1	-1	-1
81	7	11	10	12	2	50	7	12	0
4	2	8	9	11	2	1	26	11	1
53	3	9	11	11	0	10	-1	-1	-1
35	7	11	11	13	2	50	7	13	0
83	7	10	11	13	2	50	7	13	0
2	0	10	3	13	10	1	24	13	0
19	1	11	0	13	13	1	24	13	0
11	1	8	1	13	12	1	24	13	0
17	0	11	4	13	9	1	24	13	0
12	6	11	3	13	10	1	24	13	0
55	0	10	5	13	8	1	24	13	0
26	1	9	4	13	9	1	24	13	0
80	0	11	7	13	6	1	24	13	0
98	0	9	7	13	6	1	24	13	0
61	6	11	6	13	7	1	24	13	0
78	5	10	9	13	4	1	24	13	0
36	7	10	13	14	1	1	7	14	0
48	7	11	13	14	1	10	7	14	0
85	3	8	14	14	0	1	-1	-1	-1
24	0	11	11	15	4	1	24	15	0
3	5	10	11	15	4	1	24	15	0
84	2	11	1	19	18	100	26	19	1
47	4	11	3	17	14	50	26	17	1
66	2	10	4	19	15	100	26	19	1
71	4	10	3	19	16	100	26	19	1
79	4	10	2	19	17	100	26	19	1
21	2	10	7	19	12	100	26	19	1
75	2	10	7	19	12	100	26	19	1
31	4	10	7	17	10	50	26	17	1
52	4	10	7	16	9	25	26	16	1
72	4	11	7	17	10	50	26	17	1
9	3	10	15	15	0	25	-1	-1	-1
1	7	11	15	16	1	25	7	16	0
18	0	8	1	19	18	10	13	19	0
59	5	11	2	19	17	10	13	19	0
88	0	9	6	19	13	10	13	19	0
44	0	8	8	19	11	10	13	19	0
82	1	8	2	19	17	10	13	19	0
14	6	11	12	16	4	1	17	16	0
29	5	11	10	20	10	10	13	20	0
13	2	9	15	17	2	10	26	17	1
40	4	11	15	17	2	10	26	17	1
65	6	10	7	21	14	10	13	21	0
77	6	11	7	21	14	10	13	21	0
43	2	10	15	19	4	25	26	19	1
69	2	11	13	23	10	100	26	23	1
70	4	11	15	25	10	100	26	25	0
50	1	8	7	23	16	10	7	23	0
32	5	9	12	23	11	10	7	23	0
41	0	10	14	24	10	10	7	24	0
56	1	9	8	24	16	10	7	24	0
10	0	11	15	25	10	10	7	25	0
57	6	8	13	27	14	10	7	27	0
22	1	9	10	27	17	10	7	27	0
73	4	8	1	1	0	1	-1	-1	-1
84	2	11	1	6	5	100	2	6	0
91	3	9	1	10	9	25	3	10	0
79	4	10	2	2	0	100	-1	-1	-1
47	4	11	3	3	0	50	-1	-1	-1
71	4	10	3	3	0	100	-1	-1	-1
39	2	11	3	4	1	1	2	4	0
74	2	8	3	4	1	1	2	4	0
5	2	11	2	4	2	25	11	4	2
64	2	10	4	5	1	1	2	5	0
66	2	10	4	9	5	100	2	9	0
0	7	9	4	13	9	25	7	13	1
20	7	10	4	8	4	10	7	8	1
45	4	11	5	5	0	1	-1	-1	-1
94	4	11	5	5	0	25	-1	-1	-1
25	2	10	5	6	1	10	2	6	0
54	2	11	5	6	1	1	2	6	0
31	4	10	7	7	0	50	-1	-1	-1
52	4	10	7	7	0	25	-1	-1	-1
72	4	11	7	7	0	50	-1	-1	-1
21	2	10	7	12	5	100	2	12	0
62	2	8	7	8	1	10	2	8	0
75	2	10	7	12	5	100	2	12	0
99	2	9	7	8	1	1	2	8	0
90	7	11	7	11	4	10	7	11	1
16	4	9	8	8	0	1	-1	-1	-1
93	2	11	8	9	1	10	2	9	0
86	4	9	9	9	0	10	-1	-1	-1
4	2	8	9	10	1	1	2	10	0
38	7	8	9	10	1	1	7	10	1
23	3	10	10	11	1	1	3	11	0
69	2	11	13	18	5	100	2	18	0
2	0	10	3	14	11	1	7	14	1
55	0	10	5	14	9	1	7	14	1
78	5	10	9	14	5	1	7	14	1
36	7	10	13	14	1	1	7	14	1
19	1	11	0	14	14	1	10	14	1
11	1	8	1	14	13	1	10	14	1
17	0	11	4	14	10	1	10	14	1
12	6	11	3	14	11	1	10	14	1
26	1	9	4	14	10	1	10	14	1
80	0	11	7	14	7	1	10	14	1
98	0	9	7	14	7	1	10	14	1
61	6	11	6	14	8	1	10	14	1
85	3	8	14	15	1	1	3	15	0
53	3	9	11	15	4	10	26	15	2
40	4	11	15	15	0	10	-1	-1	-1
70	4	11	15	15	0	100	-1	-1	-1
13	2	9	15	16	1	10	2	16	0
3	5	10	11	16	5	1	7	16	1
24	0	11	11	16	5	1	10	16	1
48	7	11	13	16	3	10	26	16	2
14	6	11	12	17	5	1	10	17	1
43	2	10	15	17	2	25	21	17	2
95	3	11	3	19	16	50	26	19	2
15	3	11	6	19	13	50	26	19	2
81	7	11	10	19	9	50	26	19	2
35	7	11	11	19	8	50	26	19	2
83	7	10	11	20	9	50	26	20	2
9	3	10	15	19	4	25	26	19	2
51	7	11	8	23	15	100	26	23	2
1	7	11	15	20	5	25	26	20	2
87	7	10	1	24	23	100	26	24	1
92	3	10	7	24	17	100	26	24	1
6	3	10	10	24	14	100	26	24	1
18	0	8	1	21	20	10	26	21	2
59	5	11	2	21	19	10	26	21	2
88	0	9	6	21	15	10	26	21	2
44	0	8	8	21	13	10	26	21	2
82	1	8	2	21	19	10	26	21	2
29	5	11	10	22	12	10	26	22	2
65	6	10	7	23	16	10	26	23	2
77	6	11	7	23	16	10	26	23	2
50	1	8	7	24	17	10	26	24	2
32	5	9	12	24	12	10	26	24	2
41	0	10	14	25	11	10	26	25	2
56	1	9	8	25	17	10	26	25	2
10	0	11	15	26	11	10	26	26	2
57	6	8	13	28	15	10	26	28	1
22	1	9	10	28	18	10	26	28	1
18	0	8	1	2	1	10	0	2	0
76	0	9	1	4	3	100	0	4	0
19	1	11	0	2	2	1	6	2	2
59	5	11	2	2	0	10	-1	-1	-1
11	1	8	1	3	2	1	6	3	2
2	0	10	3	4	1	1	0	4	0
12	6	11	3	4	1	1	6	4	2
17	0	11	4	5	1	1	0	5	0
82	1	8	2	8	6	10	6	8	2
58	5	9	5	5	0	25	-1	-1	-1
55	0	10	5	6	1	1	0	6	0
26	1	9	4	6	2	1	6	6	2
88	0	9	6	7	1	10	0	7	0
61	6	11	6	7	1	1	6	7	2
80	0	11	7	8	1	1	0	8	0
98	0	9	7	8	1	1	0	8	0
65	6	10	7	11	4	10	6	11	2
77	6	11	7	11	4	10	6	11	2
7	0	9	8	11	3	100	0	11	0
44	0	8	8	9	1	10	0	9	0
78	5	10	9	9	0	1	-1	-1	-1
50	1	8	7	13	6	10	6	13	2
28	5	9	10	10	0	50	-1	-1	-1
29	5	11	10	10	0	10	-1	-1	-1
56	1	9	8	14	6	10	6	14	2
3	5	10	11	11	0	1	-1	-1	-1
24	0	11	11	12	1	1	0	12	0
49	6	8	11	20	9	25	6	20	2
32	5	9	12	12	0	10	-1	-1	-1
22	1	9	10	16	6	10	6	16	2
14	6	11	12	13	1	1	6	13	2
73	4	8	1	13	12	1	19	13	1
39	2	11	3	13	10	1	19	13	1
74	2	8	3	13	10	1	19	13	1
64	2	10	4	13	9	1	19	13	1
45	4	11	5	13	8	1	19	13	1
54	2	11	5	13	8	1	19	13	1
38	7	8	9	13	4	1	19	13	1
16	4	9	8	13	5	1	19	13	1
99	2	9	7	13	6	1	19	13	1
57	6	8	13	17	4	10	6	17	2
23	3	10	10	14	4	1	19	14	1
8	0	9	14	16	2	50	0	16	0
41	0	10	14	15	1	10	0	15	0
4	2	8	9	15	6	1	19	15	1
10	0	11	15	16	1	10	0	16	0
36	7	10	13	16	3	1	19	16	1
20	7	10	4	17	13	10	15	17	1
85	3	8	14	17	3	1	19	17	1
90	7	11	7	18	11	10	14	18	1
25	2	10	5	20	15	10	0	20	0
30	1	8	0	24	24	100	25	24	0
89	6	8	4	24	20	100	25	24	0
34	6	9	5	22	17	50	25	22	0
96	6	9	0	24	24	100	25	24	0
27	6	9	7	24	17	100	25	24	0
97	1	9	9	24	15	100	25	24	0
37	6	8	9	24	15	100	25	24	0
60	6	8	10	24	14	100	25	24	0
46	1	8	11	21	10	25	25	21	1
42	1	9	12	21	9	25	25	21	1
67	6	9	12	24	12	100	25	24	0
68	1	8	14	21	7	25	25	21	1
33	6	8	14	21	7	25	25	21	1
63	6	9	15	21	6	25	25	21	1
53	3	9	11	21	10	10	12	21	1
62	2	8	7	22	15	10	9	22	1
86	4	9	9	23	14	10	0	23	0
93	2	11	8	23	15	10	9	23	1
48	7	11	13	23	10	10	9	23	1
91	3	9	1	24	23	25	0	24	0
0	7	9	4	27	23	25	0	27	0
13	2	9	15	27	12	10	0	27	0
40	4	11	15	27	12	10	0	27	0
96	6	9	0	0	0	100	-1	-1	-1
19	1	11	0	1	1	1	1	1	0
18	0	8	1	5	4	10	0	5	1
11	1	8	1	2	1	1	1	2	0
59	5	11	2	6	4	10	5	6	1
12	6	11	3	3	0	1	-1	-1	-1
2	0	10	3	4	1	1	0	4	1
30	1	8	0	8	8	100	25	8	1
82	1	8	2	4	2	10	25	4	1
89	6	8	4	4	0	100	-1	-1	-1
17	0	11	4	5	1	1	0	5	1
26	1	9	4	5	1	1	1	5	0
34	6	9	5	5	0	50	-1	-1	-1
55	0	10	5	6	1	1	0	6	1
58	5	9	5	14	9	25	5	14	1
61	6	11	6	6	0	1	-1	-1	-1
88	0	9	6	10	4	10	0	10	1
27	6	9	7	7	0	100	-1	-1	-1
65	6	10	7	7	0	10	-1	-1	-1
77	6	11	7	7	0	10	-1	-1	-1
80	0	11	7	8	1	1	0	8	1
98	0	9	7	8	1	1	0	8	1
44	0	8	8	12	4	10	0	12	1
50	1	8	7	9	2	10	25	9	1
37	6	8	9	9	0	100	-1	-1	-1
78	5	10	9	10	1	1	5	10	1
56	1	9	8	10	2	10	25	10	1
60	6	8	10	10	0	100	-1	-1	-1
29	5	11	10	14	4	10	5	14	1
49	6	8	11	11	0	25	-1	-1	-1
24	0	11	11	12	1	1	0	12	1
3	5	10	11	12	1	1	5	12	1
22	1	9	10	12	2	10	25	12	1
14	6	11	12	12	0	1	-1	-1	-1
67	6	9	12	12	0	100	-1	-1	-1
32	5	9	12	16	4	10	5	16	1
57	6	8	13	13	0	10	-1	-1	-1
73	4	8	1	14	13	1	15	14	2
39	2	11	3	14	11	1	15	14	2
74	2	8	3	14	11	1	15	14	2
64	2	10	4	14	10	1	15	14	2
45	4	11	5	14	9	1	15	14	2
54	2	11	5	14	9	1	15	14	2
38	7	8	9	14	5	1	15	14	2
16	4	9	8	14	6	1	15	14	2
99	2	9	7	14	7	1	15	14	2
46	1	8	11	14	3	25	25	14	2
33	6	8	14	14	0	25	-1	-1	-1
41	0	10	14	18	4	10	0	18	1
23	3	10	10	15	5	1	15	15	2
97	1	9	9	17	8	100	25	17	0
42	1	9	12	15	3	25	25	15	2
63	6	9	15	15	0	25	-1	-1	-1
10	0	11	15	19	4	10	0	19	1
4	2	8	9	16	7	1	15	16	2
20	7	10	4	20	16	10	15	20	2
36	7	10	13	17	4	1	15	17	2
68	1	8	14	17	3	25	25	17	2
85	3	8	14	18	4	1	15	18	2
90	7	11	7	21	14	10	25	21	2
76	0	9	1	26	25	100	15	26	2
7	0	9	8	26	18	100	15	26	2
28	5	9	10	24	14	50	15	24	2
8	0	9	14	24	10	50	15	24	2
53	3	9	11	22	11	10	25	22	2
25	2	10	5	22	17	10	25	22	2
62	2	8	7	23	16	10	25	23	2
86	4	9	9	24	15	10	15	24	2
93	2	11	8	24	16	10	25	24	2
48	7	11	13	24	11	10	25	24	2
91	3	9	1	27	26	25	25	27	2
13	2	9	15	28	13	10	25	28	2
40	4	11	15	28	13	10	25	28	2
87	7	10	1	1	0	100	-1	-1	-1
91	3	9	1	2	1	25	3	2	1
73	4	8	1	2	1	1	4	2	2
95	3	11	3	5	2	50	3	5	0
0	7	9	4	4	0	25	-1	-1	-1
20	7	10	4	4	0	10	-1	-1	-1
39	2	11	3	5	2	1	4	5	2
74	2	8	3	5	2	1	4	5	2
64	2	10	4	6	2	1	4	6	2
45	4	11	5	6	1	1	4	6	2
94	4	11	5	14	9	25	4	14	2
15	3	11	6	8	2	50	3	8	0
25	2	10	5	10	5	10	4	10	2
54	2	11	5	7	2	1	4	7	2
90	7	11	7	7	0	10	-1	-1	-1
92	3	10	7	10	3	100	3	10	0
52	4	10	7	16	9	25	4	16	2
51	7	11	8	8	0	100	-1	-1	-1
16	4	9	8	9	1	1	4	9	2
62	2	8	7	12	5	10	26	12	3
99	2	9	7	9	2	1	26	9	3
38	7	8	9	9	0	1	-1	-1	-1
86	4	9	9	13	4	10	4	13	2
93	2	11	8	13	5	10	26	13	3
81	7	11	10	10	0	50	-1	-1	-1
6	3	10	10	13	3	100	3	13	0
23	3	10	10	11	1	1	3	11	1
4	2	8	9	11	2	1	26	11	3
35	7	11	11	11	0	50	-1	-1	-1
83	7	10	11	11	0	50	-1	-1	-1
53	3	9	11	12	1	10	3	12	1
5	2	11	2	13	11	25	10	13	2
2	0	10	3	13	10	1	24	13	1
19	1	11	0	13	13	1	24	13	1
11	1	8	1	13	12	1	24	13	1
17	0	11	4	13	9	1	24	13	1
12	6	11	3	13	10	1	24	13	1
55	0	10	5	13	8	1	24	13	1
26	1	9	4	13	9	1	24	13	1
80	0	11	7	13	6	1	24	13	1
98	0	9	7	13	6	1	24	13	1
61	6	11	6	13	7	1	24	13	1
78	5	10	9	13	4	1	24	13	1
36	7	10	13	13	0	1	-1	-1	-1
48	7	11	13	13	0	10	-1	-1	-1
85	3	8	14	15	1	1	3	15	1
24	0	11	11	15	4	1	24	15	1
3	5	10	11	15	4	1	24	15	1
1	7	11	15	15	0	25	-1	-1	-1
9	3	10	15	16	1	25	3	16	1
14	6	11	12	16	4	1	24	16	0
18	0	8	1	19	18	10	24	19	0
59	5	11	2	19	17	10	24	19	0
88	0	9	6	19	13	10	24	19	0
44	0	8	8	19	11	10	24	19	0
82	1	8	2	19	17	10	24	19	0
47	4	11	3	18	15	50	10	18	1
72	4	11	7	18	11	50	10	18	1
29	5	11	10	20	10	10	24	20	0
66	2	10	4	21	17	100	26	21	3
71	4	10	3	21	18	100	26	21	3
79	4	10	2	21	19	100	26	21	3
21	2	10	7	21	14	100	26	21	3
75	2	10	7	21	14	100	26	21	3
13	2	9	15	17	2	10	26	17	3
40	4	11	15	17	2	10	26	17	3
31	4	10	7	19	12	50	3	19	0
65	6	10	7	21	14	10	24	21	0
77	6	11	7	21	14	10	24	21	0
43	2	10	15	19	4	25	26	19	3
84	2	11	1	21	20	100	10	21	1
50	1	8	7	22	15	10	24	22	0
32	5	9	12	22	10	10	24	22	0
69	2	11	13	23	10	100	26	23	3
41	0	10	14	23	9	10	17	23	0
56	1	9	8	23	15	10	17	23	0
10	0	11	15	24	9	10	17	24	0
70	4	11	15	25	10	100	26	25	2
57	6	8	13	26	13	10	13	26	0
22	1	9	10	26	16	10	13	26	0
19	1	11	0	1	1	1	1	1	1
96	6	9	0	5	5	100	6	5	0
12	6	11	3	4	1	1	6	4	3
26	1	9	4	5	1	1	1	5	1
2	0	10	3	5	2	1	6	5	3
17	0	11	4	6	2	1	6	6	3
34	6	9	5	8	3	50	6	8	0
59	5	11	2	7	5	10	6	7	3
55	0	10	5	7	2	1	6	7	3
61	6	11	6	7	1	1	6	7	3
27	6	9	7	12	5	100	6	12	0
65	6	10	7	8	1	10	6	8	3
77	6	11	7	8	1	10	6	8	3
56	1	9	8	9	1	10	1	9	1
80	0	11	7	9	2	1	6	9	3
98	0	9	7	9	2	1	6	9	3
97	1	9	9	14	5	100	1	14	0
22	1	9	10	11	1	10	1	11	1
88	0	9	6	11	5	10	6	11	3
78	5	10	9	11	2	1	6	11	3
42	1	9	12	14	2	25	1	14	1
24	0	11	11	13	2	1	6	13	3
3	5	10	11	13	2	1	6	13	3
14	6	11	12	13	1	1	6	13	3
67	6	9	12	17	5	100	6	17	0
58	5	9	5	16	11	25	6	16	3
29	5	11	10	15	5	10	6	15	3
39	2	11	3	15	12	1	25	15	3
64	2	10	4	15	11	1	25	15	3
45	4	11	5	15	10	1	25	15	3
54	2	11	5	15	10	1	25	15	3
16	4	9	8	15	7	1	25	15	3
99	2	9	7	15	8	1	25	15	3
63	6	9	15	17	2	25	6	17	3
23	3	10	10	16	6	1	25	16	4
32	5	9	12	17	5	10	6	17	3
36	7	10	13	18	5	1	25	18	4
41	0	10	14	19	5	10	6	19	3
10	0	11	15	20	5	10	6	20	3
20	7	10	4	21	17	10	6	21	3
90	7	11	7	22	15	10	18	22	4
53	3	9	11	23	12	10	18	23	4
25	2	10	5	23	18	10	18	23	4
28	5	9	10	27	17	50	6	27	0
8	0	9	14	27	13	50	6	27	0
86	4	9	9	25	16	10	6	25	3
93	2	11	8	25	17	10	6	25	3
48	7	11	13	25	12	10	6	25	3
50	1	8	7	28	21	10	6	28	0
91	3	9	1	29	28	25	6	29	0
74	2	8	3	29	26	1	6	29	3
13	2	9	15	29	14	10	6	29	0
40	4	11	15	29	14	10	6	29	0
18	0	8	1	2	1	10	0	2	2
19	1	11	0	2	2	1	6	2	4
59	5	11	2	3	1	10	5	3	2
11	1	8	1	3	2	1	6	3	4
2	0	10	3	4	1	1	0	4	2
12	6	11	3	4	1	1	6	4	4
17	0	11	4	5	1	1	0	5	2
82	1	8	2	8	6	10	6	8	4
55	0	10	5	6	1	1	0	6	2
61	6	11	6	7	1	1	6	7	4
80	0	11	7	8	1	1	0	8	2
65	6	10	7	11	4	10	6	11	4
77	6	11	7	11	4	10	6	11	4
44	0	8	8	9	1	10	0	9	2
78	5	10	9	10	1	1	5	10	2
50	1	8	7	13	6	10	6	13	4
29	5	11	10	11	1	10	5	11	2
24	0	11	11	12	1	1	0	12	2
3	5	10	11	12	1	1	5	12	2
49	6	8	11	20	9	25	6	20	4
14	6	11	12	13	1	1	6	13	4
