0.8913269,6.5694885,5.2989044,05/20/2016 08:41:41
0.8970696,6.570386,5.2960343,05/20/2016 08:41:41
0.89602965,6.5745587,5.300413,05/20/2016 08:41:41
26.957874,-2.7339072,-14.523898,05/20/2016 08:41:41
26.285378,-3.654335,-14.243469,05/20/2016 08:41:41
25.984352,-4.5223427,-14.542383,05/20/2016 08:41:41
25.98148,-3.4976983,-14.214934,05/20/2016 08:41:41
25.623508,-3.809175,-14.364751,05/20/2016 08:41:41
25.77512,-3.6539755,-14.539511,05/20/2016 08:41:41
25.77512,-3.2454214,-14.080374,05/20/2016 08:41:41
25.979507,-3.6539755,-14.487133,05/20/2016 08:41:41
25.8844,-3.813661,-14.4717,05/20/2016 08:41:41
26.034395,-3.5009298,-14.3888,05/20/2016 08:41:41
25.965149,-3.5057755,-14.392926,05/20/2016 08:41:41
0.017398298,0.9594605,0.7847154,05/20/2016 08:41:42
0.14207767,0.93998367,0.7859053,05/20/2016 08:41:42
0.1823011,0.9640666,0.7741338,05/20/2016 08:41:42
0.25565994,0.9202993,0.9505575,05/20/2016 08:41:42
0.37663913,0.58063847,1.2232459,05/20/2016 08:41:42
0.36151502,0.6633115,1.1955718,05/20/2016 08:41:42
-0.0025854744,1.1267396,0.9190905,05/20/2016 08:41:42
-0.46145803,1.219233,0.3074823,05/20/2016 08:41:42
-0.40402374,1.1971234,0.35677725,05/20/2016 08:41:42
-0.13645767,1.0173179,0.78221035,05/20/2016 08:41:42
0.26448965,0.9008477,0.5944836,05/20/2016 08:41:42
-0.20920452,1.1456561,0.49980342,05/20/2016 08:41:42
-0.40462443,1.3416287,0.7170111,05/20/2016 08:41:42
-0.46440476,1.6230803,0.0699572,05/20/2016 08:41:42
-0.22982396,1.3615509,0.62344706,05/20/2016 08:41:43
-0.26048872,1.3331879,0.5940293,05/20/2016 08:41:43
-0.20657524,1.1473346,0.53090215,05/20/2016 08:41:43
-0.21507338,1.2116826,0.4582693,05/20/2016 08:41:43
-0.12160739,1.084024,0.70305705,05/20/2016 08:41:43
0.03220667,1.0185571,0.81151325,05/20/2016 08:41:43
-0.16911146,0.9883287,0.8365432,05/20/2016 08:41:43
-0.035092153,1.0191754,0.9802895,05/20/2016 08:41:43
0.007992201,1.0546964,0.75907415,05/20/2016 08:41:43
0.041758,1.0403504,0.73482805,05/20/2016 08:41:43
0.03375058,1.0374235,0.7646659,05/20/2016 08:41:43
0.005860001,1.0414587,0.8827764,05/20/2016 08:41:43
2.7496368E-4,1.003472,0.8180709,05/20/2016 08:41:43
-0.04645224,1.036153,0.7363559,05/20/2016 08:41:43
-0.027399283,1.0435677,0.8056068,05/20/2016 08:41:43
-0.07470384,1.0635854,0.7850944,05/20/2016 08:41:43
0.023445874,1.028561,0.9147634,05/20/2016 08:41:44
0.099269435,0.99444103,0.7799493,05/20/2016 08:41:44
0.054236405,0.97938895,0.83805555,05/20/2016 08:41:44
0.051479384,0.98267674,0.8114386,05/20/2016 08:41:44
0.032229975,0.98125446,0.7041338,05/20/2016 08:41:44
0.10063556,1.0018611,0.7241936,05/20/2016 08:41:44
0.019264407,1.0440906,0.8613202,05/20/2016 08:41:44
-0.012942448,1.0053369,0.8041208,05/20/2016 08:41:44
0.14834511,0.99657714,1.0939304,05/20/2016 08:41:44
-0.3501149,1.1795365,0.60651517,05/20/2016 08:41:44
-0.3376608,1.190674,0.17043567,05/20/2016 08:41:44
-0.46663564,1.1528989,0.39735603,05/20/2016 08:41:44
-0.3568811,1.2441756,0.69974077,05/20/2016 08:41:44
-0.42493752,1.2690008,0.6638613,05/20/2016 08:41:44
-0.37623504,1.1686832,0.8357714,05/20/2016 08:41:44
-0.27542725,1.0993619,0.88879514,05/20/2016 08:41:45
-0.23441315,1.093528,0.69037974,05/20/2016 08:41:45
-0.17623872,1.0543469,0.79319626,05/20/2016 08:41:45
-0.27891293,1.1711454,0.4972368,05/20/2016 08:41:45
-0.34269154,1.1635555,0.8406986,05/20/2016 08:41:45
-0.5824286,1.3176578,0.44825095,05/20/2016 08:41:45
-0.45045882,1.2568647,0.53672963,05/20/2016 08:41:45
-0.38851565,1.2145442,0.34619474,05/20/2016 08:41:45
-0.77666456,1.3248336,-1.0217793,05/20/2016 08:41:45
-0.5965208,1.4263672,0.30931652,05/20/2016 08:41:45
-0.65539616,1.2685622,0.5296855,05/20/2016 08:41:45
-0.2981227,1.1965799,0.46032685,05/20/2016 08:41:45
-0.12134188,1.1044312,0.7719344,05/20/2016 08:41:45
-0.062575534,1.0193175,0.9112246,05/20/2016 08:41:45
-0.051498834,1.0105613,0.85330856,05/20/2016 08:41:45
