ID	s	d	ts	te	LLC	ELC
4683	32	1	4	8	9	3.0
4000	4	1	4	8	9	2.0
3020	4	1	3	8	9	2.0
641	27	5	0	8	5	1.0
1621	27	5	1	8	5	1.0
2601	27	5	2	8	5	1.0
3581	27	5	3	8	5	1.0
4561	27	5	4	8	5	1.0
642	27	6	0	8	5	1.0
1622	27	6	1	8	5	1.0
2602	27	6	2	8	5	1.0
3582	27	6	3	8	5	1.0
4562	27	6	4	8	5	1.0
3952	1	15	4	8	9	1.0
4930	1	15	5	8	6	3.0
5906	1	15	6	8	6	3.0
6880	1	15	7	8	6	3.0
7849	1	15	8	8	6	3.0
7428	24	15	7	8	6	2.0
6457	24	15	6	8	6	2.0
5483	24	15	5	8	6	2.0
6215	15	16	6	8	6	1.0
7189	15	16	7	8	6	1.0
8158	15	16	8	8	6	1.0
221	11	16	0	8	9	1.0
1201	11	16	1	8	9	1.0
2181	11	16	2	8	9	1.0
3161	11	16	3	8	9	1.0
4141	11	16	4	8	9	1.0
5119	11	16	5	8	9	1.0
6093	11	16	6	8	9	1.0
7067	11	16	7	8	9	1.0
8036	11	16	8	8	9	1.0
3953	1	16	4	8	9	1.0
4931	1	16	5	8	5	2.0
5907	1	16	6	8	5	2.0
6881	1	16	7	8	5	2.0
7850	1	16	8	8	5	2.0
7429	24	16	7	8	6	2.0
6458	24	16	6	8	6	2.0
5484	24	16	5	8	6	2.0
618	26	16	0	8	6	1.0
1598	26	16	1	8	6	1.0
2578	26	16	2	8	6	1.0
3558	26	16	3	8	6	1.0
4538	26	16	4	8	6	1.0
5516	26	16	5	8	6	1.0
6490	26	16	6	8	6	1.0
1014	1	17	1	8	7	3.0
1994	1	17	2	8	7	3.0
2974	1	17	3	8	7	4.0
4390	20	17	4	8	7	2.0
3410	20	17	3	8	7	2.0
2430	20	17	2	8	7	2.0
1450	20	17	1	8	7	2.0
470	20	17	0	8	7	2.0
4507	24	17	4	8	7	2.0
3527	24	17	3	8	7	2.0
2547	24	17	2	8	7	2.0
1567	24	17	1	8	7	2.0
587	24	17	0	8	7	2.0
5517	26	17	5	8	7	2.0
4539	26	17	4	8	7	2.0
3559	26	17	3	8	7	2.0
2579	26	17	2	8	7	2.0
1599	26	17	1	8	7	2.0
619	26	17	0	8	7	2.0
4991	4	20	5	8	10	2.0
3752	33	24	3	8	8	1.0
4732	33	24	4	8	8	1.0
5710	33	24	5	8	3	1.0
6684	33	24	6	8	3	1.0
7653	33	24	7	8	3	1.0
5679	32	24	5	8	3	1.0
6653	32	24	6	8	3	1.0
7622	32	24	7	8	3	1.0
4998	4	28	5	8	10	2.0
3724	32	28	3	8	10	3.0
4704	32	28	4	8	10	3.0
4020	4	28	4	8	10	2.0
3040	4	28	3	8	10	2.0
2060	4	28	2	8	10	2.0
1080	4	28	1	8	10	2.0
100	4	28	0	8	10	2.0
5493	24	28	5	8	10	3.0
6467	24	28	6	8	10	3.0
7438	24	28	7	8	10	3.0
7860	1	28	8	8	10	4.0
6891	1	28	7	8	10	4.0
5917	1	28	6	8	10	4.0
4941	1	28	5	8	10	4.0
3963	1	28	4	8	10	2.0
6258	16	31	6	8	6	1.0
6289	17	31	6	8	9	2.0
5315	17	31	5	8	9	2.0
4337	17	31	4	8	9	2.0
3357	17	31	3	8	9	2.0
2377	17	31	2	8	9	2.0
1397	17	31	1	8	9	2.0
417	17	31	0	8	9	2.0
7232	16	31	7	8	6	1.0
8201	16	31	8	8	6	1.0
233	11	31	0	8	9	1.0
1213	11	31	1	8	9	1.0
2193	11	31	2	8	9	1.0
3173	11	31	3	8	9	1.0
4153	11	31	4	8	9	1.0
5131	11	31	5	8	9	1.0
6105	11	31	6	8	9	1.0
7079	11	31	7	8	9	1.0
8048	11	31	8	8	9	1.0
7440	24	31	7	8	6	2.0
6469	24	31	6	8	6	2.0
5495	24	31	5	8	6	2.0
6628	31	33	6	8	6	1.0
7597	31	33	7	8	6	1.0
8566	31	33	8	8	6	1.0
7234	16	33	7	8	6	1.0
5529	26	33	5	8	7	2.0
4551	26	33	4	8	7	2.0
3571	26	33	3	8	7	2.0
2591	26	33	2	8	7	2.0
1611	26	33	1	8	7	2.0
631	26	33	0	8	7	2.0
8203	16	33	8	8	6	1.0
6229	15	33	6	8	6	1.0
7203	15	33	7	8	6	1.0
8172	15	33	8	8	6	1.0
3967	1	33	4	8	9	1.0
4945	1	33	5	8	6	3.0
5921	1	33	6	8	6	3.0
6895	1	33	7	8	6	3.0
7864	1	33	8	8	3	3.0
483	20	34	0	8	3	1.0
1463	20	34	1	8	3	1.0
2443	20	34	2	8	3	1.0
3423	20	34	3	8	3	1.0
4403	20	34	4	8	3	1.0
2988	1	34	3	8	5	3.0
2008	1	34	2	8	5	2.0
1028	1	34	1	8	5	2.0
3728	32	34	3	8	5	2.0
105	4	34	0	8	3	1.0
1085	4	34	1	8	3	1.0
2065	4	34	2	8	3	1.0
3045	4	34	3	8	3	1.0
2779	33	34	2	8	5	2.0
1799	33	34	1	8	5	2.0
819	33	34	0	8	5	2.0
4025	4	34	4	8	3	1.0
2748	32	34	2	8	5	2.0
1768	32	34	1	8	5	2.0
788	32	34	0	8	5	2.0
2560	24	34	2	8	5	2.0
1580	24	34	1	8	5	2.0
600	24	34	0	8	5	2.0
48	1	34	0	8	1	1.0
789	32	35	0	8	4	1.0
1769	32	35	1	8	4	1.0
2749	32	35	2	8	4	1.0
3729	32	35	3	8	4	1.0
2066	4	35	2	8	4	2.0
1086	4	35	1	8	4	2.0
106	4	35	0	8	4	2.0
2780	33	35	2	8	4	2.0
1800	33	35	1	8	4	2.0
820	33	35	0	8	4	2.0
2444	20	35	2	8	4	2.0
1464	20	35	1	8	4	2.0
484	20	35	0	8	4	2.0
2561	24	35	2	8	4	2.0
1581	24	35	1	8	4	2.0
601	24	35	0	8	4	2.0
633	26	35	0	8	4	1.0
1613	26	35	1	8	4	1.0
2593	26	35	2	8	4	1.0
3573	26	35	3	8	4	1.0
825	34	1	0	9	1	1.0
3734	33	1	3	9	9	1.0
4714	33	1	4	9	9	1.0
5692	33	1	5	9	9	1.0
6666	33	1	6	9	4	2.0
7635	33	1	7	9	4	2.0
8604	33	1	8	9	4	2.0
8542	31	1	8	9	9	2.0
7573	31	1	7	9	9	2.0
6604	31	1	6	9	9	2.0
364	16	1	0	9	9	1.0
1344	16	1	1	9	9	1.0
2324	16	1	2	9	9	1.0
3304	16	1	3	9	9	1.0
4284	16	1	4	9	9	1.0
5262	16	1	5	9	9	1.0
5630	31	1	5	9	9	2.0
4652	31	1	4	9	9	2.0
3672	31	1	3	9	9	2.0
2692	31	1	2	9	9	2.0
1712	31	1	1	9	9	2.0
732	31	1	0	9	9	2.0
6236	16	1	6	9	9	1.0
6267	17	1	6	9	9	2.0
5293	17	1	5	9	9	2.0
4315	17	1	4	9	9	2.0
3335	17	1	3	9	9	2.0
2355	17	1	2	9	9	2.0
1375	17	1	1	9	9	2.0
395	17	1	0	9	9	2.0
7210	16	1	7	9	9	1.0
8179	16	1	8	9	9	1.0
333	15	1	0	9	9	1.0
1313	15	1	1	9	9	1.0
2293	15	1	2	9	9	1.0
3273	15	1	3	9	9	1.0
4253	15	1	4	9	9	1.0
5231	15	1	5	9	9	1.0
6205	15	1	6	9	9	1.0
7179	15	1	7	9	9	1.0
8148	15	1	8	9	9	1.0
81	4	2	0	9	11	3.0
1061	4	2	1	9	11	3.0
2041	4	2	2	9	11	3.0
3021	4	2	3	9	11	3.0
4001	4	2	4	9	11	3.0
334	15	2	0	9	11	3.0
1314	15	2	1	9	11	3.0
2294	15	2	2	9	11	3.0
3274	15	2	3	9	11	3.0
4254	15	2	4	9	11	3.0
5232	15	2	5	9	11	3.0
4979	4	2	5	9	11	3.0
1807	34	4	1	9	3	1.0
2787	34	4	2	9	2	2.0
3767	34	4	3	9	3	1.0
4747	34	4	4	9	2	2.0
738	31	11	0	9	9	1.0
1718	31	11	1	9	9	1.0
2698	31	11	2	9	9	1.0
3678	31	11	3	9	9	1.0
4658	31	11	4	9	9	1.0
5636	31	11	5	9	9	1.0
6610	31	11	6	9	9	1.0
7579	31	11	7	9	9	1.0
8548	31	11	8	9	9	1.0
370	16	11	0	9	9	1.0
1350	16	11	1	9	9	1.0
2330	16	11	2	9	9	1.0
3310	16	11	3	9	9	1.0
4290	16	11	4	9	9	1.0
4005	4	11	4	9	9	2.0
3025	4	11	3	9	9	2.0
2045	4	11	2	9	9	2.0
1065	4	11	1	9	9	2.0
85	4	11	0	9	9	2.0
4689	32	11	4	9	9	2.0
3709	32	11	3	9	9	2.0
2729	32	11	2	9	9	2.0
1749	32	11	1	9	9	2.0
769	32	11	0	9	9	2.0
5268	16	11	5	9	9	1.0
4983	4	11	5	9	9	2.0
800	33	11	0	9	9	3.0
1780	33	11	1	9	9	3.0
2760	33	11	2	9	9	3.0
5237	15	11	5	9	9	2.0
4259	15	11	4	9	9	2.0
3279	15	11	3	9	9	2.0
2299	15	11	2	9	9	2.0
1319	15	11	1	9	9	2.0
339	15	11	0	9	9	2.0
5698	33	11	5	9	9	3.0
4720	33	11	4	9	9	3.0
3740	33	11	3	9	9	3.0
6242	16	11	6	9	9	1.0
6273	17	11	6	9	9	2.0
5299	17	11	5	9	9	2.0
4321	17	11	4	9	9	2.0
3341	17	11	3	9	9	2.0
2361	17	11	2	9	9	2.0
1381	17	11	1	9	9	2.0
401	17	11	0	9	9	2.0
6672	33	11	6	9	9	3.0
7216	16	11	7	9	9	1.0
8185	16	11	8	9	9	1.0
88	4	14	0	9	12	3.0
1068	4	14	1	9	12	3.0
2048	4	14	2	9	12	3.0
584	24	14	0	9	12	3.0
1564	24	14	1	9	12	3.0
2544	24	14	2	9	12	3.0
5482	24	14	5	9	12	3.0
6456	24	14	6	9	12	3.0
7427	24	14	7	9	12	3.0
2428	20	15	2	9	6	2.0
1448	20	15	1	9	6	2.0
468	20	15	0	9	6	2.0
2545	24	15	2	9	6	2.0
1565	24	15	1	9	6	2.0
585	24	15	0	9	6	2.0
4755	34	15	4	9	6	3.0
3775	34	15	3	9	6	2.0
8818	1	15	9	9	6	3.0
6676	33	15	6	9	6	1.0
7645	33	15	7	9	6	1.0
8614	33	15	8	9	6	1.0
8552	31	15	8	9	9	2.0
7583	31	15	7	9	9	2.0
6614	31	15	6	9	9	2.0
