#t	PDR	Latency	Energy	Overhead	
0	0.0	0	0.0	0	0	0	0	0	0
15	0.0033333333333333335	13.0	33.79882352941177	1	0.0	0.0	0.0	1.0	0.0
30	0.14666666666666667	10.818181818181818	100.76941176470586	1	0.13970588235294118	0.0	0.34558823529411764	0.22794117647058823	0.2867647058823529
45	0.29	13.89655172413793	177.2435294117647	1	0.11645569620253164	0.0	0.2708860759493671	0.16962025316455695	0.4430379746835443
60	0.4166666666666667	16.344	260.3800000000001	1	0.11946050096339114	0.0	0.3217726396917148	0.17726396917148363	0.3815028901734104
75	0.6933333333333334	18.826923076923077	305.43294117647065	1	0.10310421286031042	0.0	0.25609756097560976	0.15521064301552107	0.48558758314855877
90	0.82	23.739837398373982	326.24941176470594	1	0.07525213343677269	0.0	0.19937936384794414	0.13421256788207914	0.591155934833204
105	0.8433333333333334	24.984189723320156	326.24941176470594	1	0.04455672944418925	0.0	0.12034910427193385	0.09370693615066605	0.7413872301332108
120	0.89	27.44943820224719	341.98235294117654	1	0.04245076586433261	0.0	0.11728665207877462	0.09277899343544858	0.7474835886214442
