2007-11-10,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y,3115 X,3115 Y,3116 X,3116 Y
9:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39385,-72.532845,-,-,42.38602,-72.53117,-,-
9:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39385,-72.53285,-,-,42.38436,-72.541046,-,-
9:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39377,-72.53295,-,-,42.381496,-72.548386,-,-
9:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39365,-72.53284,-,-,42.372173,-72.54921,-,-
9:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393723,-72.53279,-,-,42.36245,-72.55016,-,-
9:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393715,-72.53289,-,-,42.357967,-72.55071,-,-
9:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39374,-72.53281,-,-,42.353695,-72.55907,-,-
9:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393753,-72.533,-,-,42.3482,-72.570145,-,-
9:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393772,-72.53299,-,-,42.34342,-72.58038,-,-
9:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39347,-72.5326,-,-,42.342354,-72.58879,-,-
9:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.391457,-72.5334,-,-,42.342113,-72.59409,-,-
9:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38727,-72.53164,-,-,42.34016,-72.60538,-,-
9:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385303,-72.53106,-,-,42.3365,-72.617836,-,-
9:25,-,-,-,-,-,-,42.39596,-72.53365,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38529,-72.52564,-,-,42.329098,-72.62414,-,-
9:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387154,-72.52643,-,-,42.321762,-72.62694,-,-
9:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38555,-72.525856,-,-,42.3199,-72.6292,42.3941,-72.53365
9:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3856,-72.52204,-,-,42.318752,-72.63098,42.39425,-72.53374
9:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.381393,-72.51927,-,-,42.31785,-72.633354,-,-
9:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377945,-72.51997,-,-,42.318752,-72.63593,-,-
9:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377583,-72.51994,-,-,42.319717,-72.63776,-,-
9:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3745,-72.519936,-,-,42.31768,-72.63434,-,-
9:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37208,-72.51913,-,-,42.317703,-72.634415,-,-
9:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37314,-72.51886,-,-,42.31869,-72.63093,-,-
9:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37326,-72.5188,42.456085,-72.56916,42.3191,-72.63012,-,-
9:36,-,-,42.38607,-72.52256,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.373215,-72.51892,42.454792,-72.56776,42.32104,-72.62795,-,-
9:37,-,-,42.386055,-72.52336,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.371006,-72.5198,42.45191,-72.5633,42.326275,-72.62518,-,-
9:38,-,-,42.385174,-72.53079,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.362846,-72.5208,42.449547,-72.55977,42.334106,-72.62041,-,-
9:39,-,-,42.385162,-72.53165,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.355213,-72.520836,42.441475,-72.55064,42.33851,-72.61055,-,-
9:40,-,-,42.382217,-72.53341,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.352573,-72.52067,42.433064,-72.54502,42.336525,-72.60021,-,-
9:41,-,-,42.379646,-72.5341,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.344852,-72.52055,42.433064,-72.54502,42.334415,-72.58771,-,-
9:42,-,-,42.37862,-72.53726,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.341087,-72.51999,42.433064,-72.54502,42.33172,-72.57698,-,-
9:43,-,-,42.37807,-72.53626,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.336155,-72.522766,42.433064,-72.54502,42.32961,-72.56558,-,-
9:44,-,-,42.378296,-72.537285,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.324284,-72.5247,42.433064,-72.54502,42.324123,-72.55488,-,-
9:45,-,-,42.378803,-72.53407,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.32493,-72.52736,42.433064,-72.54502,42.319706,-72.54331,-,-
9:46,-,-,42.382046,-72.53385,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.325253,-72.53115,42.433064,-72.54502,42.32075,-72.53434,-,-
9:47,-,-,42.38357,-72.532036,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.325123,-72.531265,42.433064,-72.54502,42.321747,-72.53266,-,-
9:48,-,-,42.385094,-72.531044,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.324913,-72.52871,42.433064,-72.54502,42.323475,-72.52835,-,-
9:49,-,-,42.391373,-72.53323,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,42.322144,-72.529945,42.433064,-72.54502,42.324944,-72.53091,-,-
9:50,-,-,42.39377,-72.5329,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,0.0,-0.0,42.321648,-72.53428,42.433064,-72.54502,42.32214,-72.52986,-,-
9:51,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-1.1095744E27,42.320213,-72.5311,42.433064,-72.54502,42.32102,-72.533646,-,-
9:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,42.30798,-72.53026,42.433064,-72.54502,42.320103,-72.53039,-,-
9:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,42.306778,-72.53067,42.433064,-72.54502,42.31534,-72.53053,-,-
9:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.299957,-72.52909,42.433064,-72.54502,42.306076,-72.52994,-,-
9:55,42.396133,-72.53381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.289696,-72.53413,42.433064,-72.54502,42.295918,-72.531265,-,-
9:56,42.396156,-72.53379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.285294,-72.54594,42.433064,-72.54502,42.28701,-72.54018,-,-
9:57,42.39616,-72.5338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2824,-72.55365,42.433064,-72.54502,42.28287,-72.55242,-,-
9:58,42.396152,-72.53377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.280453,-72.558525,42.433064,-72.54502,42.27869,-72.56011,-,-
9:59,42.39614,-72.5338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27301,-72.56535,42.433064,-72.54502,42.26987,-72.566,-,-
10:0,42.396137,-72.53384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.26667,-72.57119,42.433064,-72.54502,42.26385,-72.572174,-,-
10:1,42.396152,-72.53372,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259525,-72.57436,42.433064,-72.54502,42.259197,-72.57476,-,-
10:2,42.3962,-72.53376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,42.257805,-72.57196,42.433064,-72.54502,42.25668,-72.57216,-,-
10:3,42.396133,-72.533775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-1.8111362E22,-,-,42.254253,-72.57399,42.433064,-72.54502,42.254215,-72.5742,-,-
10:4,42.396152,-72.533775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393734,-72.53274,-,-,42.254234,-72.57411,42.433064,-72.54502,42.25416,-72.574455,-,-
10:5,42.396122,-72.53378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39367,-72.53256,-,-,-,-,42.433064,-72.54502,42.254017,-72.57618,-,-
10:6,42.39613,-72.53377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39369,-72.53264,-,-,-,-,42.433064,-72.54502,42.255527,-72.57675,-,-
10:7,42.396152,-72.53378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3937,-72.532585,-,-,-,-,42.433064,-72.54502,42.25766,-72.575905,-,-
10:8,42.396122,-72.53378,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393402,-72.53252,-,-,-,-,42.433064,-72.54502,42.260105,-72.57352,-,-
10:9,42.396168,-72.53376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.390976,-72.533195,-,-,-,-,42.433064,-72.54502,42.264297,-72.57198,-,-
10:10,42.39616,-72.53374,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387005,-72.53148,-,-,-,-,42.433064,-72.54502,42.27034,-72.565895,-,-
10:11,42.39617,-72.53377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.384735,-72.52812,-,-,42.25417,-72.574135,42.433064,-72.54502,42.27892,-72.5599,-,-
10:12,42.39617,-72.533745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38667,-72.525604,-,-,42.25391,-72.575874,42.433064,-72.54502,42.284313,-72.548775,-,-
10:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38707,-72.52646,-,-,42.255085,-72.576935,42.433064,-72.54502,42.288925,-72.53631,-,-
10:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385345,-72.5253,-,-,42.257988,-72.57584,42.433064,-72.54502,42.298866,-72.52996,-,-
10:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38507,-72.52169,-,-,42.263638,-72.57223,42.433064,-72.54502,42.307438,-72.53085,-,-
10:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38157,-72.519295,-,-,42.26813,-72.56671,42.433064,-72.54502,42.316547,-72.53016,-,-
10:17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377926,-72.52001,-,-,42.277447,-72.56275,42.433064,-72.54502,42.319653,-72.52885,-,-
10:18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37739,-72.51993,-,-,42.282482,-72.55358,42.433064,-72.54502,42.320698,-72.53444,-,-
10:19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37602,-72.51985,-,-,42.286312,-72.541794,42.433064,-72.54502,42.321888,-72.531525,-,-
10:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373676,-72.51982,-,-,42.292477,-72.532036,42.433064,-72.54502,42.324993,-72.52877,-,-
10:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.372925,-72.518814,-,-,42.302113,-72.52776,42.433064,-72.54502,42.325287,-72.531136,-,-
10:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373177,-72.51889,-,-,42.308796,-72.52963,42.433064,-72.54502,42.32364,-72.528435,-,-
10:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.369934,-72.51987,-,-,42.318295,-72.52909,42.433064,-72.54502,42.321705,-72.5331,-,-
10:24,42.396145,-72.53375,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36054,-72.52081,-,-,42.320232,-72.53228,42.433064,-72.54502,42.320347,-72.53441,-,-
10:25,42.39615,-72.53377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.353024,-72.520615,-,-,42.321144,-72.534195,42.433064,-72.54502,42.319798,-72.54369,-,-
10:26,42.39618,-72.53381,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.344513,-72.5205,-,-,42.322083,-72.52999,42.433064,-72.54502,42.325302,-72.55618,-,-
10:27,42.39617,-72.533745,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336613,-72.52237,-,-,42.32512,-72.52884,42.433064,-72.54502,42.32941,-72.56725,-,-
10:28,42.39614,-72.53376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32649,-72.524475,-,-,42.325317,-72.53109,42.433064,-72.54502,42.331806,-72.57777,-,-
10:29,42.396187,-72.53374,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.324997,-72.527466,-,-,42.324997,-72.53116,42.433064,-72.54502,42.334476,-72.5888,-,-
10:30,42.39619,-72.53372,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325294,-72.53099,-,-,42.325134,-72.52885,42.433064,-72.54502,42.33689,-72.60232,-,-
10:31,42.39615,-72.533775,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325138,-72.52894,-,-,42.323315,-72.5249,42.433064,-72.54502,42.339386,-72.6084,-,-
10:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.322124,-72.52988,-,-,42.32921,-72.52415,42.433064,-72.54502,42.33835,-72.6156,-,-
10:33,42.396187,-72.53384,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32133,-72.53433,-,-,42.339146,-72.52061,42.433064,-72.54502,42.334007,-72.62066,-,-
10:34,42.39617,-72.53382,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320293,-72.53392,-,-,42.34188,-72.51998,42.433064,-72.54502,42.330715,-72.62316,-,-
10:35,42.39599,-72.5337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319347,-72.52806,-,-,42.347664,-72.52021,42.433064,-72.54502,42.324017,-72.62526,-,-
10:36,42.395966,-72.53369,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.312927,-72.53067,-,-,42.354965,-72.5207,42.433064,-72.54502,42.32017,-72.62884,-,-
10:37,42.39557,-72.533554,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.305454,-72.52952,-,-,42.360004,-72.52083,42.433064,-72.54502,42.319138,-72.630325,-,-
10:38,42.3955,-72.529915,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.296112,-72.531235,-,-,42.36901,-72.51999,42.433064,-72.54502,42.317783,-72.63259,-,-
10:39,42.395023,-72.52688,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28805,-72.5381,-,-,42.373116,-72.51886,42.433064,-72.54502,42.317886,-72.63357,-,-
10:40,42.39337,-72.525986,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.284504,-72.548485,-,-,42.373264,-72.51967,42.433064,-72.54502,42.31891,-72.63583,-,-
10:41,42.390877,-72.52527,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27974,-72.55937,-,-,42.374344,-72.51983,42.433064,-72.54502,42.31995,-72.637825,-,-
10:42,42.38797,-72.5241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.272865,-72.56545,-,-,42.374767,-72.519875,42.433064,-72.54502,42.319515,-72.637535,-,-
10:43,42.38693,-72.522705,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.266693,-72.57073,-,-,42.3769,-72.519936,42.433064,-72.54502,42.317684,-72.6345,-,-
10:44,42.385723,-72.52239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259853,-72.57388,-,-,42.37782,-72.51995,42.433064,-72.54502,42.317875,-72.63223,-,-
10:45,42.38165,-72.51952,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.259373,-72.57473,-,-,42.380997,-72.51932,42.433064,-72.54502,42.32026,-72.6287,-,-
10:46,42.37825,-72.51999,-,-,-,-,-,-,-,-,-,-,42.28085,-72.40267,-,-,-,-,-,-,-,-,-,-,42.25806,-72.57301,-,-,42.38592,-72.52232,42.433064,-72.54502,42.323505,-72.6251,-,-
10:47,42.37737,-72.51999,-,-,-,-,-,-,-,-,-,-,42.27959,-72.40171,-,-,-,-,-,-,-,-,-,-,42.256287,-72.57229,-,-,42.387234,-72.52638,42.433064,-72.54502,42.32921,-72.62406,-,-
10:48,42.37575,-72.519875,-,-,-,-,-,-,-,-,-,-,42.27753,-72.40082,-,-,-,-,-,-,-,-,-,-,42.254223,-72.574165,-,-,42.385777,-72.52593,42.433064,-72.54502,42.333324,-72.620995,-,-
10:49,42.375732,-72.518364,-,-,-,-,-,-,-,-,-,-,42.277496,-72.40143,-,-,-,-,-,-,-,-,-,-,42.25418,-72.57414,-,-,42.385128,-72.521675,42.433064,-72.54502,42.33555,-72.618835,-,-
10:50,42.375885,-72.5133,-,-,-,-,-,-,-,-,-,-,42.28376,-72.405914,-,-,-,-,-,-,-,-,-,-,42.254227,-72.5742,-,-,42.381653,-72.519394,42.433064,-72.54502,42.338123,-72.60895,-,-
10:51,42.375824,-72.51068,-,-,-,-,-,-,-,-,-,-,42.28596,-72.40677,-,-,-,-,-,-,-,-,-,-,42.25424,-72.574234,-,-,42.377865,-72.51999,42.433064,-72.54502,42.336124,-72.597824,-,-
10:52,42.37624,-72.501045,-,-,-,-,-,-,-,-,-,-,42.288483,-72.40674,-,-,-,-,-,-,-,-,-,-,42.25376,-72.57458,-,-,42.37575,-72.51985,42.433064,-72.54502,42.334156,-72.58427,-,-
10:53,42.37351,-72.501144,-,-,-,-,-,-,-,-,-,-,42.28929,-72.40681,-,-,-,-,-,-,-,-,-,-,42.254215,-72.577034,-,-,42.37335,-72.51996,42.433064,-72.54502,42.33079,-72.57378,-,-
10:54,42.372993,-72.50126,-,-,-,-,-,-,-,-,-,-,42.290997,-72.408676,-,-,-,-,-,-,-,-,-,-,42.257202,-72.57609,-,-,42.37265,-72.51995,-,-,42.329414,-72.56108,-,-
10:55,42.371742,-72.5015,-,-,-,-,-,-,-,-,-,-,42.297253,-72.41511,-,-,-,-,-,-,-,-,-,-,42.26202,-72.57258,-,-,42.373135,-72.51886,42.433064,-72.54502,42.321526,-72.55051,-,-
10:56,42.369236,-72.500336,-,-,-,-,-,-,-,-,-,-,42.30656,-72.42082,-,-,-,-,-,-,-,-,-,-,42.26659,-72.56829,-,-,42.373184,-72.518906,42.433064,-72.54502,42.320385,-72.5368,-,-
10:57,42.371002,-72.49883,-,-,-,-,-,-,-,-,-,-,42.31714,-72.42614,-,-,-,-,-,-,-,-,-,-,42.27492,-72.56497,-,-,42.37325,-72.51892,42.433064,-72.54502,42.321358,-72.5343,-,-
10:58,42.371143,-72.498535,-,-,-,-,-,-,-,-,-,-,42.324947,-72.4343,-,-,-,-,-,-,-,-,-,-,42.280735,-72.55786,-,-,42.370457,-72.519875,42.433064,-72.54502,42.323147,-72.52834,-,-
10:59,42.369858,-72.49702,-,-,-,-,-,-,-,-,-,-,42.329376,-72.44746,-,-,-,-,-,-,-,-,-,-,42.28538,-72.54558,-,-,42.361584,-72.5208,42.433064,-72.54502,42.325306,-72.53111,-,-
11:0,42.365036,-72.49091,-,-,-,-,-,-,-,-,-,-,42.336517,-72.45684,-,-,-,-,-,-,-,-,-,-,42.28958,-72.534355,-,-,42.354763,-72.52074,42.433064,-72.54502,42.32534,-72.531044,-,-
11:1,42.360313,-72.486595,-,-,-,-,-,-,-,-,-,-,42.34342,-72.46201,-,-,-,-,-,-,-,-,-,-,42.299,-72.52978,-,-,42.346203,-72.520485,42.433064,-72.54502,42.325317,-72.53102,-,-
11:2,42.35689,-72.4853,-,-,-,-,-,-,-,-,-,-,42.347237,-72.46875,0.0,-0.0,-,-,-,-,-,-,-,-,42.30669,-72.53056,-,-,42.33876,-72.52085,42.433064,-72.54502,42.324318,-72.52869,-,-
11:3,42.355755,-72.4857,-,-,-,-,-,-,-,-,-,-,42.350826,-72.47026,-,-,-,-,-,-,-,-,-,-,42.315598,-72.53046,-,-,42.328907,-72.52414,42.433064,-72.54502,42.321747,-72.53385,-,-
11:4,42.356438,-72.48548,-,-,-,-,-,-,-,-,-,-,42.353367,-72.47816,-,-,-,-,-,-,-,-,-,-,42.31979,-72.529305,-,-,42.323757,-72.52661,42.433064,-72.54502,42.320457,-72.53437,-,-
11:5,42.358093,-72.48439,-,-,-,-,-,-,-,-,-,-,42.357918,-72.48412,-,-,-,-,-,-,-,-,-,-,42.321167,-72.53381,-,-,42.32528,-72.53111,42.433064,-72.54502,42.31885,-72.52843,-,-
11:6,42.35365,-72.47527,-,-,-,-,-,-,-,-,-,-,42.362392,-72.48826,-,-,-,-,-,-,-,-,-,-,42.322052,-72.53006,-,-,42.32506,-72.531235,42.433064,-72.54502,42.30885,-72.529526,-,-
11:7,42.35335,-72.47765,-,-,-,-,-,-,-,-,-,-,42.36564,-72.49163,-,-,-,-,-,-,-,-,-,-,42.325066,-72.52878,-,-,42.32389,-72.52846,42.433064,-72.54502,42.299908,-72.52908,-,-
11:8,42.35578,-72.480385,-,-,-,-,-,-,-,-,-,-,42.36739,-72.49382,-,-,-,-,-,-,-,-,-,-,42.32521,-72.531105,-,-,42.321823,-72.53207,42.433064,-72.54502,42.28908,-72.53514,-,-
11:9,42.35576,-72.48038,-,-,-,-,-,-,-,-,-,-,42.369556,-72.496605,-,-,-,-,-,-,-,-,-,-,42.32471,-72.52712,-,-,42.321175,-72.53412,42.433064,-72.54502,42.284393,-72.54875,-,-
11:10,42.358086,-72.48432,-,-,-,-,-,-,-,-,-,-,42.371227,-72.49844,-,-,-,-,-,-,-,-,-,-,42.326168,-72.52441,-,-,42.320236,-72.53249,42.433064,-72.54502,42.280323,-72.55883,-,-
11:11,42.363087,-72.48877,-,-,-,-,-,-,-,-,-,-,42.369213,-72.49973,-,-,-,-,-,-,-,-,-,-,42.336,-72.522804,-,-,42.317333,-72.529854,42.433064,-72.54502,42.271736,-72.56568,-,-
11:12,42.368534,-72.49529,-,-,-,-,-,-,-,-,-,-,42.3703,-72.5019,-,-,-,-,-,-,-,-,-,-,42.342308,-72.52005,-,-,42.30789,-72.53027,42.433064,-72.54502,42.265343,-72.57182,-,-
11:13,42.370914,-72.49901,-,-,-,-,-,-,-,-,-,-,42.372704,-72.50125,-,-,-,-,-,-,-,-,-,-,42.348034,-72.5201,-,-,42.302067,-72.52776,42.433064,-72.54502,42.259205,-72.57482,-,-
11:14,42.369236,-72.499695,-,-,-,-,-,-,-,-,-,-,42.37532,-72.50066,-,-,-,-,-,-,-,-,-,-,42.356365,-72.52097,-,-,42.290714,-72.53317,42.433064,-72.54502,42.256977,-72.57208,-,-
11:15,42.369385,-72.50214,-,-,-,-,-,-,-,-,-,-,42.37623,-72.5015,-,-,-,-,-,-,-,-,-,-,42.365192,-72.5205,-,-,42.285805,-72.543205,42.433064,-72.54502,42.25419,-72.574265,-,-
11:16,42.372784,-72.50122,-,-,-,-,-,-,-,-,-,-,42.375896,-72.51088,-,-,-,-,-,-,-,-,-,-,42.372173,-72.51953,-,-,42.281277,-72.5564,42.433064,-72.54502,42.25428,-72.574104,-,-
11:17,42.37278,-72.50122,-,-,-,-,-,-,-,-,-,-,42.375942,-72.51279,-,-,-,-,-,-,-,-,-,-,42.37311,-72.51888,-,-,42.27527,-72.564995,42.433064,-72.54502,42.254253,-72.57408,-,-
11:18,42.374275,-72.50086,-,-,-,-,-,-,-,-,-,-,42.375877,-72.51669,0.0,-0.0,-,-,-,-,-,-,-,-,42.373257,-72.51934,-,-,42.26651,-72.56836,42.433064,-72.54502,42.254154,-72.5742,-,-
11:19,42.37627,-72.500534,-,-,-,-,-,-,-,-,-,-,42.375767,-72.51919,0.0,-1.8111362E22,-,-,-,-,-,-,-,-,42.37369,-72.5198,-,-,42.261654,-72.572716,42.433064,-72.54502,42.25429,-72.57415,-,-
