2007-10-24,3027 X,3027 Y,3028 X,3028 Y,3029 X,3029 Y,3030 X,3030 Y,3031 X,3031 Y,3032 X,3032 Y,3033 X,3033 Y,3034 X,3034 Y,3035 X,3035 Y,3036 X,3036 Y,3037 X,3037 Y,3039 X,3039 Y,3040 X,3040 Y,3041 X,3041 Y,3103 X,3103 Y,3112 X,3112 Y,3115 X,3115 Y,3116 X,3116 Y,3117 X,3117 Y,3118 X,3118 Y,3119 X,3119 Y,3121 X,3121 Y,3122 X,3122 Y,3123 X,3123 Y,3201 X,3201 Y,3202 X,3202 Y,3203 X,3203 Y,3204 X,3204 Y,3211 X,3211 Y,3212 X,3212 Y
6:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.376526,-72.4897,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.392735,-72.53374,-,-,-,-,-,-,-,-,-,-,-,-,42.31162,-72.53024,-,-
6:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37589,-72.48101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.388443,-72.53207,-,-,-,-,-,-,-,-,-,-,-,-,42.303772,-72.52781,-,-
6:42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.368202,-72.48015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385265,-72.53097,-,-,-,-,-,-,-,-,-,-,-,-,42.293625,-72.531494,-,-
6:43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36514,-72.48445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385166,-72.52628,-,-,-,-,-,-,-,-,-,-,-,-,42.286816,-72.54074,-,-
6:44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.362797,-72.488716,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.387005,-72.52577,-,-,-,-,-,-,-,-,-,-,-,-,42.282787,-72.552765,-,-
6:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.354923,-72.47832,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3871,-72.52646,-,-,-,-,-,-,-,-,-,-,-,-,42.27778,-72.562126,-,-
6:46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.348946,-72.469345,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.386215,-72.52623,-,-,-,-,-,-,-,-,-,-,-,-,42.269337,-72.56614,-,-
6:47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.344612,-72.465706,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.385765,-72.523506,-,-,-,-,-,-,-,-,-,-,-,-,42.264744,-72.572075,-,-
6:48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.342937,-72.46047,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.38142,-72.51932,-,-,-,-,-,-,-,-,-,-,-,-,42.25849,-72.57433,-,-
6:49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33331,-72.456024,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.377853,-72.520004,-,-,-,-,-,-,-,-,-,-,-,-,42.25626,-72.572334,-,-
6:50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32779,-72.4445,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.374725,-72.51987,-,-,-,-,-,-,-,-,-,-,-,-,42.254215,-72.574165,-,-
6:51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32501,-72.43703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.372185,-72.51977,-,-,-,-,-,-,-,-,-,-,-,-,42.254242,-72.5742,-,-
6:52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320663,-72.42741,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.37294,-72.518814,-,-,-,-,-,-,-,-,-,-,-,-,42.254265,-72.57419,-,-
6:53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.309803,-72.42222,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.372932,-72.51879,-,-,-,-,-,-,-,-,-,-,-,-,42.25425,-72.574196,-,-
6:54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2998,-72.41698,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.372997,-72.51876,-,-,-,-,-,-,-,-,-,-,-,-,42.254234,-72.57416,-,-
6:55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29733,-72.41519,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373096,-72.51891,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,42.254246,-72.574135,-,-
6:56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290962,-72.4088,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.373135,-72.518936,-,-,-,-,0.0,-1.1095744E27,-,-,0.0,-0.0,-,-,42.25377,-72.575424,-,-
6:57,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29022,-72.40805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.36798,-72.52013,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,42.25726,-72.57606,-,-
6:58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290222,-72.40802,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.359493,-72.52084,-,-,-,-,0.0,-0.0,-,-,0.0,-0.0,-,-,42.261463,-72.57265,-,-
6:59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290264,-72.40798,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.352882,-72.52064,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,42.266575,-72.56915,-,-
7:0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290245,-72.40801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.344635,-72.52049,-,-,-,-,42.39358,-72.53249,-,-,-,-,-,-,42.273647,-72.56521,-,-
7:1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29023,-72.40801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.336914,-72.522125,42.393852,-72.53286,-,-,42.393528,-72.532555,-,-,-,-,-,-,42.2805,-72.55847,-,-
7:2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.290245,-72.40803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32669,-72.52443,42.39385,-72.53277,-,-,42.39356,-72.532555,-,-,-,-,-,-,42.284374,-72.5487,-,-
7:3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.286503,-72.40681,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32436,-72.52695,42.393837,-72.532776,-,-,42.393524,-72.532585,-,-,-,-,-,-,42.286148,-72.54221,-,-
7:4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27991,-72.40298,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32527,-72.53105,42.39385,-72.53275,-,-,42.393135,-72.53264,-,-,-,-,-,-,42.287167,-72.53969,-,-
7:5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32528,-72.5311,42.393856,-72.532745,-,-,42.390198,-72.532875,-,-,-,-,-,-,42.288795,-72.536766,-,-
7:6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325115,-72.52888,42.39383,-72.5328,-,-,42.38522,-72.53098,-,-,-,-,-,-,42.292095,-72.5322,-,-
7:7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32217,-72.5299,42.393814,-72.532776,-,-,42.38483,-72.52931,-,-,-,-,-,-,42.30039,-72.52874,-,-
7:8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320915,-72.53436,42.39381,-72.53278,-,-,42.386936,-72.52568,-,-,-,-,-,-,42.307594,-72.53071,-,-
7:9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32025,-72.53348,42.393818,-72.53283,-,-,42.387085,-72.52642,-,-,-,-,-,-,42.316895,-72.52999,-,-
7:10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.319355,-72.5282,42.393063,-72.532745,-,-,42.387043,-72.52654,-,-,-,-,-,-,42.320286,-72.53298,-,-
7:11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.314545,-72.53084,42.389336,-72.532486,-,-,42.387085,-72.52656,-,-,-,-,-,-,42.321056,-72.53362,-,-
7:12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.30563,-72.529274,42.385223,-72.531006,-,-,42.38563,-72.52403,-,-,-,-,-,-,42.3219,-72.530975,-,-
7:13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.29595,-72.531265,42.385216,-72.52582,-,-,42.38169,-72.51956,-,-,-,-,-,-,42.32498,-72.52869,-,-
7:14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28897,-72.53596,42.38553,-72.52189,-,-,42.377872,-72.51998,-,-,-,-,-,-,42.32522,-72.53115,-,-
7:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393726,-72.53307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28318,-72.55169,42.380188,-72.51945,-,-,42.374718,-72.51994,-,-,-,-,-,-,42.32389,-72.52667,-,-
7:16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39382,-72.53282,-,-,-,-,42.393143,-72.53262,-,-,-,-,-,-,-,-,-,-,42.27777,-72.56201,42.37594,-72.51995,0.0,-0.0,42.372116,-72.51927,-,-,-,-,-,-,42.32521,-72.52453,-,-
7:17,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39384,-72.5328,-,-,-,-,42.393955,-72.53271,-,-,-,-,-,-,-,-,-,-,42.27081,-72.56586,42.373043,-72.51986,0.0,-1.8111362E22,42.37314,-72.51882,-,-,-,-,-,-,42.333195,-72.52346,-,-
7:18,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39384,-72.53276,-,-,-,-,42.39397,-72.5328,-,-,-,-,-,-,-,-,-,-,42.264397,-72.57203,42.364758,-72.52059,0.0,-0.0,42.373146,-72.51887,-,-,-,-,-,-,42.34075,-72.51993,-,-
7:19,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393852,-72.532814,-,-,-,-,42.39397,-72.53282,-,-,-,-,-,-,-,-,-,-,42.2591,-72.57485,42.355923,-72.52097,0.0,-0.0,42.373177,-72.51885,-,-,-,-,-,-,42.347687,-72.5202,-,-
7:20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393814,-72.53286,-,-,-,-,42.39401,-72.53285,-,-,-,-,-,-,-,-,-,-,42.25626,-72.57222,42.351604,-72.52615,0.0,-0.0,42.373165,-72.518845,-,-,-,-,-,-,42.35145,-72.5204,-,-
7:21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39381,-72.53283,-,-,-,-,42.39405,-72.532845,-,-,-,-,-,-,-,-,-,-,-,-,42.34972,-72.52791,0.0,-0.0,42.373253,-72.519066,-,-,-,-,-,-,42.355785,-72.52088,-,-
7:22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393837,-72.53283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.348896,-72.528854,0.0,-0.0,42.371033,-72.51977,-,-,-,-,-,-,42.36351,-72.52075,-,-
7:23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393833,-72.53282,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.348946,-72.52885,0.0,-0.0,42.362617,-72.52076,0.0,-1.8111362E22,-,-,-,-,42.370518,-72.5198,-,-
7:24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3938,-72.532875,-,-,-,-,42.39397,-72.53278,-,-,-,-,-,-,-,-,-,-,42.254307,-72.57395,42.348835,-72.52893,0.0,-0.0,42.35342,-72.52055,-,-,-,-,-,-,42.373096,-72.518814,-,-
7:25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393814,-72.53285,-,-,-,-,42.394024,-72.53282,-,-,-,-,-,-,-,-,-,-,42.254314,-72.57407,42.348347,-72.53026,0.0,-0.0,42.343853,-72.52046,0.0,-1.8111362E22,42.457924,-72.569786,-,-,42.374638,-72.51978,-,-
7:26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.393818,-72.532715,-,-,-,-,42.394016,-72.532845,-,-,-,-,-,-,-,-,-,-,42.254204,-72.574066,42.35045,-72.53028,0.0,-0.0,42.33914,-72.52063,0.0,-1.8111362E22,-,-,-,-,42.377792,-72.519844,-,-
7:27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.394245,-72.534325,-,-,-,-,42.39401,-72.53283,-,-,-,-,-,-,-,-,-,-,42.254234,-72.57412,42.351532,-72.52669,0.0,-0.0,42.331085,-72.523865,42.394,-72.53285,42.462627,-72.5811,-,-,42.382423,-72.52013,-,-
7:28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39522,-72.52949,-,-,-,-,42.393997,-72.532814,-,-,-,-,-,-,-,-,-,-,42.254223,-72.57418,42.352528,-72.523254,0.0,-0.0,42.323444,-72.52622,42.393986,-72.53289,-,-,-,-,42.38588,-72.52227,-,-
7:29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.39931,-72.528015,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25418,-72.574165,42.35627,-72.520935,0.0,-0.0,42.32512,-72.53042,42.393997,-72.53284,-,-,-,-,42.387283,-72.52594,-,-
7:30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.406742,-72.52988,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.254143,-72.57424,42.36263,-72.52068,0.0,-0.0,42.325195,-72.53108,42.394012,-72.53284,-,-,-,-,42.387135,-72.52639,-,-
7:31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.41213,-72.53156,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.253788,-72.57454,42.370304,-72.51983,0.0,-0.0,42.32509,-72.52969,42.393864,-72.53262,-,-,-,-,42.38711,-72.52639,-,-
7:32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.419846,-72.53555,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.25504,-72.57693,42.373196,-72.519844,0.0,-0.0,42.32212,-72.52986,-,-,-,-,-,-,42.38558,-72.52589,-,-
7:33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.42599,-72.53934,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.2582,-72.57572,42.37488,-72.519775,0.0,-0.0,42.32115,-72.53433,-,-,-,-,-,-,42.38571,-72.52213,-,-
7:34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.42801,-72.54071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.264164,-72.57207,42.377396,-72.51981,0.0,-0.0,42.31984,-72.529335,-,-,-,-,-,-,42.38171,-72.51965,-,-
7:35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.4378,-72.54752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.268463,-72.56651,42.37991,-72.51951,0.0,-0.0,42.312763,-72.53062,-,-,-,-,-,-,42.37786,-72.52001,-,-
7:36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.44623,-72.55456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.27696,-72.56389,42.383106,-72.520645,0.0,-0.0,42.304382,-72.52807,-,-,-,-,-,-,42.375755,-72.51992,-,-
7:37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,42.452347,-72.5638,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.28232,-72.55382,42.387535,-72.52335,0.0,-0.0,42.29536,-72.53128,-,-,-,-,-,-,42.373016,-72.51983,-,-
7:38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,42.459976,-72.57157,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.286724,-72.54075,42.38953,-72.524895,0.0,-0.0,42.286617,-72.54106,42.393787,-72.532585,-,-,-,-,42.373085,-72.51884,-,-
7:39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.46542,-72.57585,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.293045,-72.5317,42.392532,-72.525604,0.0,-0.0,42.282574,-72.553116,42.392563,-72.53385,-,-,-,-,42.37312,-72.51883,-,-
7:40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.466152,-72.57778,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.302616,-72.5276,42.394043,-72.526276,0.0,-0.0,42.276833,-72.56381,42.391254,-72.533264,-,-,-,-,42.37312,-72.51883,-,-
7:41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.46632,-72.57965,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.3097,-72.52918,42.39537,-72.52709,0.0,-0.0,42.267513,-72.5671,42.38566,-72.530975,-,-,-,-,42.37323,-72.51959,-,-
7:42,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.459538,-72.58213,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.318417,-72.528946,42.40324,-72.529076,0.0,-0.0,42.26206,-72.5726,42.385025,-72.53057,-,-,-,-,42.365925,-72.5204,-,-
7:43,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-0.0,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.45767,-72.58141,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.31967,-72.529015,42.40926,-72.53068,0.0,-0.0,42.25913,-72.574844,42.385757,-72.52364,-,-,-,-,42.35643,-72.52101,-,-
7:44,-,-,-,-,-,-,-,-,-,-,-,-,42.377934,-72.53642,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.457733,-72.58138,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.320972,-72.53364,42.409645,-72.53355,0.0,-0.0,42.256443,-72.5722,42.381638,-72.51952,-,-,-,-,42.348175,-72.52013,-,-
7:45,-,-,-,-,-,-,-,-,-,-,-,-,42.37807,-72.536385,-,-,-,-,0.0,-0.0,0.0,-0.0,-,-,42.457752,-72.58132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.321846,-72.53196,42.409657,-72.53787,0.0,-0.0,42.254246,-72.57422,42.37786,-72.51996,-,-,-,-,42.340294,-72.520164,-,-
7:46,-,-,-,-,-,-,-,-,-,-,-,-,42.37808,-72.53635,-,-,-,-,-,-,0.0,-0.0,-,-,42.457985,-72.58258,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32472,-72.52874,42.41996,-72.53688,0.0,-0.0,-,-,42.37646,-72.519844,-,-,-,-,42.3358,-72.52295,-,-
7:47,-,-,-,-,-,-,-,-,-,-,-,-,42.37801,-72.5365,-,-,-,-,-,-,0.0,-0.0,-,-,42.459446,-72.579025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325188,-72.53115,42.43072,-72.54303,0.0,-0.0,-,-,42.37356,-72.51984,-,-,-,-,42.326042,-72.52447,-,-
7:48,-,-,-,-,-,-,-,-,-,-,-,-,42.37807,-72.53634,-,-,-,-,-,-,0.0,-0.0,-,-,42.45665,-72.56975,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.325115,-72.53017,42.441174,-72.550285,0.0,-0.0,-,-,42.372986,-72.51984,-,-,-,-,42.325146,-72.52859,-,-
7:49,-,-,-,-,-,-,-,-,-,-,-,-,42.378082,-72.53631,-,-,-,-,-,-,0.0,-0.0,-,-,42.453644,-72.56562,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32332,-72.524895,42.44938,-72.55947,0.0,-0.0,-,-,42.366302,-72.52032,-,-,-,-,42.325233,-72.53106,-,-
7:50,-,-,-,-,-,-,-,-,-,-,-,-,42.378067,-72.53633,-,-,-,-,-,-,0.0,-0.0,-,-,42.451466,-72.56277,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.32732,-72.52433,42.45225,-72.5637,0.0,-0.0,-,-,42.356445,-72.52102,-,-,-,-,42.3253,-72.53103,-,-
7:51,-,-,-,-,-,-,-,-,-,-,-,-,42.378075,-72.53625,-,-,-,-,-,-,0.0,-0.0,-,-,42.44832,-72.55752,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.33535,-72.52312,42.459404,-72.5711,0.0,-0.0,-,-,42.351707,-72.525055,-,-,-,-,42.32511,-72.53016,-,-
7:52,-,-,-,-,-,-,-,-,-,-,-,-,42.37805,-72.536476,-,-,-,-,-,-,0.0,-0.0,-,-,42.439228,-72.54852,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.34074,-72.520004,42.466244,-72.5784,0.0,-0.0,-,-,42.349884,-72.52761,-,-,-,-,42.32218,-72.52979,-,-
