ID	s	d	ts	te	LLC	size	parent	parentTime	replica
18	1	8	2	2	0	25	-1	-1	-1
296	1	9	2	2	0	10	-1	-1	-1
192	0	8	2	3	1	10	0	3	0
28	3	8	2	15	13	500	3	15	1
190	0	11	3	4	1	10	0	4	0
204	3	8	3	16	13	500	3	16	1
10	3	8	4	5	1	25	3	5	1
222	3	11	4	5	1	1	3	5	1
34	0	8	5	6	1	10	0	6	0
51	3	11	5	6	1	1	3	6	1
286	3	11	5	7	2	50	3	7	1
62	3	8	6	7	1	1	3	7	1
8	1	9	7	7	0	25	-1	-1	-1
124	1	11	7	7	0	500	-1	-1	-1
147	0	11	8	10	2	50	0	10	0
171	3	9	8	21	13	500	3	21	1
279	1	11	10	10	0	500	-1	-1	-1
110	0	9	10	11	1	25	0	11	0
122	3	11	10	12	2	50	3	12	1
14	1	8	12	12	0	10	-1	-1	-1
173	1	11	12	12	0	50	-1	-1	-1
130	3	9	12	25	13	500	3	25	1
278	3	9	12	13	1	10	3	13	1
29	0	8	13	16	3	100	0	16	0
178	0	9	13	14	1	10	0	14	0
201	3	8	13	14	1	25	3	14	1
227	3	11	13	26	13	500	3	26	1
254	3	8	14	27	13	500	3	27	1
225	0	9	15	16	1	25	0	16	0
121	3	9	15	17	2	50	3	17	1
156	1	9	16	16	0	500	-1	-1	-1
237	1	9	16	16	0	25	-1	-1	-1
85	3	11	16	17	1	10	3	17	1
172	3	9	16	19	3	100	3	19	1
128	1	11	17	17	0	50	-1	-1	-1
245	1	8	17	17	0	25	-1	-1	-1
274	0	11	17	30	13	500	0	30	0
92	3	9	17	20	3	100	3	20	1
52	0	9	18	31	13	500	0	31	0
160	0	9	19	20	1	10	0	20	0
207	0	11	19	20	1	25	0	20	0
195	3	11	19	20	1	25	3	20	1
215	0	9	20	33	13	500	0	33	0
210	1	9	21	21	0	1	-1	-1	-1
97	1	11	22	22	0	100	-1	-1	-1
119	1	9	22	22	0	25	-1	-1	-1
11	0	9	22	24	2	50	0	24	0
282	3	11	22	35	13	500	3	35	1
299	3	9	24	25	1	1	3	25	1
136	3	8	25	26	1	10	3	26	1
170	1	9	26	26	0	100	-1	-1	-1
78	3	8	26	29	3	100	3	29	1
23	0	8	27	30	3	100	0	30	0
79	0	9	27	30	3	100	0	30	0
182	3	11	27	28	1	10	3	28	1
253	0	9	28	30	2	50	0	30	0
114	1	9	29	29	0	25	-1	-1	-1
42	3	11	29	42	13	500	3	42	1
89	3	8	29	31	2	50	3	31	1
226	3	9	29	30	1	1	3	30	1
200	1	8	30	30	0	500	-1	-1	-1
212	1	11	30	30	0	25	-1	-1	-1
233	0	8	30	33	3	100	0	33	0
3	3	8	30	31	1	25	3	31	1
70	3	11	31	33	2	50	3	33	1
118	3	9	31	34	3	100	3	34	1
203	3	11	32	34	2	50	3	34	1
12	1	9	33	33	0	25	-1	-1	-1
221	1	8	35	35	0	500	-1	-1	-1
165	0	11	35	38	3	100	0	38	0
295	0	11	35	36	1	25	0	36	0
39	3	9	35	36	1	10	3	36	1
236	3	9	35	36	1	1	3	36	1
288	3	8	35	36	1	10	3	36	1
259	1	11	36	36	0	500	-1	-1	-1
47	1	8	37	37	0	50	-1	-1	-1
294	3	9	37	39	2	50	3	39	1
7	3	11	38	40	2	50	3	40	1
132	3	11	38	39	1	25	3	39	1
144	1	9	39	39	0	10	-1	-1	-1
280	1	9	39	39	0	100	-1	-1	-1
265	0	9	39	52	13	500	0	52	0
269	0	8	39	40	1	1	0	40	0
151	1	9	40	40	0	100	-1	-1	-1
22	0	11	40	42	2	50	0	42	0
185	0	8	40	41	1	10	0	41	0
131	3	8	40	41	1	25	3	41	1
261	0	8	41	42	1	10	0	42	0
135	3	8	41	42	1	10	3	42	1
206	1	8	42	42	0	50	-1	-1	-1
168	0	11	42	43	1	25	0	43	0
13	1	9	43	43	0	10	-1	-1	-1
275	1	9	44	44	0	50	-1	-1	-1
149	0	9	44	45	1	1	0	45	0
54	0	9	45	46	1	10	0	46	0
57	3	11	45	58	13	500	3	58	1
242	0	8	46	48	2	50	0	48	0
46	1	9	47	47	0	10	-1	-1	-1
59	3	9	47	49	2	50	3	49	1
264	0	9	48	49	1	25	0	49	0
116	1	11	49	49	0	10	-1	-1	-1
184	1	8	49	49	0	50	-1	-1	-1
43	3	8	49	52	3	100	3	52	1
82	0	8	50	52	2	50	0	52	0
289	0	9	50	51	1	1	0	51	0
271	1	11	51	51	0	25	-1	-1	-1
292	1	8	51	51	0	10	-1	-1	-1
0	1	8	52	52	0	50	-1	-1	-1
80	1	11	52	52	0	1	-1	-1	-1
129	1	9	52	52	0	25	-1	-1	-1
169	0	11	52	53	1	10	0	53	0
56	1	11	53	53	0	100	-1	-1	-1
202	1	8	53	53	0	25	-1	-1	-1
40	0	9	53	55	2	50	0	55	0
152	1	9	54	54	0	1	-1	-1	-1
146	1	8	55	55	0	100	-1	-1	-1
208	1	8	55	55	0	500	-1	-1	-1
270	1	8	55	55	0	10	-1	-1	-1
112	0	8	55	56	1	10	0	56	0
76	1	11	56	56	0	25	-1	-1	-1
239	1	11	56	56	0	10	-1	-1	-1
6	0	9	56	58	2	50	0	58	0
267	0	11	56	69	13	500	0	69	0
99	1	9	57	57	0	100	-1	-1	-1
238	1	11	57	57	0	50	-1	-1	-1
263	1	9	57	57	0	10	-1	-1	-1
63	0	9	57	58	1	10	0	58	0
133	0	8	57	60	3	100	0	60	0
73	1	9	58	58	0	50	-1	-1	-1
26	0	11	58	59	1	25	0	59	0
96	0	9	58	59	1	1	0	59	0
235	3	11	59	62	3	100	3	62	1
248	3	11	59	60	1	10	3	60	1
157	3	8	60	61	1	1	3	61	1
224	2	10	0	0	0	25	-1	-1	-1
15	2	10	3	3	0	25	-1	-1	-1
19	2	10	7	7	0	10	-1	-1	-1
273	2	10	7	7	0	25	-1	-1	-1
93	2	10	10	10	0	10	-1	-1	-1
5	2	10	31	31	0	25	-1	-1	-1
69	2	10	32	32	0	50	-1	-1	-1
25	2	10	36	36	0	1	-1	-1	-1
163	2	10	39	39	0	25	-1	-1	-1
194	2	10	40	40	0	10	-1	-1	-1
4	2	10	42	42	0	25	-1	-1	-1
258	2	10	45	45	0	25	-1	-1	-1
111	2	10	49	49	0	10	-1	-1	-1
252	2	10	51	51	0	1	-1	-1	-1
162	2	10	53	53	0	25	-1	-1	-1
138	2	10	55	55	0	100	-1	-1	-1
298	2	10	56	56	0	500	-1	-1	-1
109	2	10	59	59	0	100	-1	-1	-1
287	2	10	59	59	0	10	-1	-1	-1
250	3	11	0	0	0	500	-1	-1	-1
276	0	9	1	14	13	500	0	14	1
81	1	9	1	4	3	100	1	4	1
181	1	9	1	2	1	10	1	2	1
28	3	8	2	2	0	500	-1	-1	-1
192	0	8	2	3	1	10	0	3	1
18	1	8	2	3	1	25	1	3	1
296	1	9	2	3	1	10	1	3	1
204	3	8	3	3	0	500	-1	-1	-1
190	0	11	3	4	1	10	0	4	1
10	3	8	4	4	0	25	-1	-1	-1
222	3	11	4	4	0	1	-1	-1	-1
51	3	11	5	5	0	1	-1	-1	-1
286	3	11	5	5	0	50	-1	-1	-1
34	0	8	5	6	1	10	0	6	1
62	3	8	6	6	0	1	-1	-1	-1
8	1	9	7	8	1	25	1	8	1
124	1	11	7	20	13	500	1	20	1
171	3	9	8	8	0	500	-1	-1	-1
147	0	11	8	10	2	50	0	10	1
122	3	11	10	10	0	50	-1	-1	-1
110	0	9	10	11	1	25	0	11	1
279	1	11	10	23	13	500	1	23	1
130	3	9	12	12	0	500	-1	-1	-1
278	3	9	12	12	0	10	-1	-1	-1
14	1	8	12	13	1	10	1	13	1
173	1	11	12	14	2	50	1	14	1
201	3	8	13	13	0	25	-1	-1	-1
227	3	11	13	13	0	500	-1	-1	-1
29	0	8	13	16	3	100	0	16	1
178	0	9	13	14	1	10	0	14	1
254	3	8	14	14	0	500	-1	-1	-1
121	3	9	15	15	0	50	-1	-1	-1
225	0	9	15	16	1	25	0	16	1
85	3	11	16	16	0	10	-1	-1	-1
172	3	9	16	16	0	100	-1	-1	-1
156	1	9	16	29	13	500	1	29	1
237	1	9	16	17	1	25	1	17	1
92	3	9	17	17	0	100	-1	-1	-1
274	0	11	17	30	13	500	0	30	1
128	1	11	17	19	2	50	1	19	1
245	1	8	17	18	1	25	1	18	1
52	0	9	18	31	13	500	0	31	1
195	3	11	19	19	0	25	-1	-1	-1
160	0	9	19	20	1	10	0	20	1
207	0	11	19	20	1	25	0	20	1
215	0	9	20	33	13	500	0	33	1
210	1	9	21	22	1	1	1	22	1
282	3	11	22	22	0	500	-1	-1	-1
11	0	9	22	24	2	50	0	24	1
97	1	11	22	25	3	100	1	25	1
119	1	9	22	23	1	25	1	23	1
299	3	9	24	24	0	1	-1	-1	-1
136	3	8	25	25	0	10	-1	-1	-1
78	3	8	26	26	0	100	-1	-1	-1
170	1	9	26	29	3	100	1	29	1
182	3	11	27	27	0	10	-1	-1	-1
23	0	8	27	30	3	100	0	30	1
79	0	9	27	30	3	100	0	30	1
253	0	9	28	30	2	50	0	30	1
42	3	11	29	29	0	500	-1	-1	-1
89	3	8	29	29	0	50	-1	-1	-1
226	3	9	29	29	0	1	-1	-1	-1
114	1	9	29	30	1	25	1	30	1
3	3	8	30	30	0	25	-1	-1	-1
233	0	8	30	33	3	100	0	33	1
200	1	8	30	43	13	500	1	43	1
212	1	11	30	31	1	25	1	31	1
70	3	11	31	31	0	50	-1	-1	-1
118	3	9	31	31	0	100	-1	-1	-1
203	3	11	32	32	0	50	-1	-1	-1
12	1	9	33	34	1	25	1	34	1
39	3	9	35	35	0	10	-1	-1	-1
236	3	9	35	35	0	1	-1	-1	-1
288	3	8	35	35	0	10	-1	-1	-1
165	0	11	35	38	3	100	0	38	1
295	0	11	35	36	1	25	0	36	1
221	1	8	35	48	13	500	1	48	1
259	1	11	36	49	13	500	1	49	1
294	3	9	37	37	0	50	-1	-1	-1
47	1	8	37	39	2	50	1	39	1
7	3	11	38	38	0	50	-1	-1	-1
132	3	11	38	38	0	25	-1	-1	-1
265	0	9	39	52	13	500	0	52	1
269	0	8	39	40	1	1	0	40	1
144	1	9	39	40	1	10	1	40	1
280	1	9	39	42	3	100	1	42	1
131	3	8	40	40	0	25	-1	-1	-1
22	0	11	40	42	2	50	0	42	1
185	0	8	40	41	1	10	0	41	1
151	1	9	40	43	3	100	1	43	1
135	3	8	41	41	0	10	-1	-1	-1
261	0	8	41	42	1	10	0	42	1
168	0	11	42	43	1	25	0	43	1
206	1	8	42	44	2	50	1	44	1
13	1	9	43	44	1	10	1	44	1
149	0	9	44	45	1	1	0	45	1
275	1	9	44	46	2	50	1	46	1
57	3	11	45	45	0	500	-1	-1	-1
54	0	9	45	46	1	10	0	46	1
242	0	8	46	48	2	50	0	48	1
59	3	9	47	47	0	50	-1	-1	-1
46	1	9	47	48	1	10	1	48	1
264	0	9	48	49	1	25	0	49	1
43	3	8	49	49	0	100	-1	-1	-1
116	1	11	49	50	1	10	1	50	1
184	1	8	49	51	2	50	1	51	1
82	0	8	50	52	2	50	0	52	1
289	0	9	50	51	1	1	0	51	1
271	1	11	51	52	1	25	1	52	1
292	1	8	51	52	1	10	1	52	1
169	0	11	52	53	1	10	0	53	1
0	1	8	52	54	2	50	1	54	1
80	1	11	52	53	1	1	1	53	1
129	1	9	52	53	1	25	1	53	1
40	0	9	53	55	2	50	0	55	1
56	1	11	53	56	3	100	1	56	1
202	1	8	53	54	1	25	1	54	1
152	1	9	54	55	1	1	1	55	1
112	0	8	55	56	1	10	0	56	1
146	1	8	55	58	3	100	1	58	1
208	1	8	55	68	13	500	1	68	1
270	1	8	55	56	1	10	1	56	1
6	0	9	56	58	2	50	0	58	1
267	0	11	56	69	13	500	0	69	1
76	1	11	56	57	1	25	1	57	1
239	1	11	56	57	1	10	1	57	1
63	0	9	57	58	1	10	0	58	1
133	0	8	57	60	3	100	0	60	1
99	1	9	57	60	3	100	1	60	1
238	1	11	57	59	2	50	1	59	1
263	1	9	57	58	1	10	1	58	1
26	0	11	58	59	1	25	0	59	1
96	0	9	58	59	1	1	0	59	1
73	1	9	58	60	2	50	1	60	1
235	3	11	59	59	0	100	-1	-1	-1
248	3	11	59	59	0	10	-1	-1	-1
157	3	8	60	60	0	1	-1	-1	-1
115	4	11	0	0	0	10	-1	-1	-1
61	7	8	0	2	2	50	7	2	0
186	4	9	1	1	0	25	-1	-1	-1
105	6	9	1	10	9	25	6	10	0
283	6	9	1	18	17	50	6	18	0
60	6	8	2	6	4	10	6	6	0
32	6	10	3	20	17	50	6	20	0
107	7	11	3	4	1	25	7	4	0
217	7	8	3	4	1	10	7	4	0
150	6	10	4	13	9	25	6	13	0
187	6	11	4	13	9	25	6	13	0
290	6	11	4	21	17	50	6	21	0
31	7	10	4	5	1	25	7	5	0
68	4	11	5	5	0	50	-1	-1	-1
101	6	8	5	14	9	25	6	14	0
102	7	11	5	6	1	10	7	6	0
231	4	9	6	6	0	1	-1	-1	-1
159	6	10	6	10	4	10	6	10	0
125	4	11	7	7	0	10	-1	-1	-1
209	7	11	7	9	2	50	7	9	0
75	4	9	8	8	0	50	-1	-1	-1
74	7	11	8	9	1	1	7	9	0
167	4	11	9	9	0	25	-1	-1	-1
220	4	8	9	9	0	50	-1	-1	-1
189	7	9	9	10	1	1	7	10	0
232	4	8	10	10	0	25	-1	-1	-1
247	7	8	10	11	1	1	7	11	0
223	4	11	12	12	0	1	-1	-1	-1
249	4	11	12	12	0	10	-1	-1	-1
293	4	9	12	12	0	50	-1	-1	-1
104	4	9	13	13	0	1	-1	-1	-1
234	7	10	13	15	2	50	7	15	0
24	6	8	14	15	1	1	6	15	0
285	6	10	14	31	17	50	6	31	0
297	6	9	14	18	4	10	6	18	0
139	4	11	15	15	0	50	-1	-1	-1
36	6	11	15	24	9	25	6	24	0
161	6	11	15	19	4	10	6	19	0
256	6	10	15	19	4	10	6	19	0
84	6	11	16	17	1	1	6	17	0
205	6	10	16	33	17	50	6	33	0
33	4	10	17	17	0	1	-1	-1	-1
166	4	11	17	17	0	10	-1	-1	-1
148	6	9	17	18	1	1	6	18	0
213	6	11	17	21	4	10	6	21	0
71	7	10	17	18	1	25	7	18	0
120	7	9	17	18	1	10	7	18	0
198	4	10	18	18	0	25	-1	-1	-1
108	6	10	19	36	17	50	6	36	0
291	4	9	20	20	0	25	-1	-1	-1
199	4	11	21	21	0	1	-1	-1	-1
260	4	10	21	21	0	50	-1	-1	-1
77	6	10	21	30	9	25	6	30	0
21	4	11	22	22	0	50	-1	-1	-1
1	7	9	22	23	1	25	7	23	0
100	4	9	23	23	0	50	-1	-1	-1
137	4	8	23	23	0	1	-1	-1	-1
142	7	8	23	24	1	10	7	24	0
2	4	11	24	24	0	10	-1	-1	-1
67	4	9	24	24	0	25	-1	-1	-1
64	6	11	24	25	1	1	6	25	0
27	7	8	24	25	1	25	7	25	0
48	4	8	25	25	0	1	-1	-1	-1
175	7	8	25	26	1	10	7	26	0
98	4	9	26	26	0	1	-1	-1	-1
211	4	11	27	27	0	25	-1	-1	-1
188	4	11	28	28	0	25	-1	-1	-1
88	6	11	29	33	4	10	6	33	0
65	4	8	30	30	0	10	-1	-1	-1
66	7	10	31	32	1	1	7	32	0
153	7	9	32	33	1	25	7	33	0
37	4	11	34	34	0	10	-1	-1	-1
35	6	10	34	35	1	1	6	35	0
145	6	11	34	38	4	10	6	38	0
123	4	9	35	35	0	50	-1	-1	-1
193	4	8	36	36	0	25	-1	-1	-1
191	6	10	36	40	4	10	6	40	0
268	6	11	36	37	1	1	6	37	0
244	7	11	36	37	1	25	7	37	0
246	7	9	36	37	1	10	7	37	0
134	4	11	37	37	0	10	-1	-1	-1
219	4	8	37	37	0	10	-1	-1	-1
38	6	10	37	41	4	10	6	41	0
113	4	8	38	38	0	1	-1	-1	-1
127	4	11	38	38	0	50	-1	-1	-1
216	6	8	38	47	9	25	6	47	0
83	4	9	39	39	0	10	-1	-1	-1
94	4	11	39	39	0	50	-1	-1	-1
126	4	10	39	39	0	25	-1	-1	-1
141	4	9	40	40	0	50	-1	-1	-1
158	4	11	40	40	0	25	-1	-1	-1
180	4	8	40	40	0	10	-1	-1	-1
90	4	11	41	41	0	1	-1	-1	-1
16	6	10	42	43	1	1	6	43	0
284	7	9	42	43	1	10	7	43	0
176	4	10	43	43	0	10	-1	-1	-1
228	6	11	43	44	1	1	6	44	0
86	4	11	44	44	0	25	-1	-1	-1
103	4	8	44	44	0	50	-1	-1	-1
140	4	9	44	44	0	50	-1	-1	-1
196	4	8	44	44	0	50	-1	-1	-1
155	6	11	44	45	1	1	6	45	0
53	6	10	45	62	17	50	6	62	0
230	7	9	45	46	1	25	7	46	0
183	4	9	46	46	0	10	-1	-1	-1
45	6	11	46	55	9	25	6	55	0
95	6	11	46	47	1	1	6	47	0
174	6	9	46	47	1	1	6	47	0
55	4	10	47	47	0	50	-1	-1	-1
197	4	9	48	48	0	1	-1	-1	-1
262	4	9	48	48	0	50	-1	-1	-1
179	6	10	48	52	4	10	6	52	0
49	4	9	49	49	0	25	-1	-1	-1
58	4	10	49	49	0	50	-1	-1	-1
241	6	8	49	53	4	10	6	53	0
177	7	10	49	51	2	50	7	51	0
272	7	11	50	52	2	50	7	52	0
41	4	8	51	51	0	50	-1	-1	-1
266	4	11	51	51	0	1	-1	-1	-1
257	6	11	51	55	4	10	6	55	0
30	6	11	52	56	4	10	6	56	0
72	7	9	52	54	2	50	7	54	0
17	7	9	53	54	1	25	7	54	0
143	4	9	55	55	0	10	-1	-1	-1
50	7	8	55	57	2	50	7	57	0
164	7	8	55	56	1	1	7	56	0
20	4	10	56	56	0	10	-1	-1	-1
214	4	10	56	56	0	1	-1	-1	-1
243	6	8	56	65	9	25	6	65	0
240	7	10	56	58	2	50	7	58	0
87	4	9	57	57	0	10	-1	-1	-1
91	4	11	57	57	0	50	-1	-1	-1
9	7	11	57	58	1	10	7	58	0
117	7	10	57	58	1	1	7	58	0
251	7	10	57	58	1	10	7	58	0
106	4	10	58	58	0	50	-1	-1	-1
255	4	11	58	58	0	25	-1	-1	-1
44	6	8	58	59	1	1	6	59	0
218	7	8	58	59	1	10	7	59	0
277	7	9	58	59	1	25	7	59	0
281	7	8	58	60	2	50	7	60	0
229	4	11	59	59	0	25	-1	-1	-1
154	4	10	60	60	0	1	-1	-1	-1
115	4	11	0	4	4	10	4	4	0
61	7	8	0	17	17	50	7	17	1
105	6	9	1	1	0	25	-1	-1	-1
283	6	9	1	1	0	50	-1	-1	-1
186	4	9	1	10	9	25	4	10	0
60	6	8	2	2	0	10	-1	-1	-1
32	6	10	3	3	0	50	-1	-1	-1
107	7	11	3	12	9	25	7	12	1
217	7	8	3	7	4	10	7	7	1
150	6	10	4	4	0	25	-1	-1	-1
187	6	11	4	4	0	25	-1	-1	-1
290	6	11	4	4	0	50	-1	-1	-1
31	7	10	4	13	9	25	7	13	1
101	6	8	5	5	0	25	-1	-1	-1
68	4	11	5	22	17	50	4	22	0
102	7	11	5	9	4	10	7	9	1
159	6	10	6	6	0	10	-1	-1	-1
231	4	9	6	7	1	1	4	7	0
125	4	11	7	11	4	10	4	11	0
209	7	11	7	24	17	50	7	24	1
75	4	9	8	25	17	50	4	25	0
74	7	11	8	9	1	1	7	9	1
167	4	11	9	18	9	25	4	18	0
220	4	8	9	26	17	50	4	26	0
189	7	9	9	10	1	1	7	10	1
232	4	8	10	19	9	25	4	19	0
247	7	8	10	11	1	1	7	11	1
223	4	11	12	13	1	1	4	13	0
249	4	11	12	16	4	10	4	16	0
293	4	9	12	29	17	50	4	29	0
104	4	9	13	14	1	1	4	14	0
234	7	10	13	30	17	50	7	30	1
24	6	8	14	14	0	1	-1	-1	-1
285	6	10	14	14	0	50	-1	-1	-1
297	6	9	14	14	0	10	-1	-1	-1
36	6	11	15	15	0	25	-1	-1	-1
161	6	11	15	15	0	10	-1	-1	-1
256	6	10	15	15	0	10	-1	-1	-1
139	4	11	15	32	17	50	4	32	0
84	6	11	16	16	0	1	-1	-1	-1
205	6	10	16	16	0	50	-1	-1	-1
148	6	9	17	17	0	1	-1	-1	-1
213	6	11	17	17	0	10	-1	-1	-1
33	4	10	17	18	1	1	4	18	0
166	4	11	17	21	4	10	4	21	0
71	7	10	17	26	9	25	7	26	1
120	7	9	17	21	4	10	7	21	1
198	4	10	18	27	9	25	4	27	0
108	6	10	19	19	0	50	-1	-1	-1
291	4	9	20	29	9	25	4	29	0
77	6	10	21	21	0	25	-1	-1	-1
199	4	11	21	22	1	1	4	22	0
260	4	10	21	38	17	50	4	38	0
21	4	11	22	39	17	50	4	39	0
1	7	9	22	31	9	25	7	31	1
100	4	9	23	40	17	50	4	40	0
137	4	8	23	24	1	1	4	24	0
142	7	8	23	27	4	10	7	27	1
64	6	11	24	24	0	1	-1	-1	-1
2	4	11	24	28	4	10	4	28	0
67	4	9	24	33	9	25	4	33	0
27	7	8	24	33	9	25	7	33	1
48	4	8	25	26	1	1	4	26	0
175	7	8	25	29	4	10	7	29	1
98	4	9	26	27	1	1	4	27	0
211	4	11	27	36	9	25	4	36	0
188	4	11	28	37	9	25	4	37	0
88	6	11	29	29	0	10	-1	-1	-1
65	4	8	30	34	4	10	4	34	0
66	7	10	31	32	1	1	7	32	1
153	7	9	32	41	9	25	7	41	1
35	6	10	34	34	0	1	-1	-1	-1
145	6	11	34	34	0	10	-1	-1	-1
37	4	11	34	38	4	10	4	38	0
123	4	9	35	52	17	50	4	52	0
191	6	10	36	36	0	10	-1	-1	-1
268	6	11	36	36	0	1	-1	-1	-1
193	4	8	36	45	9	25	4	45	0
244	7	11	36	45	9	25	7	45	1
246	7	9	36	40	4	10	7	40	1
38	6	10	37	37	0	10	-1	-1	-1
134	4	11	37	41	4	10	4	41	0
