ID	s	d	ts	te	LLC	ELC
----------------------------------------------------
247	3	9	0	0	10	1	0.52
246	1	9	0	0	10	2	1.04
248	4	11	0	0	10	1	0.52
245	0	11	0	0	10	1	0.52
250	1	8	1	1	10	1	0.52
481	6	9	0	1	25	3	1.56
3	3	9	1	1	1	1	0.52
1	1	9	1	1	1	2	1.04
249	7	10	0	1	10	2	1.04
482	7	11	0	1	25	3	1.56
4	4	9	1	2	1	3	1.56
8	6	10	2	2	1	1	0.52
6	4	10	2	2	1	1	0.52
710	0	11	1	2	50	2	1.02
5	0	11	2	2	1	1	0.52
483	0	11	2	2	25	1	0.52
484	6	8	2	3	25	3	1.56
7	6	8	2	3	1	3	1.56
711	3	9	1	3	50	3	1.52
251	0	10	2	3	10	3	1.56
11	6	11	3	3	1	1	0.52
488	4	11	3	3	25	1	0.52
255	1	11	3	3	10	1	0.52
257	3	8	4	4	10	1	0.52
706	0	8	0	4	50	5	2.54
487	4	9	3	4	25	3	1.56
12	0	9	4	4	1	2	1.04
254	0	9	3	4	10	3	1.54
260	6	10	4	4	10	1	0.52
9	1	10	3	4	1	3	1.56
716	4	11	2	4	50	3	1.52
489	7	11	3	4	25	5	2.56
256	7	11	3	4	10	5	2.56
259	4	11	4	4	10	1	0.52
13	6	8	4	5	1	3	1.56
258	4	8	4	5	10	3	1.56
15	1	9	5	5	1	2	1.04
490	1	10	4	5	25	3	1.56
495	6	10	5	5	25	1	0.52
715	4	10	2	5	50	4	2.02
492	7	10	4	5	25	2	1.04
262	6	11	5	5	10	1	0.52
14	7	11	4	5	1	5	2.56
264	3	8	6	6	10	1	0.52
491	7	8	4	6	25	5	2.6
494	4	8	5	6	25	3	1.56
720	4	9	3	6	50	5	2.56
261	6	9	5	6	10	3	1.56
717	6	10	2	6	50	5	2.52
493	0	10	5	6	25	3	1.56
496	7	10	5	6	25	2	1.04
17	1	8	7	7	1	1	0.52
20	4	11	7	7	1	1	0.52
724	3	11	4	7	50	4	2.02
19	1	11	7	7	1	1	0.52
497	1	11	7	7	25	1	0.52
726	0	11	6	7	50	2	1.02
263	7	11	5	7	10	5	2.58
21	6	8	7	8	1	3	1.56
16	7	9	6	8	1	7	3.6
731	6	10	8	8	50	1	0.52
18	1	10	7	8	1	3	1.56
498	1	11	8	8	25	1	0.52
709	7	11	0	8	50	5	2.58
265	7	8	7	9	10	7	3.6
22	7	8	7	9	1	7	3.6
712	4	8	1	9	50	10	5.06
271	1	8	9	9	10	1	0.52
268	6	9	8	9	10	3	1.56
500	3	9	9	9	25	1	0.52
266	0	10	8	9	10	4	2.08
725	4	11	5	9	50	5	2.52
27	4	11	9	9	1	1	0.52
23	7	8	8	10	1	7	3.6
25	4	8	9	10	1	3	1.56
501	6	9	9	10	25	3	1.56
24	7	9	8	10	1	7	3.6
26	4	9	9	10	1	3	1.56
269	7	9	8	10	10	8	4.12
502	1	9	10	10	25	2	1.04
29	1	9	10	10	1	2	1.04
505	6	10	10	10	25	1	0.52
270	0	10	9	10	10	3	1.56
33	4	10	10	10	1	1	0.52
714	3	10	2	10	50	10	5.06
719	3	10	3	10	50	9	4.56
722	6	11	3	10	50	8	4.02
728	6	11	6	10	50	5	2.52
28	7	11	9	10	1	5	2.56
32	3	11	10	10	1	1	0.52
503	1	11	10	10	25	1	0.52
273	4	8	10	11	10	3	1.56
274	6	8	10	11	10	3	1.56
713	7	9	1	11	50	9	4.62
31	3	10	10	11	1	3	1.56
30	1	10	10	11	1	3	1.56
37	4	10	11	11	1	1	0.52
508	4	11	11	11	25	1	0.52
275	7	11	10	11	10	5	2.58
708	7	8	0	12	50	10	5.12
506	7	8	10	12	25	5	2.6
278	4	8	11	12	10	3	1.56
38	6	8	11	12	1	3	1.56
509	6	8	11	12	25	3	1.56
510	1	9	12	12	25	2	1.04
277	3	10	11	12	10	3	1.56
512	6	11	12	12	25	1	0.52
39	1	11	12	12	1	1	0.52
738	7	11	10	12	50	6	3.08
736	1	11	10	12	50	3	1.54
721	6	8	3	13	50	12	6.06
511	4	8	12	13	25	3	1.56
280	6	8	12	13	10	3	1.56
729	4	9	7	13	50	9	4.58
281	6	9	12	13	10	3	1.56
41	7	10	12	13	1	4	2.04
42	6	11	13	13	1	1	0.52
718	3	8	3	14	50	12	6.02
723	3	8	4	14	50	11	5.52
748	3	8	14	14	50	1	0.52
40	7	8	12	14	1	7	3.6
739	7	8	11	14	50	8	4.1
740	0	9	12	14	50	4	2.04
735	0	9	10	14	50	6	3.04
513	3	10	13	14	25	3	1.56
514	7	10	13	14	25	2	1.04
283	4	11	14	14	10	1	0.52
43	3	11	14	14	1	1	0.52
286	3	8	15	15	10	1	0.52
744	1	8	13	15	50	3	1.52
746	1	8	14	15	50	2	1.02
284	6	8	14	15	10	3	1.56
44	4	8	14	15	1	3	1.56
517	4	9	14	15	25	3	1.56
522	6	10	15	15	25	1	0.52
521	4	10	15	15	25	1	0.52
287	3	11	15	15	10	1	0.52
520	3	11	15	15	25	1	0.52
519	0	11	15	15	25	1	0.52
293	3	8	16	16	10	1	0.52
289	1	8	16	16	10	1	0.52
741	1	9	12	16	50	6	3.04
290	1	9	16	16	10	2	1.04
288	6	9	15	16	10	3	1.56
518	0	10	15	16	25	3	1.56
45	6	10	16	16	1	1	0.52
296	6	10	16	16	10	1	0.52
285	0	10	15	16	10	3	1.56
282	2	10	13	16	10	16	8.06
36	2	10	11	16	1	16	8.06
734	7	10	9	16	50	8	4.04
751	7	10	15	16	50	4	2.04
253	2	11	2	16	10	17	8.58
267	2	11	8	16	10	17	8.58
297	6	11	16	16	10	1	0.52
48	3	8	17	17	1	1	0.52
276	2	8	11	17	10	19	9.62
295	6	8	16	17	10	3	1.56
2	2	8	1	17	1	19	9.62
