ID	s	d	ts	te	LLC	size	parent	parentTime	replica
3	3	10	50	51	1	10	3	51	1
95	3	10	50	52	2	50	3	52	1
259	3	10	50	51	1	25	3	51	1
182	0	8	52	53	1	1	0	53	0
61	1	9	53	53	0	100	-1	-1	-1
105	0	8	53	66	13	500	0	66	0
228	0	8	53	54	1	1	0	54	0
96	3	10	53	56	3	100	3	56	1
248	1	9	54	54	0	100	-1	-1	-1
200	3	10	54	55	1	1	3	55	1
102	1	9	55	55	0	100	-1	-1	-1
140	1	9	55	55	0	1	-1	-1	-1
134	3	10	55	58	3	100	3	58	1
142	3	10	55	56	1	1	3	56	1
85	1	9	56	56	0	25	-1	-1	-1
244	1	9	56	56	0	25	-1	-1	-1
288	1	9	57	57	0	500	-1	-1	-1
18	1	9	58	58	0	25	-1	-1	-1
184	0	8	58	60	2	50	0	60	0
13	3	10	58	61	3	100	3	61	1
68	3	11	58	59	1	1	3	59	1
208	3	11	58	59	1	25	3	59	1
123	3	11	59	62	3	100	3	62	1
53	1	9	60	60	0	50	-1	-1	-1
234	0	8	60	63	3	100	0	63	0
20	3	11	60	63	3	100	3	63	1
283	3	11	60	61	1	10	3	61	1
212	2	11	0	0	0	50	-1	-1	-1
67	2	11	2	2	0	10	-1	-1	-1
133	2	10	2	2	0	500	-1	-1	-1
275	2	11	3	3	0	1	-1	-1	-1
277	2	10	3	3	0	10	-1	-1	-1
294	2	11	4	4	0	1	-1	-1	-1
69	2	10	5	5	0	500	-1	-1	-1
17	2	10	6	6	0	50	-1	-1	-1
264	2	11	6	6	0	10	-1	-1	-1
1	2	10	8	8	0	10	-1	-1	-1
0	2	11	9	9	0	10	-1	-1	-1
289	2	10	10	10	0	25	-1	-1	-1
290	2	11	10	10	0	100	-1	-1	-1
221	2	11	11	11	0	500	-1	-1	-1
223	2	10	11	11	0	500	-1	-1	-1
231	2	11	15	15	0	500	-1	-1	-1
41	2	11	16	16	0	50	-1	-1	-1
209	2	11	18	18	0	10	-1	-1	-1
252	2	10	18	18	0	50	-1	-1	-1
297	2	10	18	18	0	1	-1	-1	-1
238	2	10	20	20	0	25	-1	-1	-1
118	2	10	21	21	0	1	-1	-1	-1
74	2	11	24	24	0	25	-1	-1	-1
158	2	11	24	24	0	50	-1	-1	-1
29	2	10	25	25	0	10	-1	-1	-1
176	2	10	26	26	0	25	-1	-1	-1
121	2	11	30	30	0	10	-1	-1	-1
125	2	11	30	30	0	1	-1	-1	-1
139	2	10	31	31	0	500	-1	-1	-1
70	2	10	33	33	0	1	-1	-1	-1
87	2	11	33	33	0	25	-1	-1	-1
120	2	11	33	33	0	1	-1	-1	-1
287	2	10	33	33	0	10	-1	-1	-1
251	2	10	34	34	0	500	-1	-1	-1
4	2	10	36	36	0	100	-1	-1	-1
276	2	11	36	36	0	10	-1	-1	-1
293	2	11	36	36	0	25	-1	-1	-1
236	2	11	37	37	0	1	-1	-1	-1
269	2	10	37	37	0	100	-1	-1	-1
183	2	11	38	38	0	1	-1	-1	-1
169	2	10	42	42	0	100	-1	-1	-1
217	2	10	42	42	0	10	-1	-1	-1
9	2	11	43	43	0	50	-1	-1	-1
148	2	10	45	45	0	50	-1	-1	-1
161	2	10	47	47	0	10	-1	-1	-1
130	2	10	49	49	0	50	-1	-1	-1
193	2	10	49	49	0	1	-1	-1	-1
12	2	11	51	51	0	25	-1	-1	-1
51	2	10	51	51	0	25	-1	-1	-1
270	2	10	51	51	0	100	-1	-1	-1
278	2	11	52	52	0	10	-1	-1	-1
90	2	10	53	53	0	1	-1	-1	-1
215	2	11	53	53	0	25	-1	-1	-1
83	2	10	54	54	0	10	-1	-1	-1
197	2	10	55	55	0	50	-1	-1	-1
218	2	10	56	56	0	10	-1	-1	-1
48	2	11	57	57	0	25	-1	-1	-1
257	2	10	57	57	0	100	-1	-1	-1
285	2	10	57	57	0	100	-1	-1	-1
30	2	11	58	58	0	10	-1	-1	-1
60	2	10	58	58	0	1	-1	-1	-1
153	2	10	59	59	0	10	-1	-1	-1
64	2	10	60	60	0	10	-1	-1	-1
132	2	11	60	60	0	1	-1	-1	-1
62	3	11	0	0	0	500	-1	-1	-1
57	1	9	0	3	3	100	1	3	1
214	3	11	1	1	0	50	-1	-1	-1
292	3	11	1	1	0	100	-1	-1	-1
37	0	8	1	2	1	25	0	2	1
242	3	11	2	2	0	50	-1	-1	-1
104	0	8	2	3	1	10	0	3	1
156	0	8	2	4	2	50	0	4	1
81	1	9	2	3	1	10	1	3	1
194	1	9	2	15	13	500	1	15	1
233	1	9	3	6	3	100	1	6	1
137	3	11	4	4	0	500	-1	-1	-1
75	0	8	4	5	1	1	0	5	1
147	1	9	4	5	1	1	1	5	1
82	3	10	6	6	0	100	-1	-1	-1
154	3	10	6	6	0	10	-1	-1	-1
211	3	11	6	6	0	100	-1	-1	-1
190	0	8	6	9	3	100	0	9	1
261	0	8	6	8	2	50	0	8	1
110	1	9	6	7	1	25	1	7	1
268	1	9	6	19	13	500	1	19	1
256	3	11	8	8	0	1	-1	-1	-1
171	0	8	8	9	1	10	0	9	1
175	1	9	8	9	1	10	1	9	1
107	3	11	9	9	0	500	-1	-1	-1
111	3	11	9	9	0	25	-1	-1	-1
170	3	11	9	9	0	1	-1	-1	-1
265	1	9	9	10	1	10	1	10	1
179	3	10	10	10	0	25	-1	-1	-1
199	1	9	10	11	1	25	1	11	1
196	0	8	11	12	1	1	0	12	1
237	0	8	11	12	1	25	0	12	1
58	1	9	11	12	1	1	1	12	1
22	3	10	12	12	0	50	-1	-1	-1
8	3	11	13	13	0	100	-1	-1	-1
181	3	11	13	13	0	50	-1	-1	-1
168	0	8	13	14	1	10	0	14	1
284	1	9	13	14	1	10	1	14	1
98	0	8	14	15	1	1	0	15	1
192	1	9	14	27	13	500	1	27	1
152	3	10	15	15	0	50	-1	-1	-1
198	3	11	15	15	0	1	-1	-1	-1
286	0	8	16	18	2	50	0	18	1
47	3	11	17	17	0	1	-1	-1	-1
299	0	8	17	18	1	1	0	18	1
99	0	8	18	31	13	500	0	31	1
6	1	9	18	19	1	25	1	19	1
189	1	9	18	31	13	500	1	31	1
27	3	11	20	20	0	1	-1	-1	-1
31	3	10	20	20	0	1	-1	-1	-1
273	3	11	20	20	0	500	-1	-1	-1
262	0	8	20	23	3	100	0	23	1
26	0	8	21	22	1	10	0	22	1
55	3	11	22	22	0	25	-1	-1	-1
131	3	11	22	22	0	50	-1	-1	-1
205	0	8	22	25	3	100	0	25	1
32	0	8	24	25	1	25	0	25	1
11	1	9	24	25	1	10	1	25	1
166	1	9	24	25	1	1	1	25	1
263	0	8	26	39	13	500	0	39	1
150	3	10	27	27	0	100	-1	-1	-1
280	3	10	29	29	0	1	-1	-1	-1
282	3	11	29	29	0	100	-1	-1	-1
76	1	9	29	30	1	10	1	30	1
103	3	11	30	30	0	25	-1	-1	-1
155	3	11	30	30	0	100	-1	-1	-1
243	1	9	31	44	13	500	1	44	1
56	3	11	32	32	0	50	-1	-1	-1
232	3	11	32	32	0	25	-1	-1	-1
235	0	8	32	33	1	25	0	33	1
84	3	10	33	33	0	10	-1	-1	-1
230	3	11	33	33	0	10	-1	-1	-1
240	3	11	33	33	0	500	-1	-1	-1
52	3	11	34	34	0	1	-1	-1	-1
253	0	8	35	37	2	50	0	37	1
241	3	10	36	36	0	50	-1	-1	-1
298	3	11	36	36	0	500	-1	-1	-1
122	0	8	36	37	1	10	0	37	1
88	3	11	37	37	0	1	-1	-1	-1
291	3	10	37	37	0	100	-1	-1	-1
25	1	9	37	40	3	100	1	40	1
108	0	8	38	39	1	10	0	39	1
128	0	8	38	39	1	1	0	39	1
165	0	8	38	40	2	50	0	40	1
77	0	8	39	40	1	10	0	40	1
201	1	9	40	53	13	500	1	53	1
210	3	10	41	41	0	100	-1	-1	-1
28	3	10	42	42	0	10	-1	-1	-1
167	3	11	42	42	0	10	-1	-1	-1
204	3	11	42	42	0	25	-1	-1	-1
247	0	8	42	43	1	1	0	43	1
174	1	9	42	44	2	50	1	44	1
129	3	10	43	43	0	100	-1	-1	-1
49	3	11	44	44	0	50	-1	-1	-1
227	1	9	44	45	1	10	1	45	1
72	3	11	46	46	0	50	-1	-1	-1
206	0	8	46	47	1	1	0	47	1
112	0	8	47	49	2	50	0	49	1
100	0	8	48	61	13	500	0	61	1
222	3	10	49	49	0	10	-1	-1	-1
250	0	8	49	52	3	100	0	52	1
3	3	10	50	50	0	10	-1	-1	-1
95	3	10	50	50	0	50	-1	-1	-1
259	3	10	50	50	0	25	-1	-1	-1
119	0	8	50	52	2	50	0	52	1
33	1	9	50	51	1	10	1	51	1
182	0	8	52	53	1	1	0	53	1
96	3	10	53	53	0	100	-1	-1	-1
105	0	8	53	66	13	500	0	66	1
228	0	8	53	54	1	1	0	54	1
61	1	9	53	56	3	100	1	56	1
200	3	10	54	54	0	1	-1	-1	-1
248	1	9	54	57	3	100	1	57	1
134	3	10	55	55	0	100	-1	-1	-1
142	3	10	55	55	0	1	-1	-1	-1
102	1	9	55	58	3	100	1	58	1
140	1	9	55	56	1	1	1	56	1
85	1	9	56	57	1	25	1	57	1
244	1	9	56	57	1	25	1	57	1
288	1	9	57	70	13	500	1	70	1
13	3	10	58	58	0	100	-1	-1	-1
68	3	11	58	58	0	1	-1	-1	-1
208	3	11	58	58	0	25	-1	-1	-1
184	0	8	58	60	2	50	0	60	1
18	1	9	58	59	1	25	1	59	1
123	3	11	59	59	0	100	-1	-1	-1
20	3	11	60	60	0	100	-1	-1	-1
283	3	11	60	60	0	10	-1	-1	-1
234	0	8	60	63	3	100	0	63	1
53	1	9	60	62	2	50	1	62	1
126	4	8	2	2	0	25	-1	-1	-1
138	7	9	2	5	3	100	7	5	0
186	4	8	3	3	0	10	-1	-1	-1
172	4	8	5	5	0	50	-1	-1	-1
141	7	9	5	6	1	25	7	6	0
92	4	8	6	6	0	100	-1	-1	-1
101	4	8	6	6	0	25	-1	-1	-1
271	7	9	7	8	1	25	7	8	0
145	4	8	8	8	0	100	-1	-1	-1
116	7	9	8	11	3	100	7	11	0
5	7	9	9	10	1	1	7	10	0
97	7	9	9	10	1	10	7	10	0
46	4	8	10	10	0	50	-1	-1	-1
34	4	8	11	11	0	100	-1	-1	-1
36	7	9	12	14	2	50	7	14	0
78	7	9	13	14	1	1	7	14	0
73	4	8	14	14	0	10	-1	-1	-1
213	7	9	14	17	3	100	7	17	0
80	7	9	15	17	2	50	7	17	0
160	4	8	17	17	0	100	-1	-1	-1
177	4	8	18	18	0	10	-1	-1	-1
249	7	9	18	19	1	1	7	19	0
162	7	9	19	21	2	50	7	21	0
180	4	8	20	20	0	1	-1	-1	-1
224	7	9	20	23	3	100	7	23	0
65	7	9	22	23	1	10	7	23	0
246	4	8	23	23	0	50	-1	-1	-1
245	7	9	24	25	1	25	7	25	0
7	4	8	26	26	0	1	-1	-1	-1
115	7	9	27	28	1	10	7	28	0
50	4	8	28	28	0	25	-1	-1	-1
63	7	9	31	32	1	25	7	32	0
38	4	8	32	32	0	10	-1	-1	-1
216	4	8	34	34	0	50	-1	-1	-1
43	4	8	36	36	0	100	-1	-1	-1
143	7	9	36	37	1	25	7	37	0
279	7	9	36	37	1	1	7	37	0
254	4	8	37	37	0	50	-1	-1	-1
151	7	9	40	43	3	100	7	43	0
207	4	8	41	41	0	100	-1	-1	-1
188	7	9	42	55	13	500	7	55	0
14	4	8	43	43	0	25	-1	-1	-1
15	4	8	43	43	0	10	-1	-1	-1
272	4	8	43	43	0	100	-1	-1	-1
295	7	9	43	44	1	25	7	44	0
23	4	8	44	44	0	1	-1	-1	-1
113	4	8	44	44	0	50	-1	-1	-1
239	4	8	44	44	0	10	-1	-1	-1
219	4	8	45	45	0	25	-1	-1	-1
178	7	9	45	46	1	10	7	46	0
35	4	8	46	46	0	500	-1	-1	-1
144	4	8	46	46	0	10	-1	-1	-1
255	7	9	46	48	2	50	7	48	0
149	7	9	48	49	1	1	7	49	0
191	7	9	49	62	13	500	7	62	0
185	4	8	50	50	0	1	-1	-1	-1
260	4	8	50	50	0	25	-1	-1	-1
45	4	8	51	51	0	25	-1	-1	-1
163	7	9	51	52	1	10	7	52	0
135	4	8	53	53	0	1	-1	-1	-1
40	7	9	53	54	1	1	7	54	0
71	7	9	53	56	3	100	7	56	0
114	4	8	54	54	0	1	-1	-1	-1
86	7	9	54	56	2	50	7	56	0
220	4	8	55	55	0	1	-1	-1	-1
54	4	8	56	56	0	25	-1	-1	-1
202	7	9	57	60	3	100	7	60	0
66	4	8	59	59	0	10	-1	-1	-1
93	4	8	59	59	0	100	-1	-1	-1
44	7	9	59	60	1	10	7	60	0
124	7	9	60	61	1	25	7	61	0
19	5	8	2	2	0	1	-1	-1	-1
267	5	8	3	3	0	500	-1	-1	-1
229	5	8	5	5	0	100	-1	-1	-1
258	5	8	6	6	0	500	-1	-1	-1
195	5	8	9	9	0	1	-1	-1	-1
21	5	8	13	13	0	500	-1	-1	-1
2	5	8	14	14	0	10	-1	-1	-1
106	5	8	16	16	0	25	-1	-1	-1
89	5	8	17	17	0	100	-1	-1	-1
10	5	8	18	18	0	1	-1	-1	-1
266	5	8	19	19	0	100	-1	-1	-1
117	5	8	20	20	0	1	-1	-1	-1
146	5	8	22	22	0	1	-1	-1	-1
164	5	8	22	22	0	25	-1	-1	-1
94	5	8	23	23	0	50	-1	-1	-1
173	5	8	26	26	0	50	-1	-1	-1
225	5	8	28	28	0	50	-1	-1	-1
24	5	8	29	29	0	10	-1	-1	-1
127	5	8	29	29	0	1	-1	-1	-1
136	5	8	30	30	0	100	-1	-1	-1
226	5	8	30	30	0	25	-1	-1	-1
39	5	8	37	37	0	50	-1	-1	-1
59	5	8	38	38	0	100	-1	-1	-1
91	5	8	39	39	0	100	-1	-1	-1
157	5	8	41	41	0	1	-1	-1	-1
274	5	8	42	42	0	500	-1	-1	-1
281	5	8	43	43	0	50	-1	-1	-1
159	5	8	47	47	0	10	-1	-1	-1
79	5	8	48	48	0	10	-1	-1	-1
296	5	8	48	48	0	25	-1	-1	-1
203	5	8	49	49	0	10	-1	-1	-1
109	5	8	50	50	0	100	-1	-1	-1
42	5	8	52	52	0	100	-1	-1	-1
187	5	8	52	52	0	10	-1	-1	-1
16	5	8	53	53	0	50	-1	-1	-1
126	4	8	2	11	9	25	4	11	0
186	4	8	3	7	4	10	4	7	0
172	4	8	5	22	17	50	4	22	0
141	7	9	5	14	9	25	7	14	1
101	4	8	6	15	9	25	4	15	0
271	7	9	7	16	9	25	7	16	1
5	7	9	9	10	1	1	7	10	1
97	7	9	9	13	4	10	7	13	1
46	4	8	10	27	17	50	4	27	0
36	7	9	12	29	17	50	7	29	1
78	7	9	13	14	1	1	7	14	1
73	4	8	14	18	4	10	4	18	0
80	7	9	15	32	17	50	7	32	1
177	4	8	18	22	4	10	4	22	0
249	7	9	18	19	1	1	7	19	1
162	7	9	19	36	17	50	7	36	1
180	4	8	20	21	1	1	4	21	0
65	7	9	22	26	4	10	7	26	1
246	4	8	23	40	17	50	4	40	0
245	7	9	24	33	9	25	7	33	1
7	4	8	26	27	1	1	4	27	0
115	7	9	27	31	4	10	7	31	1
50	4	8	28	37	9	25	4	37	0
63	7	9	31	40	9	25	7	40	1
38	4	8	32	36	4	10	4	36	0
216	4	8	34	51	17	50	4	51	0
143	7	9	36	45	9	25	7	45	1
279	7	9	36	37	1	1	7	37	1
254	4	8	37	54	17	50	4	54	0
14	4	8	43	52	9	25	4	52	0
15	4	8	43	47	4	10	4	47	0
295	7	9	43	52	9	25	7	52	1
23	4	8	44	45	1	1	4	45	0
113	4	8	44	61	17	50	4	61	0
239	4	8	44	48	4	10	4	48	0
219	4	8	45	54	9	25	4	54	0
178	7	9	45	49	4	10	7	49	1
144	4	8	46	50	4	10	4	50	0
255	7	9	46	63	17	50	7	63	1
149	7	9	48	49	1	1	7	49	1
185	4	8	50	51	1	1	4	51	0
260	4	8	50	59	9	25	4	59	0
45	4	8	51	60	9	25	4	60	0
163	7	9	51	55	4	10	7	55	1
135	4	8	53	54	1	1	4	54	0
40	7	9	53	54	1	1	7	54	1
114	4	8	54	55	1	1	4	55	0
86	7	9	54	71	17	50	7	71	1
220	4	8	55	56	1	1	4	56	0
54	4	8	56	65	9	25	4	65	0
66	4	8	59	63	4	10	4	63	0
44	7	9	59	63	4	10	7	63	1
124	7	9	60	69	9	25	7	69	1
138	7	9	2	2	0	100	-1	-1	-1
126	4	8	2	3	1	25	4	3	1
186	4	8	3	4	1	10	4	4	1
141	7	9	5	5	0	25	-1	-1	-1
172	4	8	5	7	2	50	4	7	1
92	4	8	6	9	3	100	4	9	0
101	4	8	6	7	1	25	4	7	1
271	7	9	7	7	0	25	-1	-1	-1
116	7	9	8	8	0	100	-1	-1	-1
145	4	8	8	11	3	100	4	11	0
5	7	9	9	9	0	1	-1	-1	-1
97	7	9	9	9	0	10	-1	-1	-1
46	4	8	10	12	2	50	4	12	1
34	4	8	11	14	3	100	4	14	0
36	7	9	12	12	0	50	-1	-1	-1
78	7	9	13	13	0	1	-1	-1	-1
213	7	9	14	14	0	100	-1	-1	-1
73	4	8	14	15	1	10	4	15	1
80	7	9	15	15	0	50	-1	-1	-1
160	4	8	17	20	3	100	4	20	0
249	7	9	18	18	0	1	-1	-1	-1
177	4	8	18	19	1	10	4	19	1
162	7	9	19	19	0	50	-1	-1	-1
224	7	9	20	20	0	100	-1	-1	-1
180	4	8	20	21	1	1	4	21	1
65	7	9	22	22	0	10	-1	-1	-1
246	4	8	23	25	2	50	4	25	1
245	7	9	24	24	0	25	-1	-1	-1
7	4	8	26	27	1	1	4	27	1
115	7	9	27	27	0	10	-1	-1	-1
50	4	8	28	29	1	25	4	29	1
63	7	9	31	31	0	25	-1	-1	-1
38	4	8	32	33	1	10	4	33	1
216	4	8	34	36	2	50	4	36	1
143	7	9	36	36	0	25	-1	-1	-1
279	7	9	36	36	0	1	-1	-1	-1
43	4	8	36	39	3	100	4	39	0
254	4	8	37	39	2	50	4	39	1
151	7	9	40	40	0	100	-1	-1	-1
207	4	8	41	44	3	100	4	44	0
