ID	s	d	ts	te	LLC	size	parent	parentTime	replica
----------------------------------------------------
74	2	11	24	37	13	25		2		37			0	0	0	1	0
121	2	11	30	37	7	10		2		37			0	0	0	1	0
67	2	11	2	38	36	10		2		38			0	0	0	1	0
221	2	11	11	62	51	500		2		62			0	0	0	1	0
120	2	11	33	38	5	1		2		38			0	1	0	0	0
212	2	11	0	41	41	50		2		41			0	0	0	1	0
264	2	11	6	39	33	10		2		39			0	0	0	1	0
231	2	11	15	63	48	500		2		63			0	0	0	1	0
158	2	11	24	41	17	50		2		41			0	0	0	1	0
87	2	11	33	40	7	25		2		40			0	0	0	1	0
293	2	11	36	40	4	25		2		40			0	0	0	1	0
31	3	10	20	38	18	1		0		38			0	2	0	0	0
154	3	10	6	39	33	10		0		39			0	0	0	2	0
241	3	10	36	41	5	50		0		41			0	0	0	1	1
82	3	10	6	44	38	100		0		44			0	0	0	1	1
22	3	10	12	42	30	50		0		42			0	0	0	1	1
280	3	10	29	40	11	1		0		40			0	2	0	0	0
291	3	10	37	42	5	100		3		42			0	0	0	0	1
294	2	11	4	37	33	1		2		37			0	1	0	0	0
0	2	11	9	38	29	10		2		38			0	0	0	1	0
236	2	11	37	38	1	1		2		38			2	1	0	0	0
275	2	11	3	39	36	1		2		39			0	1	0	0	0
41	2	11	16	41	25	50		2		41			0	0	0	1	0
276	2	11	36	39	3	10		2		39			0	0	0	1	0
212	2	11	0	42	42	50		2		42			0	0	0	1	0
264	2	11	6	40	34	10		2		40			0	0	0	1	0
231	2	11	15	64	49	500		2		64			0	0	0	1	0
158	2	11	24	42	18	50		2		42			0	0	0	1	0
87	2	11	33	41	8	25		2		41			0	0	0	1	0
293	2	11	36	41	5	25		2		41			0	0	0	1	0
152	3	10	15	41	26	50		0		41			0	0	0	1	1
179	3	10	10	41	31	25		0		41			0	0	0	1	1
84	3	10	33	40	7	10		0		40			0	0	0	2	0
82	3	10	6	45	39	100		0		45			0	0	0	1	1
22	3	10	12	43	31	50		0		43			0	0	0	1	1
280	3	10	29	41	12	1		0		41			0	2	0	0	0
291	3	10	37	45	8	100		0		45			0	0	0	1	1
209	2	11	18	38	20	10		2		38			0	0	0	1	0
290	2	11	10	43	33	100		2		43			0	0	0	1	0
183	2	11	38	39	1	1		2		39			2	1	0	0	0
221	2	11	11	64	53	500		2		64			0	0	0	1	0
121	2	11	30	40	10	10		2		40			0	0	0	1	0
212	2	11	0	43	43	50		2		43			0	0	0	1	0
294	2	11	4	41	37	1		2		41			0	1	0	0	0
0	2	11	9	41	32	10		2		41			0	0	0	1	0
41	2	11	16	43	27	50		2		43			0	0	0	1	0
87	2	11	33	42	9	25		2		42			0	0	0	1	0
293	2	11	36	42	6	25		2		42			0	0	0	1	0
150	3	10	27	44	17	100		0		44			0	0	0	1	1
154	3	10	6	41	35	10		0		41			0	0	0	2	0
241	3	10	36	43	7	50		0		43			0	0	0	1	1
82	3	10	6	46	40	100		0		46			0	0	0	1	1
22	3	10	12	44	32	50		0		44			0	0	0	1	1
280	3	10	29	42	13	1		0		42			0	2	0	0	0
291	3	10	37	46	9	100		0		46			0	0	0	1	1
