ID	s	d	ts	te	LLC	ELC
----------------------------------------------------
706	0	8	0	0	50	2	1.04
246	1	9	0	0	10	3	1.56
247	3	9	0	0	10	2	1.04
245	0	11	0	0	10	1	0.52
918	3	8	1	1	100	1	0.52
250	1	8	1	1	10	2	1.04
1	1	9	1	1	1	3	1.56
916	0	9	1	1	100	3	1.56
711	3	9	1	1	50	2	1.04
3	3	9	1	1	1	2	1.04
917	1	11	1	1	100	1	0.52
710	0	11	1	1	50	1	0.52
919	0	9	2	2	100	3	1.56
8	6	10	2	2	1	1	0.52
717	6	10	2	2	50	1	0.52
6	4	10	2	2	1	1	0.52
715	4	10	2	2	50	1	0.52
921	4	10	2	2	100	1	0.52
920	1	11	2	2	100	1	0.52
5	0	11	2	2	1	1	0.52
483	0	11	2	2	25	1	0.52
718	3	8	3	3	50	1	0.52
254	0	9	3	3	10	3	1.56
255	1	11	3	3	10	1	0.52
257	3	8	4	4	10	1	0.52
723	3	8	4	4	50	1	0.52
12	0	9	4	4	1	3	1.56
260	6	10	4	4	10	1	0.52
15	1	9	5	5	1	3	1.56
495	6	10	5	5	25	1	0.52
923	6	10	5	5	100	1	0.52
724	3	11	4	5	50	2	1.04
264	3	8	6	6	10	1	0.52
924	6	10	6	6	100	1	0.52
726	0	11	6	6	50	1	0.52
17	1	8	7	7	1	2	1.04
19	1	11	7	7	1	1	0.52
497	1	11	7	7	25	1	0.52
731	6	10	8	8	50	1	0.52
498	1	11	8	8	25	1	0.52
925	3	8	9	9	100	1	0.52
271	1	8	9	9	10	2	1.04
500	3	9	9	9	25	2	1.04
927	6	10	9	9	100	1	0.52
29	1	9	10	10	1	3	1.56
735	0	9	10	10	50	3	1.56
505	6	10	10	10	25	1	0.52
33	4	10	10	10	1	1	0.52
503	1	11	10	10	25	1	0.52
736	1	11	10	10	50	1	0.52
928	1	11	10	10	100	1	0.52
929	0	8	11	11	100	2	1.04
502	1	9	10	11	25	4	2.06
37	4	10	11	11	1	1	0.52
32	3	11	10	11	1	2	1.04
510	1	9	12	12	25	3	1.56
741	1	9	12	12	50	3	1.56
740	0	9	12	12	50	3	1.56
930	0	9	12	12	100	3	1.56
39	1	11	12	12	1	1	0.52
931	1	11	12	12	100	1	0.52
744	1	8	13	13	50	2	1.04
748	3	8	14	14	50	1	0.52
933	0	8	14	14	100	2	1.04
746	1	8	14	14	50	2	1.04
934	4	10	14	14	100	1	0.52
286	3	8	15	15	10	1	0.52
522	6	10	15	15	25	1	0.52
521	4	10	15	15	25	1	0.52
936	4	10	15	15	100	1	0.52
43	3	11	14	15	1	2	1.04
519	0	11	15	15	25	1	0.52
293	3	8	16	16	10	1	0.52
289	1	8	16	16	10	2	1.04
290	1	9	16	16	10	3	1.56
937	0	9	16	16	100	3	1.56
45	6	10	16	16	1	1	0.52
296	6	10	16	16	10	1	0.52
520	3	11	15	16	25	2	1.04
287	3	11	15	16	10	2	1.04
48	3	8	17	17	1	1	0.52
755	1	8	17	17	50	2	1.04
939	0	9	17	17	100	3	1.56
49	3	9	17	17	1	2	1.04
50	6	10	17	17	1	1	0.52
300	6	10	17	17	10	1	0.52
757	1	11	17	17	50	1	0.52
298	0	11	17	17	10	1	0.52
526	0	11	17	17	25	1	0.52
301	0	8	18	18	10	2	1.04
303	1	8	18	18	10	2	1.04
302	0	9	18	18	10	3	1.56
528	0	9	18	18	25	3	1.56
532	3	9	18	18	25	2	1.04
759	3	11	17	18	50	2	1.04
530	0	11	18	18	25	1	0.52
534	3	8	19	19	25	1	0.52
304	0	8	19	19	10	2	1.04
305	1	8	19	19	10	2	1.04
53	0	9	19	19	1	3	1.56
941	3	9	19	19	100	2	1.04
307	3	9	19	19	10	2	1.04
292	2	10	16	19	10	19	9.56
524	2	10	16	19	25	19	9.56
282	2	10	13	19	10	19	9.56
36	2	10	11	19	1	19	9.56
730	2	10	8	19	50	19	9.56
54	0	11	19	19	1	1	0.52
940	7	10	17	20	100	23	11.58
938	7	10	16	20	100	23	11.58
314	4	10	20	20	10	1	0.52
531	2	10	18	20	25	19	9.56
299	2	10	17	20	10	19	9.58
57	0	11	20	20	1	1	0.52
316	0	8	21	21	10	2	1.04
537	1	8	21	21	25	2	1.04
317	1	8	21	21	10	2	1.04
59	1	9	21	21	1	3	1.56
311	7	10	19	21	10	23	11.58
41	7	10	12	21	1	23	11.58
249	7	10	0	21	10	23	11.58
751	7	10	15	21	50	23	11.6
514	7	10	13	21	25	23	11.6
734	7	10	9	21	50	23	11.6
496	7	10	5	21	25	23	11.6
492	7	10	4	21	25	23	11.6
935	7	10	14	21	100	23	11.6
306	2	10	19	21	10	19	9.58
533	2	10	19	21	25	19	9.58
318	1	11	21	21	10	1	0.52
536	3	11	20	21	25	2	1.04
58	0	11	21	21	1	1	0.52
325	3	8	22	22	10	1	0.52
322	0	9	22	22	10	3	1.56
767	3	9	22	22	50	2	1.04
544	6	10	22	22	25	1	0.52
769	4	10	22	22	50	1	0.52
942	4	10	22	22	100	1	0.52
313	2	10	20	22	10	19	9.58
543	1	11	22	22	25	1	0.52
765	3	11	21	22	50	2	1.04
540	3	11	21	22	25	2	1.04
766	0	11	22	22	50	1	0.52
773	3	8	23	23	50	1	0.52
943	3	8	23	23	100	1	0.52
327	3	9	23	23	10	2	1.04
922	2	10	5	23	100	19	9.56
932	2	10	13	23	100	19	9.56
64	3	8	24	24	1	1	0.52
63	1	8	24	24	1	2	1.04
764	2	10	21	24	50	19	9.6
61	2	10	22	24	1	19	9.6
324	2	10	22	24	10	19	9.6
328	3	11	23	24	10	2	1.04
66	3	8	25	25	1	1	0.52
549	0	8	25	25	25	2	1.04
65	1	8	25	25	1	2	1.04
331	1	9	25	25	10	3	1.56
550	1	9	25	25	25	3	1.56
67	3	9	25	25	1	2	1.04
944	4	10	25	25	100	1	0.52
772	2	10	23	25	50	21	10.6
547	3	11	24	25	25	2	1.04
329	3	11	24	25	10	2	1.04
553	3	8	26	26	25	1	0.52
334	1	9	26	26	10	3	1.56
332	0	9	26	26	10	3	1.56
548	7	10	24	26	25	24	12.08
73	1	11	26	26	1	1	0.52
335	1	11	26	26	10	1	0.52
945	1	11	26	26	100	1	0.52
77	3	8	27	27	1	1	0.52
76	1	8	27	27	1	2	1.04
75	0	9	27	27	1	3	1.56
946	0	9	27	27	100	3	1.56
340	3	9	27	27	10	2	1.04
782	6	10	27	27	50	1	0.52
69	7	10	25	27	1	23	11.58
781	4	10	27	27	50	1	0.52
554	3	11	26	27	25	2	1.04
339	0	11	27	27	10	1	0.52
344	1	8	28	28	10	2	1.04
784	1	9	28	28	50	3	1.56
560	3	9	28	28	25	2	1.04
338	7	10	26	28	10	23	11.58
345	1	11	28	28	10	1	0.52
561	3	9	29	29	25	2	1.04
81	6	10	29	29	1	1	0.52
342	7	10	27	29	10	23	11.58
950	4	10	29	29	100	1	0.52
949	1	11	29	29	100	1	0.52
947	3	11	28	29	100	2	1.04
951	3	8	30	30	100	1	0.52
789	1	9	30	30	50	3	1.56
948	7	10	28	30	100	24	12.08
792	4	10	30	30	50	1	0.52
952	4	10	30	30	100	1	0.52
348	0	11	30	30	10	1	0.52
350	1	8	31	31	10	2	1.04
795	6	10	31	31	50	1	0.52
953	4	10	31	31	100	1	0.52
82	1	11	31	31	1	1	0.52
349	0	11	31	31	10	1	0.52
83	1	8	32	32	1	2	1.04
954	6	10	32	32	100	1	0.52
567	3	11	31	32	25	2	1.04
353	1	11	32	32	10	1	0.52
352	0	11	32	32	10	1	0.52
796	0	11	32	32	50	1	0.52
799	3	8	33	33	50	1	0.52
798	0	8	33	33	50	2	1.04
86	4	10	33	33	1	1	0.52
955	1	11	33	33	100	1	0.52
802	0	8	34	34	50	2	1.04
356	0	8	34	34	10	2	1.04
357	1	8	34	34	10	2	1.04
87	1	8	34	34	1	2	1.04
358	1	9	34	34	10	3	1.56
573	3	9	34	34	25	2	1.04
569	7	10	32	34	25	24	12.08
956	0	11	34	34	100	1	0.52
89	3	8	35	35	1	1	0.52
806	3	8	35	35	50	1	0.52
957	0	8	35	35	100	2	1.04
575	1	9	35	35	25	3	1.56
807	3	9	35	35	50	2	1.04
90	0	8	36	36	1	2	1.04
958	6	10	36	36	100	1	0.52
578	3	8	37	37	25	1	0.52
812	3	8	37	37	50	1	0.52
93	1	8	37	37	1	2	1.04
582	6	10	37	37	25	1	0.52
363	4	10	37	37	10	1	0.52
960	1	11	37	37	100	1	0.52
95	3	8	38	38	1	1	0.52
961	0	9	38	38	100	3	1.56
365	3	9	38	38	10	2	1.04
588	6	10	38	38	25	1	0.52
813	6	10	38	38	50	1	0.52
579	3	11	37	38	25	2	1.04
584	0	11	38	38	25	1	0.52
368	0	8	39	39	10	2	1.04
589	7	10	38	39	25	23	11.58
817	4	10	39	39	50	1	0.52
369	0	11	39	39	10	1	0.52
966	3	8	40	40	100	1	0.52
964	0	8	40	40	100	2	1.04
819	0	9	40	40	50	3	1.56
822	6	10	40	40	50	1	0.52
814	7	10	38	40	50	24	12.08
99	7	10	38	40	1	23	11.58
967	4	10	40	40	100	1	0.52
965	0	11	40	40	100	1	0.52
105	3	8	41	41	1	1	0.52
823	0	8	41	41	50	2	1.04
104	1	9	41	41	1	3	1.56
968	3	9	41	41	100	2	1.04
106	3	9	41	41	1	2	1.04
969	6	10	41	41	100	1	0.52
103	7	10	39	41	1	24	12.08
593	0	9	42	42	25	3	1.56
372	0	11	42	42	10	1	0.52
824	3	8	43	43	50	1	0.52
108	7	10	41	43	1	23	11.62
111	3	11	42	43	1	2	1.04
827	0	8	44	44	50	2	1.04
116	0	11	44	44	1	1	0.52
787	0	8	45	45	50	2	1.04
377	1	8	45	45	10	2	1.04
378	1	9	45	45	10	3	1.56
118	0	9	45	45	1	3	1.56
375	3	11	44	45	10	2	1.04
830	0	11	45	45	50	1	0.52
381	3	8	46	46	10	1	0.52
605	3	8	46	46	25	1	0.52
604	1	8	46	46	25	2	1.04
606	3	9	46	46	25	2	1.04
382	3	9	46	46	10	2	1.04
973	1	11	46	46	100	1	0.52
380	0	11	46	46	10	1	0.52
603	0	11	46	46	25	1	0.52
383	0	8	47	47	10	2	1.04
836	1	9	47	47	50	3	1.56
974	0	9	47	47	100	3	1.56
610	3	9	47	47	25	2	1.04
385	6	10	47	47	10	1	0.52
117	7	10	44	47	1	24	12.12
607	3	11	46	47	25	2	1.04
837	1	11	47	47	50	1	0.52
120	3	11	46	47	1	2	1.04
840	1	9	48	48	50	3	1.56
613	3	9	48	48	25	2	1.04
127	3	9	48	48	1	2	1.04
124	0	11	48	48	1	1	0.52
788	0	11	48	48	50	1	0.52
616	0	8	50	50	25	2	1.04
131	0	8	50	50	1	2	1.04
844	1	8	50	50	50	2	1.04
618	1	9	50	50	25	3	1.56
132	0	9	50	50	1	3	1.56
617	0	9	50	50	25	3	1.56
391	3	9	50	50	10	2	1.04
845	6	10	50	50	50	1	0.52
134	4	10	50	50	1	1	0.52
619	4	10	50	50	25	1	0.52
975	4	10	50	50	100	1	0.52
976	0	8	51	51	100	2	1.04
847	1	8	51	51	50	2	1.04
137	1	8	51	51	1	2	1.04
326	1	9	51	51	10	3	1.56
848	1	9	51	51	50	3	1.56
136	0	9	51	51	1	3	1.56
620	0	9	51	51	25	3	1.56
808	0	9	51	51	50	3	1.56
622	6	10	51	51	25	1	0.52
850	4	10	51	51	50	1	0.52
851	1	8	52	52	50	2	1.04
394	0	9	52	52	10	3	1.56
623	0	9	52	52	25	3	1.56
962	3	9	52	52	100	2	1.04
395	4	10	52	52	10	1	0.52
977	0	11	52	52	100	1	0.52
982	3	8	53	53	100	1	0.52
981	0	8	53	53	100	2	1.04
152	0	8	53	53	1	2	1.04
625	1	8	53	53	25	2	1.04
401	6	10	53	53	10	1	0.52
626	6	10	53	53	25	1	0.52
984	6	10	53	53	100	1	0.52
979	3	11	52	53	100	2	1.04
854	0	11	53	53	50	1	0.52
856	0	8	54	54	50	2	1.04
228	0	8	54	54	1	2	1.04
905	1	8	54	54	50	2	1.04
312	1	8	54	54	10	2	1.04
403	0	9	54	54	10	3	1.56
983	3	11	53	54	100	2	1.04
406	0	8	55	55	10	2	1.04
158	0	9	55	55	1	3	1.56
985	3	11	54	55	100	2	1.04
676	3	11	54	55	25	2	1.04
409	0	8	56	56	10	2	1.04
857	1	8	56	56	50	2	1.04
631	1	8	56	56	25	2	1.04
410	1	8	56	56	10	2	1.04
161	1	8	56	56	1	2	1.04
632	1	9	56	56	25	3	1.56
858	1	9	56	56	50	3	1.56
859	1	11	56	56	50	1	0.52
635	1	8	57	57	25	2	1.04
414	0	9	57	57	10	3	1.56
926	4	10	57	57	100	1	0.52
987	4	10	57	57	100	1	0.52
959	0	8	58	58	100	2	1.04
542	6	10	58	58	25	1	0.52
638	6	10	58	58	25	1	0.52
166	4	10	58	58	1	1	0.52
415	3	11	57	58	10	2	1.04
167	3	8	59	59	1	1	0.52
639	1	8	59	59	25	2	1.04
420	0	9	59	59	10	3	1.56
423	6	10	59	59	10	1	0.52
988	1	11	59	59	100	1	0.52
637	3	11	58	59	25	2	1.04
869	3	11	58	59	50	4	2.06
425	1	9	60	60	10	3	1.56
989	0	9	60	60	100	3	1.56
645	3	9	60	60	25	2	1.04
707	6	10	60	60	50	1	0.52
990	4	10	60	60	100	1	0.52
644	1	11	60	60	25	1	0.52
647	0	8	61	61	25	2	1.04
991	0	9	61	61	100	3	1.56
172	4	10	61	61	1	1	0.52
790	2	10	30	61	50	61	30.56
354	2	10	32	61	10	61	30.56
84	2	10	33	61	1	61	30.56
963	2	10	39	61	100	61	30.56
970	2	10	42	61	100	61	30.56
978	2	10	52	61	100	24	12.08
202	1	11	61	61	1	1	0.52
648	0	11	61	61	25	1	0.52
646	3	11	60	61	25	4	2.06
875	1	8	62	62	50	2	1.04
174	1	8	62	62	1	2	1.04
876	1	9	62	62	50	3	1.56
894	1	9	62	62	50	3	1.56
873	0	9	62	62	50	3	1.56
992	0	9	62	62	100	3	1.56
886	3	9	62	62	50	2	1.04
175	4	10	62	62	1	1	0.52
173	0	11	62	62	1	1	0.52
652	0	11	62	62	25	1	0.52
656	1	9	63	63	25	3	1.56
993	1	9	63	63	100	3	1.56
130	3	9	63	63	1	2	1.04
178	6	10	63	63	1	1	0.52
657	1	11	63	63	25	1	0.52
878	1	11	63	63	50	1	0.52
994	1	11	63	63	100	1	0.52
636	3	11	62	63	25	2	1.04
141	3	11	62	63	1	2	1.04
177	0	11	63	63	1	1	0.52
997	3	8	64	64	100	1	0.52
996	0	8	64	64	100	2	1.04
434	6	10	64	64	10	1	0.52
662	3	8	65	65	25	1	0.52
881	1	9	65	65	50	3	1.56
998	0	9	65	65	100	3	1.56
882	3	9	65	65	50	2	1.04
436	6	10	65	65	10	1	0.52
660	3	11	64	65	25	2	1.04
182	3	11	64	65	1	2	1.04
643	0	11	65	65	25	1	0.52
437	1	8	66	66	10	2	1.04
188	1	8	66	66	1	2	1.04
1018	3	9	66	66	100	2	1.04
608	4	10	66	66	25	1	0.52
185	3	11	65	66	1	2	1.04
486	3	8	67	67	25	1	0.52
999	0	8	67	67	100	2	1.04
440	0	8	67	67	10	2	1.04
191	1	8	67	67	1	2	1.04
100	1	9	67	67	1	3	1.56
663	3	9	67	67	25	2	1.04
887	4	10	67	67	50	1	0.52
439	3	11	66	67	10	2	1.04
441	0	11	67	67	10	1	0.52
195	3	8	68	68	1	1	0.52
671	3	8	68	68	25	1	0.52
670	1	8	68	68	25	2	1.04
443	1	8	68	68	10	2	1.04
890	1	9	68	68	50	3	1.56
889	0	9	68	68	50	3	1.56
891	4	10	68	68	50	1	0.52
727	3	11	67	68	50	2	1.04
1000	0	9	69	69	100	3	1.56
612	7	10	47	69	25	26	13.12
628	7	10	54	69	25	24	12.12
651	7	10	61	69	25	24	12.12
390	7	10	49	69	10	25	12.6
156	7	10	54	69	1	23	11.6
219	7	10	57	69	1	23	11.6
180	7	10	63	69	1	23	11.6
183	7	10	64	69	1	23	11.6
186	7	10	65	69	1	23	11.6
474	7	10	67	69	10	23	11.6
193	7	10	67	69	1	23	11.6
833	7	10	45	69	50	26	13.12
749	7	10	53	69	50	24	12.12
877	7	10	62	69	50	24	12.12
200	1	11	69	69	1	1	0.52
893	0	11	69	69	50	1	0.52
1001	1	9	70	70	100	3	1.56
450	3	9	70	70	10	2	1.04
971	7	10	42	70	100	28	14.12
972	7	10	43	70	100	26	13.12
980	7	10	52	70	100	24	12.12
995	7	10	63	70	100	24	12.12
674	1	11	70	70	25	1	0.52
678	3	8	71	71	25	1	0.52
1002	3	8	71	71	100	1	0.52
203	0	9	71	71	1	3	1.56
453	3	9	71	71	10	2	1.04
201	7	10	69	71	1	23	11.6
1003	0	8	72	72	100	2	1.04
1005	1	8	72	72	100	2	1.04
1004	0	9	72	72	100	3	1.56
897	7	10	70	72	50	24	12.1
898	3	11	71	72	50	2	1.04
682	3	8	73	73	25	1	0.52
680	0	8	73	73	25	2	1.04
1008	1	8	73	73	100	2	1.04
1006	0	9	73	73	100	3	1.56
1009	3	9	73	73	100	2	1.04
456	6	10	73	73	10	1	0.52
684	6	10	73	73	25	1	0.52
901	6	10	73	73	50	1	0.52
681	1	11	73	73	25	1	0.52
206	3	11	72	73	1	2	1.04
1007	0	11	73	73	100	1	0.52
688	1	9	74	74	25	3	1.56
1010	0	9	74	74	100	3	1.56
904	6	10	74	74	50	1	0.52
1011	1	11	74	74	100	1	0.52
903	0	11	74	74	50	1	0.52
690	3	8	75	75	25	1	0.52
906	3	8	75	75	50	1	0.52
1012	0	8	75	75	100	2	1.04
211	0	9	75	75	1	3	1.56
1013	6	10	75	75	100	1	0.52
213	4	10	75	75	1	1	0.52
686	7	10	73	75	25	24	12.12
692	1	8	76	76	25	2	1.04
461	1	8	76	76	10	2	1.04
460	0	9	76	76	10	3	1.56
1014	1	11	76	76	100	1	0.52
909	3	8	77	77	50	1	0.52
1015	0	8	77	77	100	2	1.04
908	1	8	77	77	50	2	1.04
696	6	10	77	77	25	1	0.52
1016	0	11	77	77	100	1	0.52
220	0	8	78	78	1	2	1.04
911	3	8	79	79	50	1	0.52
1017	1	8	79	79	100	2	1.04
465	1	8	79	79	10	2	1.04
694	7	10	76	79	25	24	12.1
698	3	8	80	80	25	1	0.52
913	4	10	80	80	50	1	0.52
912	1	11	80	80	50	1	0.52
226	1	8	81	81	1	2	1.04
470	6	10	81	81	10	1	0.52
701	6	10	81	81	25	1	0.52
914	7	10	80	81	50	23	11.58
469	0	11	81	81	10	1	0.52
472	3	8	82	82	10	1	0.52
224	7	10	80	82	1	23	11.58
230	4	10	82	82	1	1	0.52
1019	3	11	81	82	100	2	1.04
229	0	11	82	82	1	1	0.52
702	0	11	82	82	25	1	0.52
476	6	10	83	83	10	1	0.52
227	7	10	81	83	1	23	11.58
915	4	10	83	83	50	1	0.52
232	0	8	84	84	1	2	1.04
233	1	8	84	84	1	2	1.04
705	3	9	84	84	25	2	1.04
477	3	9	84	84	10	2	1.04
704	0	11	84	84	25	1	0.52
1020	0	11	84	84	100	1	0.52
478	1	9	85	85	10	3	1.56
235	4	10	85	85	1	1	0.52
237	1	8	86	86	1	2	1.04
189	2	10	66	86	1	23	11.58
209	2	10	73	86	1	19	9.6
212	2	10	75	86	1	19	9.6
471	2	10	82	86	10	19	9.6
475	2	10	83	86	10	19	9.6
240	1	8	87	87	1	2	1.04
479	1	11	87	87	10	1	0.52
243	3	8	88	88	1	1	0.52
