#t	PDR	Latency	Energy\Overhead
0	0.0	0	0.0	0	0	0	0	0
15	0.0	0	80.93279999999987	17.86	0	0	0	0
30	0.03	16.44	172.1615999999991	18.32	0.16631944444444444	0.0	0.08368055555555555	0.75
45	0.15	21.62	272.62559999999706	19.1	2.8645735761141804e-14	0.0	0.053894905009621706	0.9461050949903497
60	0.19	21.62	473.3871999999959	19.72	0.5000000955368282	0.0	0.40538945507688834	0.09461044938628349
75	0.26	24.28	514.6751999999957	23.05	0.4584044450213106	0.0	0.4999945047355089	0.04160105024318049
90	0.49	35.16	545.5215999999954	23.82	0.5999021532470524	0.0	0.40009784594889797	8.040496181915803e-10
105	0.66	40.83	547.8511999999954	25.0	0.4134921721273828	0.0	0.3365078278657977	0.2500000000068195
120	0.66	40.83	547.8511999999954	25.0	0.4134921721273828	0.0	0.3365078278657977	0.2500000000068195
