ID	s	d	ts	te	LLC	size	parent	replica
----------------------------------------------------
142	0	8	0	15	15	1		7		-1		21	2	0	0	0
129	1	9	8	15	7	1		7		-1		2	3	0	0	0
84	0	9	11	15	4	1		7		-1		2	3	0	0	0
104	2	11	1	15	14	1		36		-1		18	2	0	0	0
196	1	9	10	15	5	1		7		-1		2	3	0	0	0
129	1	9	8	16	8	1		3		-1		1	4	0	0	0
192	3	11	2	16	14	1		36		-1		18	2	0	0	0
84	0	9	11	16	5	1		2		-1		0	4	0	0	0
129	1	9	8	17	9	1		2		-1		0	4	0	0	0
196	1	9	10	17	7	1		3		-1		1	4	0	0	0
64	5	11	13	16	3	1		36		-1		18	2	0	0	0
247	1	8	3	18	15	10		7		-1		21	1	0	1	0
196	1	9	10	18	8	1		2		-1		0	4	0	0	0
234	1	9	10	21	11	10		7		-1		2	1	0	2	0
223	0	8	7	18	11	10		7		-1		2	1	0	2	0
142	0	8	0	19	19	1		36		-1		22	1	0	0	0
248	0	8	8	20	12	25		36		-1		3	0	0	2	1
32	0	8	11	21	10	50		36		-1		13	0	0	2	1
84	0	9	11	18	7	1		3		-1		1	4	0	0	0
129	1	9	8	18	10	1		7		-1		3	3	0	0	0
196	1	9	10	19	9	1		7		-1		3	3	0	0	0
4	1	8	6	21	15	50		36		-1		23	0	0	1	0
32	0	8	11	22	11	50		7		-1		12	0	0	2	1
247	1	8	3	20	17	10		36		-1		22	0	0	1	0
234	1	9	10	22	12	10		7		-1		3	0	0	3	0
84	0	9	11	20	9	1		7		-1		3	3	0	0	0
196	1	9	10	20	10	1		7		-1		4	3	0	0	0
129	1	9	8	20	12	1		36		-1		5	2	0	0	0
223	0	8	7	20	13	10		7		-1		3	0	0	3	0
142	0	8	0	21	21	1		7		-1		2	3	0	0	0
248	0	8	8	22	14	25		36		-1		5	0	0	1	1
32	0	8	11	23	12	50		36		-1		14	0	0	1	1
28	0	9	15	20	5	1		7		-1		12	3	0	0	0
129	1	9	8	21	13	1		7		-1		4	3	0	0	0
57	1	9	8	23	15	50		8		-1		0	0	0	3	1
60	2	11	16	21	5	1		25		-1		19	2	0	0	0
168	1	8	6	21	15	10		36		-1		23	0	0	1	0
223	0	8	7	22	15	10		2		-1		0	2	0	2	0
247	1	8	3	22	19	10		36		-1		7	0	0	3	0
44	0	9	7	28	21	25		36		-1		5	0	0	1	1
234	1	9	10	24	14	10		7		-1		4	0	0	3	0
196	1	9	10	22	12	1		7		-1		21	2	0	0	0
129	1	9	8	22	14	1		7		-1		21	2	0	0	0
57	1	9	8	24	16	50		15		-1		1	0	0	3	1
2	3	10	17	22	5	1		25		-1		19	2	0	0	0
279	3	11	18	21	3	1		25		-1		18	2	0	0	0
142	0	8	0	22	22	1		3		-1		1	4	0	0	0
223	0	8	7	23	16	10		3		-1		1	2	0	2	0
168	1	8	6	23	17	10		36		-1		3	0	0	3	0
84	0	9	11	21	10	1		8		-1		4	3	0	0	0
28	0	9	15	22	7	1		7		-1		21	2	0	0	0
234	1	9	10	23	13	10		2		-1		0	2	0	2	0
196	1	9	10	23	13	1		36		-1		5	2	0	0	0
22	5	10	20	23	3	1		25		-1		18	2	0	0	0
279	3	11	18	23	5	1		32		-1		13	3	0	0	0
248	0	8	8	24	16	25		7		-1		2	1	0	1	1
247	1	8	3	24	21	10		7		-1		6	1	0	2	0
32	0	8	11	26	15	50		7		-1		21	0	0	2	0
223	0	8	7	24	17	10		15		-1		4	1	0	2	0
119	0	9	19	22	3	1		7		-1		21	2	0	0	0
234	1	9	10	24	14	10		3		-1		1	2	0	2	0
84	0	9	11	24	13	1		7		-1		21	2	0	0	0
57	1	9	8	26	18	50		8		-1		4	0	0	2	1
257	7	10	18	24	6	1		25		-1		6	3	0	0	0
142	0	8	0	24	24	1		2		-1		0	4	0	0	0
4	1	8	6	26	20	50		7		-1		0	0	0	2	2
168	1	8	6	25	19	10		7		-1		2	1	0	2	0
223	0	8	7	25	18	10		25		-1		22	0	0	1	0
32	0	8	11	27	16	50		25		-1		22	0	0	1	0
44	0	9	7	31	24	25		7		-1		2	1	0	1	1
28	0	9	15	24	9	1		8		-1		13	3	0	0	0
234	1	9	10	28	18	10		7		-1		21	0	0	2	0
84	0	9	11	25	14	1		36		-1		5	2	0	0	0
104	2	11	1	25	24	1		10		-1		0	4	0	0	0
192	3	11	2	25	23	1		32		-1		1	4	0	0	0
176	0	8	21	24	3	1		7		-1		21	2	0	0	0
247	1	8	3	25	22	10		25		-1		8	0	0	2	0
223	0	8	7	26	19	10		7		-1		21	1	0	1	0
168	1	8	6	26	20	10		25		-1		5	0	0	2	0
92	0	9	19	33	14	25		7		-1		12	0	0	2	1
