ID	s	d	ts	te	LLC	size	parent	parentTime	replica
64	5	11	13	16	3	1		36		-1		18	2	0	0	0
279	3	11	18	21	3	1		25		-1		18	2	0	0	0
22	5	10	20	23	3	1		25		-1		18	2	0	0	0
119	0	9	19	22	3	1		7		-1		21	2	0	0	0
176	0	8	21	24	3	1		7		-1		21	2	0	0	0
29	5	11	23	26	3	1		32		-1		19	2	0	0	0
295	5	10	31	34	3	1		20		-1		19	2	0	0	0
122	2	10	34	37	3	1		15		-1		18	2	0	0	0
20	0	8	35	38	3	1		7		-1		21	2	0	0	0
170	3	10	41	44	3	1		28		-1		18	2	0	0	0
97	5	10	42	45	3	1		28		-1		18	2	0	0	0
84	0	9	11	15	4	1		7		-1		2	3	0	0	0
165	1	8	32	36	4	1		7		-1		2	3	0	0	0
292	7	11	32	36	4	1		15		-1		23	1	0	0	0
58	3	11	38	42	4	1		28		-1		18	2	0	0	0
117	5	10	37	41	4	1		20		-1		7	3	0	0	0
196	1	9	10	15	5	1		7		-1		2	3	0	0	0
84	0	9	11	16	5	1		2		-1		0	4	0	0	0
28	0	9	15	20	5	1		7		-1		12	3	0	0	0
60	2	11	16	21	5	1		25		-1		19	2	0	0	0
2	3	10	17	22	5	1		25		-1		19	2	0	0	0
279	3	11	18	23	5	1		32		-1		13	3	0	0	0
295	5	10	31	36	5	1		1		-1		1	4	0	0	0
165	1	8	32	37	5	1		2		-1		0	4	0	0	0
122	2	10	34	39	5	1		15		-1		6	3	0	0	0
219	7	10	36	41	5	1		15		-1		6	3	0	0	0
61	7	9	39	44	5	25		8		-1		22	0	0	1	0
297	5	11	41	46	5	1		28		-1		18	2	0	0	0
19	5	11	58	63	5	1		20		-1		18	2	0	0	0
54	1	8	59	64	5	10		7		-1		21	0	0	2	0
257	7	10	18	24	6	1		25		-1		6	3	0	0	0
22	5	10	20	26	6	1		32		-1		1	4	0	0	0
176	0	8	21	27	6	1		25		-1		22	1	0	0	0
29	5	11	23	29	6	1		10		-1		0	4	0	0	0
295	5	10	31	37	6	1		0		-1		0	4	0	0	0
165	1	8	32	38	6	1		3		-1		1	4	0	0	0
122	2	10	34	40	6	1		20		-1		19	2	0	0	0
9	7	9	38	44	6	50		8		-1		10	0	0	2	0
170	3	10	41	47	6	1		28		-1		19	2	0	0	0
82	0	8	59	65	6	1		7		-1		21	2	0	0	0
115	3	10	58	64	6	10		15		-1		18	1	0	1	0
34	5	10	59	65	6	10		15		-1		18	1	0	1	0
129	1	9	8	15	7	1		7		-1		2	3	0	0	0
196	1	9	10	17	7	1		3		-1		1	4	0	0	0
84	0	9	11	18	7	1		3		-1		1	4	0	0	0
28	0	9	15	22	7	1		7		-1		21	2	0	0	0
279	3	11	18	25	7	1		32		-1		19	2	0	0	0
152	7	10	28	35	7	50		20		-1		18	0	0	1	1
229	2	11	27	34	7	1		0		-1		7	3	0	0	0
165	1	8	32	39	7	1		25		-1		3	3	0	0	0
295	5	10	31	38	7	1		20		-1		2	3	0	0	0
9	7	9	38	45	7	50		8		-1		11	0	0	1	0
219	7	10	36	43	7	1		20		-1		7	3	0	0	0
9	7	9	38	45	7	50		25		-1		16	0	0	1	1
58	3	11	38	45	7	1		28		-1		19	2	0	0	0
222	3	11	39	46	7	10		28		-1		18	1	0	1	0
80	2	10	56	63	7	1		20		-1		18	2	0	0	0
73	1	8	57	64	7	10		7		-1		21	0	0	2	0
19	5	11	58	65	7	1		15		-1		19	2	0	0	0
129	1	9	8	16	8	1		3		-1		1	4	0	0	0
196	1	9	10	18	8	1		2		-1		0	4	0	0	0
257	7	10	18	26	8	1		32		-1		7	3	0	0	0
119	0	9	19	27	8	1		25		-1		22	1	0	0	0
22	5	10	20	28	8	1		0		-1		0	4	0	0	0
176	0	8	21	29	8	1		32		-1		23	1	0	0	0
229	2	11	27	35	8	1		0		-1		1	4	0	0	0
165	1	8	32	40	8	1		7		-1		7	3	0	0	0
20	0	8	35	43	8	1		7		-1		12	3	0	0	0
122	2	10	34	42	8	1		15		-1		7	3	0	0	0
219	7	10	36	44	8	1		28		-1		8	2	0	0	0
9	7	9	38	46	8	50		2		-1		0	0	0	2	1
9	7	9	38	46	8	50		2		-1		2	0	0	2	1
