ID	s	d	ts	te	LLC	size	parent	replica
----------------------------------------------------
57	1	9	0	3	3	100		1		6
57	1	9	0	3	3	100		1		7
57	1	9	0	3	3	100		1		8
57	1	9	0	3	3	100		1		9
57	1	9	0	3	3	100		1		10
57	1	9	0	3	3	100		1		11
37	0	8	1	1	0	25		-1		23
37	0	8	1	1	0	25		-1		24
214	3	11	1	3	2	50		3		6
214	3	11	1	3	2	50		3		7
214	3	11	1	3	2	50		3		8
214	3	11	1	3	2	50		3		9
214	3	11	1	3	2	50		3		10
214	3	11	1	3	2	50		3		11
292	3	11	1	4	3	100		3		6
292	3	11	1	4	3	100		3		7
292	3	11	1	4	3	100		3		8
292	3	11	1	4	3	100		3		9
292	3	11	1	4	3	100		3		10
292	3	11	1	4	3	100		3		11
104	0	8	2	2	0	10		-1		23
104	0	8	2	2	0	10		-1		24
156	0	8	2	2	0	50		-1		23
156	0	8	2	2	0	50		-1		24
81	1	9	2	3	1	10		1		6
81	1	9	2	3	1	10		1		7
81	1	9	2	3	1	10		1		8
81	1	9	2	3	1	10		1		9
81	1	9	2	3	1	10		1		10
81	1	9	2	3	1	10		1		11
242	3	11	2	4	2	50		3		6
242	3	11	2	4	2	50		3		7
242	3	11	2	4	2	50		3		8
242	3	11	2	4	2	50		3		9
242	3	11	2	4	2	50		3		10
242	3	11	2	4	2	50		3		11
233	1	9	3	6	3	100		1		6
233	1	9	3	6	3	100		1		7
233	1	9	3	6	3	100		1		8
233	1	9	3	6	3	100		1		9
233	1	9	3	6	3	100		1		10
233	1	9	3	6	3	100		1		11
75	0	8	4	4	0	1		-1		23
75	0	8	4	4	0	1		-1		24
147	1	9	4	5	1	1		1		6
147	1	9	4	5	1	1		1		7
147	1	9	4	5	1	1		1		8
147	1	9	4	5	1	1		1		9
147	1	9	4	5	1	1		1		10
147	1	9	4	5	1	1		1		11
190	0	8	6	6	0	100		-1		23
190	0	8	6	6	0	100		-1		24
261	0	8	6	6	0	50		-1		23
261	0	8	6	6	0	50		-1		24
110	1	9	6	7	1	25		1		6
110	1	9	6	7	1	25		1		7
110	1	9	6	7	1	25		1		8
110	1	9	6	7	1	25		1		9
110	1	9	6	7	1	25		1		10
110	1	9	6	7	1	25		1		11
211	3	11	6	9	3	100		3		6
211	3	11	6	9	3	100		3		7
211	3	11	6	9	3	100		3		8
211	3	11	6	9	3	100		3		9
211	3	11	6	9	3	100		3		10
211	3	11	6	9	3	100		3		11
171	0	8	8	8	0	10		-1		23
171	0	8	8	8	0	10		-1		24
175	1	9	8	9	1	10		1		6
175	1	9	8	9	1	10		1		7
175	1	9	8	9	1	10		1		8
175	1	9	8	9	1	10		1		9
175	1	9	8	9	1	10		1		10
175	1	9	8	9	1	10		1		11
256	3	11	8	9	1	1		3		6
256	3	11	8	9	1	1		3		7
256	3	11	8	9	1	1		3		8
256	3	11	8	9	1	1		3		9
256	3	11	8	9	1	1		3		10
256	3	11	8	9	1	1		3		11
265	1	9	9	10	1	10		1		6
265	1	9	9	10	1	10		1		7
265	1	9	9	10	1	10		1		8
265	1	9	9	10	1	10		1		9
265	1	9	9	10	1	10		1		10
265	1	9	9	10	1	10		1		11
111	3	11	9	10	1	25		3		6
111	3	11	9	10	1	25		3		7
111	3	11	9	10	1	25		3		8
111	3	11	9	10	1	25		3		9
111	3	11	9	10	1	25		3		10
111	3	11	9	10	1	25		3		11
170	3	11	9	10	1	1		3		6
170	3	11	9	10	1	1		3		7
170	3	11	9	10	1	1		3		8
170	3	11	9	10	1	1		3		9
170	3	11	9	10	1	1		3		10
170	3	11	9	10	1	1		3		11
199	1	9	10	11	1	25		1		6
199	1	9	10	11	1	25		1		7
199	1	9	10	11	1	25		1		8
199	1	9	10	11	1	25		1		9
199	1	9	10	11	1	25		1		10
199	1	9	10	11	1	25		1		11
196	0	8	11	11	0	1		-1		23
196	0	8	11	11	0	1		-1		24
237	0	8	11	11	0	25		-1		23
237	0	8	11	11	0	25		-1		24
58	1	9	11	12	1	1		1		6
58	1	9	11	12	1	1		1		7
58	1	9	11	12	1	1		1		8
58	1	9	11	12	1	1		1		9
58	1	9	11	12	1	1		1		10
58	1	9	11	12	1	1		1		11
168	0	8	13	13	0	10		-1		23
168	0	8	13	13	0	10		-1		24
284	1	9	13	14	1	10		1		0
284	1	9	13	14	1	10		1		1
284	1	9	13	14	1	10		1		2
284	1	9	13	14	1	10		1		3
284	1	9	13	14	1	10		1		4
284	1	9	13	14	1	10		1		5
284	1	9	13	14	1	10		1		6
284	1	9	13	14	1	10		1		7
284	1	9	13	14	1	10		1		8
284	1	9	13	14	1	10		1		9
284	1	9	13	14	1	10		1		10
284	1	9	13	14	1	10		1		11
8	3	11	13	16	3	100		3		6
8	3	11	13	16	3	100		3		7
8	3	11	13	16	3	100		3		8
8	3	11	13	16	3	100		3		9
8	3	11	13	16	3	100		3		10
8	3	11	13	16	3	100		3		11
181	3	11	13	15	2	50		3		6
181	3	11	13	15	2	50		3		7
181	3	11	13	15	2	50		3		8
181	3	11	13	15	2	50		3		9
181	3	11	13	15	2	50		3		10
181	3	11	13	15	2	50		3		11
98	0	8	14	14	0	1		-1		23
98	0	8	14	14	0	1		-1		24
198	3	11	15	16	1	1		3		0
198	3	11	15	16	1	1		3		1
198	3	11	15	16	1	1		3		2
198	3	11	15	16	1	1		3		3
198	3	11	15	16	1	1		3		4
198	3	11	15	16	1	1		3		5
198	3	11	15	16	1	1		3		6
198	3	11	15	16	1	1		3		7
198	3	11	15	16	1	1		3		8
198	3	11	15	16	1	1		3		9
198	3	11	15	16	1	1		3		10
198	3	11	15	16	1	1		3		11
286	0	8	16	16	0	50		-1		23
286	0	8	16	16	0	50		-1		24
299	0	8	17	17	0	1		-1		23
299	0	8	17	17	0	1		-1		24
47	3	11	17	18	1	1		3		0
47	3	11	17	18	1	1		3		1
47	3	11	17	18	1	1		3		2
47	3	11	17	18	1	1		3		3
47	3	11	17	18	1	1		3		4
47	3	11	17	18	1	1		3		5
47	3	11	17	18	1	1		3		6
47	3	11	17	18	1	1		3		7
47	3	11	17	18	1	1		3		8
47	3	11	17	18	1	1		3		9
47	3	11	17	18	1	1		3		10
47	3	11	17	18	1	1		3		11
99	0	8	18	18	0	500		-1		0
99	0	8	18	18	0	500		-1		1
99	0	8	18	18	0	500		-1		2
99	0	8	18	18	0	500		-1		3
99	0	8	18	18	0	500		-1		4
99	0	8	18	18	0	500		-1		5
99	0	8	18	18	0	500		-1		6
99	0	8	18	18	0	500		-1		7
99	0	8	18	18	0	500		-1		8
99	0	8	18	18	0	500		-1		9
99	0	8	18	18	0	500		-1		10
99	0	8	18	18	0	500		-1		11
99	0	8	18	18	0	500		-1		12
99	0	8	18	18	0	500		-1		13
99	0	8	18	18	0	500		-1		14
99	0	8	18	18	0	500		-1		15
99	0	8	18	18	0	500		-1		16
99	0	8	18	18	0	500		-1		17
99	0	8	18	18	0	500		-1		18
99	0	8	18	18	0	500		-1		19
99	0	8	18	18	0	500		-1		20
99	0	8	18	18	0	500		-1		21
99	0	8	18	18	0	500		-1		22
99	0	8	18	18	0	500		-1		23
99	0	8	18	18	0	500		-1		24
6	1	9	18	19	1	25		1		0
6	1	9	18	19	1	25		1		1
6	1	9	18	19	1	25		1		2
6	1	9	18	19	1	25		1		3
6	1	9	18	19	1	25		1		4
6	1	9	18	19	1	25		1		5
6	1	9	18	19	1	25		1		6
6	1	9	18	19	1	25		1		7
6	1	9	18	19	1	25		1		8
6	1	9	18	19	1	25		1		9
6	1	9	18	19	1	25		1		10
6	1	9	18	19	1	25		1		11
262	0	8	20	20	0	100		-1		23
262	0	8	20	20	0	100		-1		24
27	3	11	20	21	1	1		3		0
27	3	11	20	21	1	1		3		1
27	3	11	20	21	1	1		3		2
27	3	11	20	21	1	1		3		3
27	3	11	20	21	1	1		3		4
27	3	11	20	21	1	1		3		5
27	3	11	20	21	1	1		3		6
27	3	11	20	21	1	1		3		7
27	3	11	20	21	1	1		3		8
27	3	11	20	21	1	1		3		9
27	3	11	20	21	1	1		3		10
27	3	11	20	21	1	1		3		11
26	0	8	21	21	0	10		-1		23
26	0	8	21	21	0	10		-1		24
205	0	8	22	22	0	100		-1		23
205	0	8	22	22	0	100		-1		24
55	3	11	22	23	1	25		3		0
55	3	11	22	23	1	25		3		1
55	3	11	22	23	1	25		3		2
55	3	11	22	23	1	25		3		3
55	3	11	22	23	1	25		3		4
55	3	11	22	23	1	25		3		5
55	3	11	22	23	1	25		3		6
55	3	11	22	23	1	25		3		7
55	3	11	22	23	1	25		3		8
55	3	11	22	23	1	25		3		9
55	3	11	22	23	1	25		3		10
55	3	11	22	23	1	25		3		11
131	3	11	22	24	2	50		3		6
131	3	11	22	24	2	50		3		7
131	3	11	22	24	2	50		3		8
131	3	11	22	24	2	50		3		9
131	3	11	22	24	2	50		3		10
131	3	11	22	24	2	50		3		11
32	0	8	24	24	0	25		-1		23
32	0	8	24	24	0	25		-1		24
11	1	9	24	25	1	10		1		0
11	1	9	24	25	1	10		1		1
11	1	9	24	25	1	10		1		2
11	1	9	24	25	1	10		1		3
11	1	9	24	25	1	10		1		4
11	1	9	24	25	1	10		1		5
11	1	9	24	25	1	10		1		6
11	1	9	24	25	1	10		1		7
11	1	9	24	25	1	10		1		8
11	1	9	24	25	1	10		1		9
11	1	9	24	25	1	10		1		10
11	1	9	24	25	1	10		1		11
166	1	9	24	25	1	1		1		0
166	1	9	24	25	1	1		1		1
166	1	9	24	25	1	1		1		2
166	1	9	24	25	1	1		1		3
166	1	9	24	25	1	1		1		4
166	1	9	24	25	1	1		1		5
166	1	9	24	25	1	1		1		6
166	1	9	24	25	1	1		1		7
166	1	9	24	25	1	1		1		8
166	1	9	24	25	1	1		1		9
166	1	9	24	25	1	1		1		10
166	1	9	24	25	1	1		1		11
263	0	8	26	26	0	500		-1		0
263	0	8	26	26	0	500		-1		1
263	0	8	26	26	0	500		-1		2
263	0	8	26	26	0	500		-1		3
263	0	8	26	26	0	500		-1		4
263	0	8	26	26	0	500		-1		5
263	0	8	26	26	0	500		-1		6
263	0	8	26	26	0	500		-1		7
263	0	8	26	26	0	500		-1		8
263	0	8	26	26	0	500		-1		9
263	0	8	26	26	0	500		-1		10
263	0	8	26	26	0	500		-1		11
263	0	8	26	26	0	500		-1		12
263	0	8	26	26	0	500		-1		13
263	0	8	26	26	0	500		-1		14
263	0	8	26	26	0	500		-1		15
263	0	8	26	26	0	500		-1		16
263	0	8	26	26	0	500		-1		17
263	0	8	26	26	0	500		-1		18
263	0	8	26	26	0	500		-1		19
263	0	8	26	26	0	500		-1		20
263	0	8	26	26	0	500		-1		21
263	0	8	26	26	0	500		-1		22
263	0	8	26	26	0	500		-1		23
263	0	8	26	26	0	500		-1		24
76	1	9	29	30	1	10		1		0
76	1	9	29	30	1	10		1		1
76	1	9	29	30	1	10		1		2
76	1	9	29	30	1	10		1		3
76	1	9	29	30	1	10		1		4
76	1	9	29	30	1	10		1		5
76	1	9	29	30	1	10		1		6
76	1	9	29	30	1	10		1		7
76	1	9	29	30	1	10		1		8
76	1	9	29	30	1	10		1		9
76	1	9	29	30	1	10		1		10
76	1	9	29	30	1	10		1		11
282	3	11	29	32	3	100		3		6
282	3	11	29	32	3	100		3		7
282	3	11	29	32	3	100		3		8
282	3	11	29	32	3	100		3		9
282	3	11	29	32	3	100		3		10
282	3	11	29	32	3	100		3		11
103	3	11	30	31	1	25		3		0
103	3	11	30	31	1	25		3		1
103	3	11	30	31	1	25		3		2
103	3	11	30	31	1	25		3		3
103	3	11	30	31	1	25		3		4
103	3	11	30	31	1	25		3		5
103	3	11	30	31	1	25		3		6
103	3	11	30	31	1	25		3		7
103	3	11	30	31	1	25		3		8
103	3	11	30	31	1	25		3		9
103	3	11	30	31	1	25		3		10
103	3	11	30	31	1	25		3		11
155	3	11	30	33	3	100		3		6
155	3	11	30	33	3	100		3		7
155	3	11	30	33	3	100		3		8
155	3	11	30	33	3	100		3		9
155	3	11	30	33	3	100		3		10
155	3	11	30	33	3	100		3		11
235	0	8	32	32	0	25		-1		23
235	0	8	32	32	0	25		-1		24
56	3	11	32	34	2	50		3		6
56	3	11	32	34	2	50		3		7
56	3	11	32	34	2	50		3		8
56	3	11	32	34	2	50		3		9
56	3	11	32	34	2	50		3		10
56	3	11	32	34	2	50		3		11
232	3	11	32	33	1	25		3		0
232	3	11	32	33	1	25		3		1
232	3	11	32	33	1	25		3		2
232	3	11	32	33	1	25		3		3
232	3	11	32	33	1	25		3		4
232	3	11	32	33	1	25		3		5
232	3	11	32	33	1	25		3		6
232	3	11	32	33	1	25		3		7
232	3	11	32	33	1	25		3		8
232	3	11	32	33	1	25		3		9
232	3	11	32	33	1	25		3		10
232	3	11	32	33	1	25		3		11
230	3	11	33	34	1	10		3		0
230	3	11	33	34	1	10		3		1
230	3	11	33	34	1	10		3		2
230	3	11	33	34	1	10		3		3
230	3	11	33	34	1	10		3		4
230	3	11	33	34	1	10		3		5
230	3	11	33	34	1	10		3		6
230	3	11	33	34	1	10		3		7
230	3	11	33	34	1	10		3		8
230	3	11	33	34	1	10		3		9
230	3	11	33	34	1	10		3		10
230	3	11	33	34	1	10		3		11
52	3	11	34	35	1	1		3		0
52	3	11	34	35	1	1		3		1
52	3	11	34	35	1	1		3		2
52	3	11	34	35	1	1		3		3
52	3	11	34	35	1	1		3		4
52	3	11	34	35	1	1		3		5
52	3	11	34	35	1	1		3		6
52	3	11	34	35	1	1		3		7
52	3	11	34	35	1	1		3		8
52	3	11	34	35	1	1		3		9
52	3	11	34	35	1	1		3		10
52	3	11	34	35	1	1		3		11
253	0	8	35	35	0	50		-1		23
253	0	8	35	35	0	50		-1		24
122	0	8	36	36	0	10		-1		23
122	0	8	36	36	0	10		-1		24
25	1	9	37	40	3	100		1		0
25	1	9	37	40	3	100		1		1
25	1	9	37	40	3	100		1		2
25	1	9	37	40	3	100		1		3
25	1	9	37	40	3	100		1		4
25	1	9	37	40	3	100		1		5
25	1	9	37	40	3	100		1		6
25	1	9	37	40	3	100		1		7
25	1	9	37	40	3	100		1		8
25	1	9	37	40	3	100		1		9
25	1	9	37	40	3	100		1		10
25	1	9	37	40	3	100		1		11
88	3	11	37	38	1	1		3		0
88	3	11	37	38	1	1		3		1
88	3	11	37	38	1	1		3		2
88	3	11	37	38	1	1		3		3
88	3	11	37	38	1	1		3		4
88	3	11	37	38	1	1		3		5
88	3	11	37	38	1	1		3		6
88	3	11	37	38	1	1		3		7
88	3	11	37	38	1	1		3		8
88	3	11	37	38	1	1		3		9
88	3	11	37	38	1	1		3		10
88	3	11	37	38	1	1		3		11
108	0	8	38	38	0	10		-1		23
108	0	8	38	38	0	10		-1		24
128	0	8	38	38	0	1		-1		23
128	0	8	38	38	0	1		-1		24
165	0	8	38	38	0	50		-1		23
165	0	8	38	38	0	50		-1		24
77	0	8	39	39	0	10		-1		23
77	0	8	39	39	0	10		-1		24
247	0	8	42	42	0	1		-1		23
247	0	8	42	42	0	1		-1		24
174	1	9	42	44	2	50		1		6
174	1	9	42	44	2	50		1		7
174	1	9	42	44	2	50		1		8
174	1	9	42	44	2	50		1		9
174	1	9	42	44	2	50		1		10
174	1	9	42	44	2	50		1		11
167	3	11	42	43	1	10		3		0
167	3	11	42	43	1	10		3		1
167	3	11	42	43	1	10		3		2
167	3	11	42	43	1	10		3		3
167	3	11	42	43	1	10		3		4
167	3	11	42	43	1	10		3		5
167	3	11	42	43	1	10		3		6
167	3	11	42	43	1	10		3		7
167	3	11	42	43	1	10		3		8
167	3	11	42	43	1	10		3		9
167	3	11	42	43	1	10		3		10
167	3	11	42	43	1	10		3		11
204	3	11	42	43	1	25		3		0
204	3	11	42	43	1	25		3		1
204	3	11	42	43	1	25		3		2
204	3	11	42	43	1	25		3		3
204	3	11	42	43	1	25		3		4
204	3	11	42	43	1	25		3		5
204	3	11	42	43	1	25		3		6
204	3	11	42	43	1	25		3		7
204	3	11	42	43	1	25		3		8
204	3	11	42	43	1	25		3		9
204	3	11	42	43	1	25		3		10
204	3	11	42	43	1	25		3		11
227	1	9	44	45	1	10		1		0
227	1	9	44	45	1	10		1		1
227	1	9	44	45	1	10		1		2
227	1	9	44	45	1	10		1		3
227	1	9	44	45	1	10		1		4
227	1	9	44	45	1	10		1		5
227	1	9	44	45	1	10		1		6
227	1	9	44	45	1	10		1		7
227	1	9	44	45	1	10		1		8
227	1	9	44	45	1	10		1		9
227	1	9	44	45	1	10		1		10
227	1	9	44	45	1	10		1		11
49	3	11	44	46	2	50		3		6
49	3	11	44	46	2	50		3		7
49	3	11	44	46	2	50		3		8
49	3	11	44	46	2	50		3		9
49	3	11	44	46	2	50		3		10
49	3	11	44	46	2	50		3		11
206	0	8	46	46	0	1		-1		23
206	0	8	46	46	0	1		-1		24
72	3	11	46	48	2	50		3		6
72	3	11	46	48	2	50		3		7
72	3	11	46	48	2	50		3		8
72	3	11	46	48	2	50		3		9
72	3	11	46	48	2	50		3		10
72	3	11	46	48	2	50		3		11
112	0	8	47	47	0	50		-1		23
112	0	8	47	47	0	50		-1		24
100	0	8	48	48	0	500		-1		0
100	0	8	48	48	0	500		-1		1
100	0	8	48	48	0	500		-1		2
100	0	8	48	48	0	500		-1		3
100	0	8	48	48	0	500		-1		4
100	0	8	48	48	0	500		-1		5
100	0	8	48	48	0	500		-1		6
100	0	8	48	48	0	500		-1		7
100	0	8	48	48	0	500		-1		8
100	0	8	48	48	0	500		-1		9
100	0	8	48	48	0	500		-1		10
100	0	8	48	48	0	500		-1		11
100	0	8	48	48	0	500		-1		12
100	0	8	48	48	0	500		-1		13
100	0	8	48	48	0	500		-1		14
100	0	8	48	48	0	500		-1		15
100	0	8	48	48	0	500		-1		16
100	0	8	48	48	0	500		-1		17
100	0	8	48	48	0	500		-1		18
100	0	8	48	48	0	500		-1		19
100	0	8	48	48	0	500		-1		20
100	0	8	48	48	0	500		-1		21
100	0	8	48	48	0	500		-1		22
100	0	8	48	48	0	500		-1		23
100	0	8	48	48	0	500		-1		24
250	0	8	49	49	0	100		-1		23
250	0	8	49	49	0	100		-1		24
119	0	8	50	50	0	50		-1		23
119	0	8	50	50	0	50		-1		24
33	1	9	50	51	1	10		1		6
33	1	9	50	51	1	10		1		7
33	1	9	50	51	1	10		1		8
33	1	9	50	51	1	10		1		9
