#x,y,z,time
0.23845413,0.1646576,1.1443703,69206203,
0.0185614,0.1260379,0.7158115,69206402,
-0.16555573,-0.023650818,1.1734099,69206603,
-0.034578096,0.030237122,0.7524852,69206803,
-0.036673736,-0.13741425,1.07716,69207003,
-0.17229171,-0.41358992,0.6836284,69207203,
-0.19699036,-0.003742218,0.33066237,69207405,
-0.18097366,-0.14025833,0.34832564,69207602,
-0.16914825,-0.22408402,1.065634,69207803,
-0.054337006,0.025596771,1.1352392,69208003,
-0.024099885,0.07753876,1.099314,69208203,
-0.32602203,-0.30311966,0.51462984,69208402,
-0.09639954,0.119002536,-0.8548723,69208603,
-0.16615447,-0.305365,1.6251705,69208803,
0.07604187,-0.18920654,0.74889266,69209003,
0.20402573,0.26539811,1.2518468,69209203,
0.0916095,-0.09759705,1.3977933,69209403,
-0.15058686,0.08906479,1.214724,69209602,
-0.042361908,0.119002536,-0.07544312,69209803,
-0.01407074,0.052241363,0.65354097,69210002,
0.07499405,-0.032332763,1.1645782,69210203,
-0.2802173,-0.19130218,1.4596148,69210403,
-0.12633727,-0.266895,0.3302133,69210603,
-0.19175126,-0.67868865,1.1472144,69210803,
-0.3634442,-0.30641282,0.47166917,69211003,
-0.31748977,-0.46912444,0.29488677,69211203,
-0.3224295,-0.2932402,0.45250902,69211402,
-0.07484436,0.123343505,0.9577084,69211603,
-0.17229171,-0.120948486,0.7259903,69211803,
-0.07529343,0.14145584,0.85502195,69212003,
-0.18202148,-0.37511992,1.0539583,69212203,
0.017064514,-0.1115181,1.234932,69212404,BrokenRoad_1+
-0.054037627,0.034428407,0.7066805,69212603,BrokenRoad_1+
-0.0029937744,0.10508148,0.9883946,69212803,BrokenRoad_1+
-0.043110352,-0.15163468,0.6978488,69213003,
-0.12843293,-0.3465294,0.57914567,69213203,
-0.033081207,0.018112335,0.3966751,69213403,
-0.30880782,-0.16974701,1.0822494,69213603,
-0.016765136,0.048948213,0.4263135,69213803,
5.987549E-4,-0.29937744,0.803529,69214003,
-0.20522323,-0.2242337,0.94528425,69214203,
-0.07679031,-0.22677842,0.8702902,69214404,
-0.3689827,-0.5625302,1.004561,69214604,
-0.1088237,0.036673736,0.20267853,69214804,
-0.20372635,7.484436E-4,0.941542,69215004,
-0.07813751,-0.119002536,1.2787907,69215204,
-0.015567627,-0.30371842,0.84604067,69215404,
-0.1751358,2.9937745E-4,0.42436752,69215604,
-0.121397555,-0.026494903,0.92717195,69215804,
0.18636246,-0.04655319,0.6499484,69216003,
0.02933899,0.05254074,1.3808784,69216204,
-0.07289841,0.07604187,1.0138417,69216403,
-0.08771759,-0.22064118,1.0774595,69216604,
-0.18426682,-0.047301635,0.6345305,69216803,
-0.14489868,-0.036524046,0.5240602,69217004,
-0.17363891,-0.05373825,0.3213817,69217204,
-0.20357665,0.019160157,0.6822812,69217404,
-0.34143996,-0.43709105,0.79709244,69217604,
-0.09400452,-0.25267455,0.9794133,69217804,
-0.25297394,-0.26749375,0.74649763,69218004,
0.03861969,-0.11136841,0.7312294,69218204,
0.07214996,-0.18516494,1.0063573,69218403,
-0.07544312,-0.18157242,1.049318,69218604,
0.10208771,0.019010467,0.34518218,69218803,
-0.032332763,-0.3411406,0.6662645,69219003,
-0.26060808,-0.3357518,0.9071137,69219203,
0.021704864,-0.20477417,0.59276736,69219403,
-0.10822494,-0.12484039,0.7830217,69219604,
-0.07185058,-0.19085312,1.1597883,69219804,
-0.124391325,-0.17872833,1.3695021,69220004,
-0.17423767,-0.067060545,0.46104127,69220204,
-0.06361771,-0.026195526,0.8095166,69220403,
-0.15447876,-0.008232879,0.84589094,69220604,
-0.07140152,-0.18741028,0.49023056,69220804,
-0.05643265,-0.31165192,0.93121356,69221004,
-0.26988876,-0.15178436,0.8041278,69221204,
-0.14040802,-0.39368135,1.0571017,69221404,
-0.22528152,0.12708573,0.69485503,69221604,
-0.17318985,-0.119002536,1.2976515,69221804,
-0.26330245,-0.19878662,0.58109164,69222004,
-0.37182677,0.07394623,0.88735473,69222204,
-0.19489472,0.121247865,0.7794292,69222404,
-0.20627105,0.12064911,0.565524,69222604,
-0.30296996,-0.09789643,1.1130853,69222804,
-0.43604323,0.0028440857,1.0243199,69223004,
-0.22947282,-0.23291565,0.88825285,69223204,
-0.23052064,-0.1685495,0.4552034,69223404,
-0.24788453,-0.068108365,0.5652246,69223604,
-0.08951385,-0.31165192,1.3307327,69223804,
-0.2680925,-0.4896318,0.65369064,69224004,
-0.14669494,-0.22842498,1.2455598,69224204,
-0.24189697,-0.24399261,0.19953507,69224403,
-0.39862105,-0.3956273,0.34802628,69224604,
-0.019160157,-0.124241635,0.17872833,69224804,
-0.38934037,-0.35790575,1.3660593,69225004,
-0.38978943,-0.40236327,0.7379654,69225204,
-0.36568955,-0.46553192,0.77673477,69225403,
-0.2004332,-0.18531464,0.24384293,69225604,
0.19579285,-0.24608825,0.7424561,69225804,
-0.20731887,-0.10927276,1.1768527,69226004,
-0.0782872,0.013921051,0.6144722,69226204,
0.101488955,0.040266264,0.3930826,69226403,
0.01287323,-0.22228774,1.1168275,69226604,
-0.21330643,-0.2800676,0.94827807,69226804,
-0.11106903,-0.07304809,0.6622229,69227004,
-0.02799179,0.017962646,1.1636801,69227204,
-0.05493576,0.183219,0.39323226,69227403,
-0.041463777,0.20761825,0.48873368,69227604,
-0.07454498,0.10942245,0.8596623,69227803,
-0.1950444,0.03772156,1.1704161,69228004,
-0.102686465,-0.102536775,1.0048604,69228204,
-0.099543,0.18291962,0.41703278,69228403,
0.0014968872,0.06331833,1.3048366,69228604,
-0.021704864,-0.08966354,0.9710307,69228803,
-0.09295669,0.2228865,0.472717,69229004,
-0.19145188,0.05583389,0.8387059,69229204,
-0.19624192,0.010777588,1.0427316,69229403,
-0.3902385,2.9937745E-4,0.8702902,69229604,
-0.55923706,-0.21061203,0.735271,69229803,
-0.24548951,-0.13950989,0.8186476,69230004,
-0.14699432,-0.28231293,1.007405,69230204,
-0.22138962,-0.18366806,0.75083864,69230404,
-0.12513977,0.033530273,0.8984317,69230604,
-0.1207988,-0.28186387,1.2114308,69230803,
-0.12648697,-0.06960525,0.38649628,69231004,
-0.31210098,0.09145981,0.6340814,69231204,
-0.30102402,-0.12858261,1.2223581,69231404,
-0.29803026,-0.3887416,0.8583151,69231604,
-0.33979338,-0.11091934,0.9168434,69231804,
-0.31150222,-0.3291655,0.91923845,69232004,
-0.26045838,-0.30207184,0.8288264,69232204,
-0.16121475,-0.020657044,0.39622605,69232404,
-0.15582596,-0.25701553,1.3211527,69232604,
-0.357307,-0.14804214,0.9674382,69232804,
0.062270507,0.0690065,0.49921188,69233004,
-0.035625916,-0.085172884,0.92028624,69233204,
-0.20612137,-0.16301101,0.84873503,69233403,
-0.22797592,-0.05373825,0.28874955,69233604,
-0.15582596,-0.121846616,1.0151889,69233804,
-0.13995895,-0.3625461,0.61073,69234004,
-0.16555573,-0.43619293,1.3609699,69234204,
-0.09086105,0.07394623,0.18770966,69234405,
-0.07918534,-0.31135255,1.0217752,69234604,
-0.07858658,-0.008083191,0.65204406,69234804,
0.032482453,0.06975494,1.0609937,69235004,
-0.07125183,-0.10822494,0.97716796,69235204,
-0.45176056,-0.22543122,0.9602531,69235403,
-0.23456222,-0.1194516,0.3930826,69235604,
-0.22707778,-0.14250366,0.8515791,69235804,
-0.33380586,-0.0022453307,0.4062552,69236004,
-0.3555107,-0.060174868,1.0633887,69236205,
-0.23052064,-0.22109024,0.395777,69236403,
-0.2004332,-0.049996033,0.6493497,69236604,
-0.07229965,0.020657044,0.6200107,69236804,
-0.103584595,-0.09610016,0.7524852,69237004,
-0.28515702,-0.14145584,1.5004797,69237204,
-0.19878662,-0.13382171,0.50235534,69237404,
0.0028440857,-0.0029937744,0.9062155,69237604,
-0.10762619,-0.32677048,1.1538006,69237804,
-0.2799179,-0.13292359,0.6680608,69238004,
-0.09041199,-0.028889922,0.98450273,69238204,
-0.1871109,-0.08846603,0.46403503,69238403,
-0.5047504,-0.09071136,0.9830058,69238604,
-0.07708969,8.9813233E-4,0.7759863,69238805,
-0.20073257,0.01407074,0.89873105,69239005,
-0.3023712,-0.16974701,0.6893166,69239205,
-0.13741425,-0.033380583,0.98225737,69239403,
-0.27437943,-0.15298188,0.9213341,69239605,
-0.26719436,-0.2363585,0.7327263,69239804,
-0.012274475,-0.07813751,0.98255676,69240005,
-0.013621674,-0.14609618,1.140179,69240203,
-0.034278717,-0.14744338,0.44906616,69240404,
-0.041314088,-0.23082,1.4662011,69240604,
-0.031284943,-0.26734406,0.2745291,69240805,
-0.08068222,0.07843689,0.24923173,69241004,
-0.23650818,-0.20522323,1.6106507,69241205,
-0.29563522,-0.1393602,0.5028044,69241404,
-0.17184265,0.14220428,0.65114594,69241605,
-0.026195526,0.048798524,0.8975336,69241805,
-0.24938141,-0.21076173,0.6532416,69242004,
-0.41658372,-0.1830693,0.71820647,69242204,
-0.2586621,-0.14415024,1.2729529,69242405,
-0.22393432,-0.15702347,0.8295749,69242605,
-0.104482725,-0.09190887,1.2748989,69242805,
0.1088237,0.07259903,1.0216255,69243004,
-0.035625916,0.065264285,-0.17453705,69243205,
-0.04805008,-0.14534774,1.2412189,69243404,
-0.03637436,-0.2588118,1.040636,69243605,
-0.09445358,-0.17244141,0.003742218,69243805,
-0.31210098,-0.22064118,0.45161086,69244005,
-0.38065842,-0.20866607,0.6104306,69244205,
-0.48738647,-0.32886612,1.5506254,69244404,
-0.31793883,-0.04954697,1.0086026,69244604,
-0.038320314,-0.031883698,0.015717316,69244804,
-0.23950195,-0.31928605,1.337319,69245004,
-0.035625916,-0.09310638,0.53139496,69245204,
-0.048948213,0.103734285,1.2367282,69245405,
0.009729767,-0.08128098,1.0030642,69245605,
-0.27378067,-0.23516098,0.77673477,69245805,
-0.12064911,-0.237556,0.6834787,69246005,
-0.06197113,-0.30132338,0.53334093,69246204,
-0.20821701,-0.11855347,0.66312104,69246404,
-0.25956023,-0.18950592,0.6746471,69246605,
-0.08786728,-0.07903565,0.7087761,69246805,
-0.26330245,-0.37362304,1.1527529,69247005,
-0.10732681,-0.07499405,0.7057823,69247205,
-0.33904496,-0.1776805,1.149759,69247404,
-0.10103989,-0.1459465,0.72239774,69247604,
-0.121397555,-0.07903565,0.65114594,69247805,
-0.21689896,-0.08666977,1.2141252,69248005,
-0.1167572,-0.031135254,0.7390132,69248205,
-0.21195923,-0.14879058,0.70533323,69248405,
-0.3305127,-0.37990996,1.4415023,69248605,
-0.3170407,-0.17453705,0.17468673,69248805,
-0.07379654,-0.20402573,1.3997393,69249005,
-0.17244141,-0.25806335,1.3160633,69249205,
-0.34054184,-0.19399658,0.64800245,69249404,
-0.05733078,0.010178833,0.5562433,69249605,
0.1287323,0.0597258,0.9000783,69249805,
0.19624192,-0.17363891,0.9620494,69250004,
-0.10987152,-0.17663269,0.51717454,69250205,
-0.13187577,0.011076965,0.56851774,69250405,
-0.23740631,0.07679031,1.3557308,69250605,
-0.24324417,-0.03592529,1.11084,69250805,
0.025147704,0.11795471,0.0902623,69251005,
-0.09580078,-0.0823288,0.66566575,69251205,
0.017064514,-0.16585511,1.3715978,69251404,
-0.105829924,-0.027243348,0.65638506,69251605,
0.06960525,-0.066312104,0.34188902,69251805,
-0.13202545,-0.20806733,1.5992743,69252004,
-0.25447083,-0.048648834,0.39607635,69252205,
-0.062719576,-0.07155121,0.5412744,69252405,
-0.16690293,-0.063917086,0.9461824,69252604,
-0.29922774,-0.13427079,0.7283853,69252805,
-0.07005432,-0.012573852,0.58722883,69253005,
-0.41059616,-0.1776805,1.3639636,69253205,
-0.21525238,-0.052091673,0.6794371,69253404,
-0.23590942,-0.26240432,0.5507048,69253604,
-0.32811767,-0.15358062,0.84349597,69253805,
-0.2589615,0.07394623,1.2371773,69254004,
-0.14564712,0.049996033,0.42960662,69254205,
-0.282762,-0.43843827,1.0958711,69254404,
-0.105979614,-0.012124786,1.3639636,69254605,
-0.15627502,-0.034129027,0.56238055,69254805,
-0.12888199,-0.09654923,0.7855664,69255005,
-0.09190887,0.10657837,0.9915381,69255205,
-0.19145188,-0.086819455,0.5800438,69255404,
-0.30356872,-0.1938469,0.73182815,69255605,
-0.3409909,-0.1565744,0.95890594,69255805,
-0.32018417,-0.19175126,1.0321038,69256004,
-0.11511063,-0.15313156,0.6471043,69256205,
-0.012723541,-0.07394623,0.9451346,69256404,
-0.138013,-0.04685257,0.41852966,69256604,
-0.10837463,-0.13022919,0.48753616,69256805,
-0.20013382,-0.2508783,1.4147081,69257005,
-0.28605515,-0.069455564,0.33470398,69257204,
-0.30746064,-0.15627502,0.86041075,69257405,
-0.20267853,0.12484039,0.889151,69257604,
-0.17453705,-0.15822098,0.7833211,69257804,
-0.084574126,-0.19534378,0.4312532,69258004,
-0.055384826,-0.19609222,0.52346146,69258205,
-0.120948486,-0.24219635,1.2807367,69258406,
-0.0875679,-0.10777588,0.4234694,69258605,
0.021854553,-0.07125183,1.5718813,69258805,
-0.22812562,-0.102536775,0.5369334,69259005,
-0.015567627,0.019010467,0.83152086,69259205,
-0.09490265,-0.037871245,0.9662407,69259404,
-0.21540207,-0.2269281,0.76640624,69259605,
-0.2389032,-0.20866607,1.3183086,69259805,
-0.13112731,-0.24054977,0.6453081,69260005,
-0.15178436,0.021704864,0.81041473,69260205,
-0.13606705,-0.3436853,0.316891,69260404,
-0.15103592,-0.27617568,1.1081456,69260605,
-0.2812651,-0.1805246,0.6465056,69260805,
-0.11840378,-0.30446684,0.7908055,69261005,
-0.29159364,-0.27527755,1.1859838,69261205,
-0.16301101,-0.45011398,0.93794954,69261405,
0.035476226,0.066761166,0.4406836,69261605,
0.03861969,-0.23546036,1.4105169,69261806,
-0.0040415954,-0.09565109,0.66821045,69262005,
0.2348616,-0.13457017,1.0960208,69262205,
-0.09116043,0.12828323,0.6529422,69262408,
-0.006586304,-0.105680235,1.18299,69262605,
-0.13516891,-0.2787204,0.7021898,69262805,
-0.1261876,-0.102686465,0.99363375,69263005,
0.26045838,-0.051343232,0.3278183,69263205,
0.07409592,0.07708969,1.074765,69263404,
0.25656646,-0.068407744,0.66701293,69263605,
0.07110214,-0.29563522,1.585952,69263806,
0.08981323,-0.07289841,0.40685394,69264006,
-0.1300795,-0.120200045,1.1624826,69264206,
-0.22138962,-0.07753876,0.88181627,69264405,
-0.107027434,-0.03622467,0.47151947,69264606,
-0.20716919,-0.13636643,1.097368,69264806,
-0.20851639,-0.16645385,0.5430707,69265006,
-0.23561005,-0.1830693,1.1720626,69265206,
-0.43634263,-0.1434018,0.8427475,69265405,
-0.14444962,-0.16405883,0.66057634,69265606,
-0.28246263,-0.17932709,0.64725405,69265806,
-0.1896556,-0.042960662,0.6411168,69266006,
-0.10972183,-0.063917086,0.95980406,69266206,
-0.3107538,-0.008083191,0.6372249,69266405,
-0.18696122,-0.09475296,1.1535013,69266606,
-0.26914033,-0.11241623,0.61147845,69266806,
-0.19324814,-0.16301101,0.7515871,69267006,
-0.41882905,-0.14235397,0.94109297,69267206,
-0.34278718,0.0056881714,0.4950206,69267406,
-0.26240432,-0.08981323,1.1975098,69267606,
-0.314496,-0.015118561,0.7081773,69267806,
-0.083825685,-0.24548951,0.70293826,69268006,
-0.23995101,-0.031284943,0.7417076,69268205,
-0.17049545,-0.023201752,0.6578819,69268406,
-0.27003846,-0.1565744,1.1208692,69268606,
0.16690293,0.07604187,0.74410266,69268806,
0.14385086,0.0916095,0.42960662,69269006,
-0.18621276,-0.084723815,1.2903168,69269206,
-0.018262023,0.2880011,0.909359,69269405,
-0.15388,0.23052064,0.9761202,69269606,
-0.13995895,-0.4899312,0.8268805,69269806,
-0.068258055,0.11615845,0.68961596,69270006,BusStop_1+
-0.086819455,-0.4712201,1.1075468,69270206,BusStop_1+
0.07649094,-0.086220704,0.50864226,69270405,BusStop_1+
-0.084723815,0.18217117,1.2895683,69270606,BusStop_1+
-0.15597564,0.050894164,0.395777,69270806,BusStop_1+
-0.08187973,-0.09071136,1.0163864,69271006,BusStop_1+
0.019160157,-0.31763947,0.49457154,69271206,BusStop_1+
0.0055384827,-0.06451584,1.0192305,69271406,BusStop_1+
0.16555573,-0.121846616,0.89394104,69271606,BusStop_1+
0.064815216,0.0185614,0.9963281,69271806,BusStop_1+
0.11271561,-0.2947371,0.9580078,69272006,BusStop_1+
0.28425887,-0.029488677,0.75562865,69272205,BusStop_1+
0.199086,-0.17797989,0.9105565,69272405,BusStop_1+
0.21465363,0.0597258,0.9199869,69272606,BusStop_1+
0.32991394,-0.17438737,0.9807605,69272806,BusStop_1+
0.28949797,-0.104632415,0.8674461,69273005,BusStop_1+
0.29219237,-0.24548951,0.9517209,69273205,BusStop_1+
-0.1685495,-0.03727249,0.88540876,69273405,BusStop_1+
-0.25566834,-0.08652008,0.85846484,69273606,BusStop_1+
-0.38859192,-0.13726455,0.79574525,69273806,BusStop_1+
-0.34578094,-0.18381774,0.78856015,69274005,BusStop_1+
-0.39907014,-0.12513977,0.8310718,69274206,BusStop_1+
-0.6024971,-0.24279511,0.7405101,69274406,BusStop_1+
-0.6911128,-0.08008347,0.7158115,69274606,BusStop_1+
-0.49876282,-0.10074051,0.87133807,69274806,BusStop_1+
-0.47930327,-0.21480331,0.7313791,69275006,BusStop_1+
-0.3332071,-0.13427079,0.80996567,69275206,BusStop_1+
-0.40670425,-0.0968486,0.7984396,69275405,BusStop_1+
-0.3210823,-0.17229171,0.72928345,69275606,BusStop_1+
-0.28859985,-0.085921325,0.8083191,69275806,BusStop_1+
-0.27812165,-0.082927555,0.81535447,69276005,BusStop_1+
-0.22183868,-0.121247865,0.82837737,69276206,BusStop_1+
-0.27976823,-0.102536775,0.8032297,69276405,BusStop_1+
-0.25791368,-0.16316071,0.8140073,69276606,BusStop_1+
-0.14834152,-0.17244141,0.7981403,69276806,BusStop_1+
-0.11076965,-0.12798385,0.76371187,69277005,BusStop_1+
-0.19758911,0.017962646,0.7750882,69277206,BusStop_1+
-0.24114853,-0.06346802,0.8238867,69277405,BusStop_1+
-0.18890716,-0.1074765,0.80083466,69277606,BusStop_1+
-0.17363891,-0.067060545,0.8285271,69277806,BusStop_1+
-0.17318985,-0.11780503,0.8437953,69278006,BusStop_1+
-0.18591338,-0.09939331,0.8255333,69278206,BusStop_1+
-0.13067825,-0.099543,0.8125104,69278405,BusStop_1+
-0.13112731,-0.085023195,0.84484315,69278606,BusStop_1+
-0.17094451,-0.0477507,0.8375084,69278806,BusStop_1+
-0.1420546,-0.12499008,0.84768724,69279006,BusStop_1+
-0.11181747,-0.16031662,0.7825726,69279206,BusStop_1+
-0.14355148,-0.085771635,0.85307604,69279405,BusStop_1+
-0.14519806,-0.09864487,0.8183482,69279606,BusStop_1+
-0.12843293,-0.09654923,0.8056247,69279806,BusStop_1+
-0.14669494,-0.13067825,0.7867639,69280006,BusStop_1+
-0.15283218,-0.085322574,0.8051756,69280206,BusStop_1+
-0.1287323,-0.082628176,0.8446934,69280406,BusStop_1+
-0.1419049,-0.07708969,0.8285271,69280606,BusStop_1+
-0.09789643,-0.0703537,0.8469388,69280806,BusStop_1+
-0.1407074,-0.09744736,0.7566765,69281006,BusStop_1+
-0.11825409,-0.054187316,0.8807684,69281206,BusStop_1+
-0.15867004,-0.104632415,0.83915496,69281406,BusStop_1+
-0.08038285,-0.1115181,0.8205936,69281606,BusStop_1+
-0.13187577,-0.04685257,0.8479866,69281806,BusStop_1+
-0.1498384,-0.09460327,0.83182025,69282006,BusStop_1+
