ID	s	d	ts	te	LLC	ELC
694	32	39	0	2	6	4.0
1540	32	39	1	2	6	4.0
2385	32	39	2	2	6	4.0
2136	21	39	2	2	1	0.91
414	20	39	0	2	6	4.0
1260	20	39	1	2	6	4.0
2105	20	39	2	2	6	4.0
1765	4	39	2	2	5	4.0
263	15	1	0	3	3	1.0
1109	15	1	1	3	3	1.0
1954	15	1	2	3	3	1.0
1822	9	3	2	3	1	1.0
1819	8	3	2	3	1	1.0
1816	7	3	2	3	1	1.0
2508	39	4	2	3	5	4.0
728	34	4	0	3	6	4.0
1573	34	4	1	3	6	4.0
2418	34	4	2	3	6	4.0
698	33	4	0	3	6	4.0
1544	33	4	1	3	6	4.0
2389	33	4	2	3	6	4.0
667	32	4	0	3	6	4.0
1513	32	4	1	3	6	4.0
2358	32	4	2	3	6	4.0
500	24	4	0	3	6	4.0
1346	24	4	1	3	6	4.0
2191	24	4	2	3	6	4.0
1264	21	4	1	3	6	4.0
2109	21	4	2	3	5	4.91
387	20	4	0	3	3	0.74
1233	20	4	1	3	3	0.74
2078	20	4	2	3	3	0.74
1793	6	5	2	3	1	0.8
2612	5	6	3	3	1	0.8
2576	3	7	3	3	1	1.0
1823	9	7	2	3	1	0.8
1820	8	7	2	3	1	0.8
2661	7	8	3	3	1	0.8
2577	3	8	3	3	1	1.0
1824	9	8	2	3	1	0.8
2665	8	9	3	3	1	0.8
2662	7	9	3	3	1	0.8
2578	3	9	3	3	1	1.0
2547	1	15	3	3	3	1.0
275	15	19	0	3	4	1.0
1121	15	19	1	3	4	1.0
1966	15	19	2	3	4	1.0
1706	1	19	2	3	4	2.0
861	1	19	1	3	4	2.0
15	1	19	0	3	4	2.0
2810	15	19	3	3	4	1.0
57	4	19	0	3	4	0.77
429	21	19	0	3	6	5.68
903	4	19	1	3	4	0.77
1674	39	19	1	3	6	4.77
829	39	19	0	3	6	4.77
1748	4	19	2	3	4	0.77
1275	21	19	1	3	7	4.87
2202	24	19	2	3	7	4.87
1357	24	19	1	3	7	4.87
511	24	19	0	3	7	4.87
2369	32	19	2	3	7	4.87
1524	32	19	1	3	7	4.87
678	32	19	0	3	7	4.87
2400	33	19	2	3	7	4.87
1555	33	19	1	3	7	4.87
709	33	19	0	3	7	4.87
2429	34	19	2	3	7	4.87
1584	34	19	1	3	7	4.87
2592	4	19	3	3	4	0.77
367	19	20	0	3	4	0.91
1213	19	20	1	3	4	0.91
2058	19	20	2	3	4	0.91
2902	19	20	3	3	4	0.91
2811	15	20	3	3	5	1.83
16	1	20	0	3	5	2.83
862	1	20	1	3	5	2.83
1707	1	20	2	3	5	2.83
1967	15	20	2	3	5	1.83
1122	15	20	1	3	5	1.83
276	15	20	0	3	5	1.83
2593	4	20	3	3	3	0.74
2551	1	20	3	3	5	2.83
830	39	20	0	3	6	4.0
1675	39	20	1	3	6	4.0
2520	39	20	2	3	6	4.0
740	34	20	0	3	6	4.0
1585	34	20	1	3	6	4.0
2430	34	20	2	3	6	4.0
710	33	20	0	3	6	4.0
1556	33	20	1	3	6	4.0
2401	33	20	2	3	6	4.0
679	32	20	0	3	6	4.0
1525	32	20	1	3	6	4.0
2370	32	20	2	3	6	4.0
512	24	20	0	3	6	4.0
1358	24	20	1	3	6	4.0
2203	24	20	2	3	6	4.0
430	21	20	0	3	6	4.0
1276	21	20	1	3	6	4.0
2121	21	20	2	3	6	4.0
2934	20	21	3	3	6	4.0
863	1	21	1	3	7	4.0
1708	1	21	2	3	7	4.0
1968	15	21	2	3	7	5.0
1123	15	21	1	3	7	5.0
277	15	21	0	3	7	5.0
2552	1	21	3	3	4	4.0
2521	39	21	2	3	1	0.91
773	36	21	0	3	3	0.91
1618	36	21	1	3	3	0.91
2463	36	21	2	3	3	0.91
1586	34	21	1	3	6	4.0
2431	34	21	2	3	4	4.0
680	32	21	0	3	6	4.0
1526	32	21	1	3	6	4.0
2371	32	21	2	3	6	4.0
2815	15	24	3	3	8	5.0
20	1	24	0	3	8	6.0
866	1	24	1	3	8	6.0
1711	1	24	2	3	8	6.0
1971	15	24	2	3	8	5.0
1126	15	24	1	3	8	5.0
280	15	24	0	3	8	5.0
714	33	24	0	3	3	0.71
1560	33	24	1	3	3	0.71
2405	33	24	2	3	3	0.71
744	34	24	0	3	10	9.91
683	32	24	0	3	6	4.0
1529	32	24	1	3	6	4.0
2374	32	24	2	3	6	4.0
1682	39	28	1	3	13	12.0
2472	36	32	2	3	7	4.91
1627	36	32	1	3	7	4.91
782	36	32	0	3	7	4.91
2974	21	32	3	3	6	4.0
2943	20	32	3	3	6	4.0
2821	15	32	3	3	8	5.0
26	1	32	0	3	7	4.0
872	1	32	1	3	7	4.0
1717	1	32	2	3	7	4.0
1977	15	32	2	3	7	5.0
1132	15	32	1	3	7	5.0
286	15	32	0	3	7	5.0
2561	1	32	3	3	7	4.0
840	39	32	0	3	6	4.0
1685	39	32	1	3	6	4.0
2530	39	32	2	3	6	4.0
2380	32	33	2	3	7	4.95
1535	32	33	1	3	7	4.95
689	32	33	0	3	7	4.95
3057	24	33	3	3	3	0.71
2823	15	34	3	3	8	5.0
874	1	34	1	3	8	6.0
1719	1	34	2	3	8	6.0
1979	15	34	2	3	8	5.0
1134	15	34	1	3	8	5.0
288	15	34	0	3	8	5.0
1687	39	34	1	3	6	4.0
2532	39	34	2	3	4	4.0
2383	32	36	2	3	7	4.74
1538	32	36	1	3	7	4.74
692	32	36	0	3	7	4.74
2442	34	36	2	3	5	4.83
1597	34	36	1	3	7	4.74
2978	21	36	3	3	3	0.91
844	39	36	0	3	3	0.8
1689	39	36	1	3	3	0.8
2534	39	36	2	3	3	0.8
3321	36	39	3	3	3	0.8
2980	21	39	3	3	1	0.91
2567	1	39	3	3	5	4.83
292	15	39	0	3	8	5.8
1138	15	39	1	3	8	5.8
1983	15	39	2	3	8	5.8
1723	1	39	2	3	8	4.8
878	1	39	1	3	8	4.8
665	32	1	0	4	7	4.0
1511	32	1	1	4	7	4.0
2356	32	1	2	4	7	4.0
3200	32	1	3	4	7	4.0
1262	21	1	1	4	7	4.0
2107	21	1	2	4	7	4.0
2448	36	1	2	4	7	4.91
1603	36	1	1	4	7	4.91
758	36	1	0	4	7	4.91
2506	39	1	2	4	7	4.91
2951	21	1	3	4	4	4.0
385	20	1	0	4	7	4.0
1231	20	1	1	4	7	4.0
2076	20	1	2	4	7	4.0
2920	20	1	3	4	7	4.0
2798	15	1	3	4	3	1.0
2666	9	3	3	4	1	1.0
2663	8	3	3	4	1	1.0
2660	7	3	3	4	1	1.0
2922	20	4	3	4	3	0.74
356	19	4	0	4	4	0.77
1202	19	4	1	4	4	0.77
2047	19	4	2	4	4	0.77
2891	19	4	3	4	4	0.77
2800	15	4	3	4	5	1.83
4	1	4	0	4	5	2.83
850	1	4	1	4	5	2.83
1695	1	4	2	4	5	2.83
1956	15	4	2	4	5	1.83
1111	15	4	1	4	5	1.83
265	15	4	0	4	5	1.83
2637	6	5	3	4	1	0.8
3455	5	6	4	4	1	0.8
3419	3	7	4	4	1	1.0
2667	9	7	3	4	1	0.8
2664	8	7	3	4	1	0.8
3504	7	8	4	4	1	0.8
3420	3	8	4	4	1	1.0
2668	9	8	3	4	1	0.8
3508	8	9	4	4	1	0.8
3505	7	9	4	4	1	0.8
3421	3	9	4	4	1	1.0
3391	1	15	4	4	3	1.0
364	19	15	0	4	4	1.0
1210	19	15	1	4	4	1.0
2055	19	15	2	4	4	1.0
2899	19	15	3	4	4	1.0
737	34	16	0	4	9	9.0
2548	1	16	3	4	9	5.0
3392	1	16	4	4	8	6.0
55	4	16	0	4	8	4.0
901	4	16	1	4	8	4.0
1746	4	16	2	4	8	4.0
2590	4	16	3	4	8	4.0
3433	4	16	4	4	8	4.0
306	16	19	0	4	8	4.0
1152	16	19	1	4	8	4.0
1997	16	19	2	4	8	4.0
2841	16	19	3	4	8	4.0
3682	16	19	4	4	8	4.0
3435	4	19	4	4	4	0.77
398	20	19	0	4	4	0.91
1244	20	19	1	4	4	0.91
2089	20	19	2	4	4	0.91
2933	20	19	3	4	4	0.91
3743	19	20	4	4	4	0.91
307	16	20	0	4	8	4.0
1153	16	20	1	4	8	4.0
1998	16	20	2	4	8	4.0
2842	16	20	3	4	8	4.0
3683	16	20	4	4	8	4.0
3436	4	20	4	4	3	0.74
3214	32	20	3	4	6	4.0
2462	36	20	2	4	7	4.91
1617	36	20	1	4	7	4.91
772	36	20	0	4	7	4.91
2965	21	20	3	4	6	4.0
3365	39	21	3	4	1	0.91
3307	36	21	3	4	3	0.91
3215	32	21	3	4	6	4.0
2937	20	24	3	4	6	4.0
3778	20	24	4	4	6	4.0
371	19	24	0	4	8	4.0
1217	19	24	1	4	8	4.0
2062	19	24	2	4	8	4.0
2906	19	24	3	4	8	4.0
3747	19	24	4	4	8	4.0
311	16	24	0	4	8	4.0
1157	16	24	1	4	8	4.0
2002	16	24	2	4	8	4.0
2846	16	24	3	4	8	4.0
3687	16	24	4	4	8	4.0
2597	4	24	3	4	6	4.0
3440	4	24	4	4	6	4.0
2124	21	24	2	4	8	4.91
1279	21	24	1	4	8	4.91
433	21	24	0	4	8	4.91
2968	21	24	3	4	8	4.91
3249	33	24	3	4	3	0.71
116	6	27	0	4	8	4.0
962	6	27	1	4	8	4.0
1807	6	27	2	4	8	4.0
2651	6	27	3	4	8	4.0
3494	6	27	4	4	8	4.0
91	5	27	0	4	8	4.0
937	5	27	1	4	8	4.0
1782	5	27	2	4	8	4.0
2626	5	27	3	4	8	4.0
3469	5	27	4	4	8	4.0
3445	4	31	4	4	12	8.0
2602	4	31	3	4	12	8.0
1758	4	31	2	4	12	8.0
913	4	31	1	4	12	8.0
67	4	31	0	4	12	8.0
749	34	31	0	4	14	13.0
2411	33	32	2	4	8	4.71
1566	33	32	1	4	8	4.71
720	33	32	0	4	8	4.71
3056	24	32	3	4	6	4.0
3255	33	32	3	4	8	4.71
3895	24	32	4	4	6	4.0
3784	20	32	4	4	6	4.0
377	19	32	0	4	8	4.0
1223	19	32	1	4	8	4.0
2068	19	32	2	4	8	4.0
2912	19	32	3	4	8	4.0
3753	19	32	4	4	8	4.0
317	16	32	0	4	8	4.0
1163	16	32	1	4	8	4.0
2008	16	32	2	4	8	4.0
2852	16	32	3	4	8	4.0
3693	16	32	4	4	8	4.0
2603	4	32	3	4	6	4.0
3446	4	32	4	4	6	4.0
3896	24	33	4	4	3	0.71
1718	1	33	2	4	9	5.0
873	1	33	1	4	9	5.0
27	1	33	0	4	9	5.0
2562	1	33	3	4	9	5.0
3406	1	33	4	4	9	5.0
2945	20	34	3	4	6	4.0
3786	20	34	4	4	6	4.0
379	19	34	0	4	8	4.0
1225	19	34	1	4	8	4.0
2070	19	34	2	4	8	4.0
2914	19	34	3	4	8	4.0
3755	19	34	4	4	8	4.0
2605	4	34	3	4	6	4.0
3448	4	34	4	4	6	4.0
2976	21	34	3	4	8	4.91
3286	34	36	3	4	7	4.74
4124	34	36	4	4	5	4.83
3227	32	36	3	4	7	4.74
4066	32	36	4	4	7	4.74
525	24	36	0	4	8	4.0
1371	24	36	1	4	8	4.0
2216	24	36	2	4	8	4.0
3060	24	36	3	4	8	4.0
3258	33	36	3	4	8	4.71
3899	24	36	4	4	8	4.0
3817	21	36	4	4	3	0.91
321	16	36	0	4	8	4.0
1167	16	36	1	4	8	4.0
2012	16	36	2	4	8	4.0
2856	16	36	3	4	8	4.0
3697	16	36	4	4	8	4.0
3378	39	36	3	4	3	0.8
4159	36	39	4	4	3	0.8
3699	16	39	4	4	9	4.74
2858	16	39	3	4	9	4.74
2014	16	39	2	4	9	4.74
1169	16	39	1	4	9	4.74
323	16	39	0	4	9	4.74
3901	24	39	4	4	9	4.74
3260	33	39	3	4	9	5.45
3062	24	39	3	4	9	4.74
2218	24	39	2	4	9	4.74
1373	24	39	1	4	9	4.74
527	24	39	0	4	9	4.74
4068	32	39	4	4	8	5.74
4126	34	39	4	4	6	5.66
3288	34	39	3	4	8	5.74
3229	32	39	3	4	7	4.91
3819	21	39	4	4	1	0.91
2889	19	1	3	5	5	2.0
2045	19	1	2	5	5	2.0
1200	19	1	1	5	5	2.0
354	19	1	0	5	5	2.0
3641	15	1	4	5	3	1.0
3509	9	3	4	5	1	1.0
3506	8	3	4	5	1	1.0
3503	7	3	4	5	1	1.0
3262	34	4	3	5	6	4.0
4100	34	4	4	5	6	4.0
3202	32	4	3	5	6	4.0
4041	32	4	4	5	6	4.0
3035	24	4	3	5	6	4.0
3233	33	4	3	5	8	4.71
3874	24	4	4	5	6	4.0
3763	20	4	4	5	3	0.74
3732	19	4	4	5	4	0.77
296	16	4	0	5	8	4.0
1142	16	4	1	5	8	4.0
1987	16	4	2	5	8	4.0
2831	16	4	3	5	8	4.0
3672	16	4	4	5	8	4.0
555	27	5	0	5	8	4.0
1401	27	5	1	5	8	4.0
2246	27	5	2	5	8	4.0
3090	27	5	3	5	8	4.0
3929	27	5	4	5	8	4.0
3480	6	5	4	5	1	0.8
4289	5	6	5	5	1	0.8
556	27	6	0	5	8	4.0
1402	27	6	1	5	8	4.0
2247	27	6	2	5	8	4.0
3091	27	6	3	5	8	4.0
3930	27	6	4	5	8	4.0
4255	3	7	5	5	1	1.0
3510	9	7	4	5	1	0.8
3507	8	7	4	5	1	0.8
4334	7	8	5	5	1	0.8
4256	3	8	5	5	1	1.0
3511	9	8	4	5	1	0.8
4338	8	9	5	5	1	0.8
4335	7	9	5	5	1	0.8
4257	3	9	5	5	1	1.0
54	4	15	0	5	9	4.0
900	4	15	1	5	9	4.0
1745	4	15	2	5	9	4.0
2086	20	15	2	5	9	4.74
1241	20	15	1	5	9	4.74
395	20	15	0	5	9	4.74
2589	4	15	3	5	9	4.0
2930	20	15	3	5	9	4.74
3432	4	15	4	5	9	4.0
3771	20	15	4	5	9	4.74
4267	4	15	5	5	9	4.0
2117	21	15	2	5	9	4.91
1272	21	15	1	5	9	4.91
2961	21	15	3	5	9	4.91
3801	21	15	4	5	9	4.91
2199	24	15	2	5	9	4.71
1354	24	15	1	5	9	4.71
508	24	15	0	5	9	4.71
3043	24	15	3	5	9	4.71
3882	24	15	4	5	9	4.71
3650	15	16	4	5	8	5.0
4480	15	16	5	5	8	5.0
4268	4	16	5	5	8	4.0
769	36	16	0	5	8	4.0
1614	36	16	1	5	8	4.0
2459	36	16	2	5	8	4.0
2118	21	16	2	5	8	4.91
1273	21	16	1	5	8	4.91
427	21	16	0	5	8	4.91
2517	39	16	2	5	8	4.8
1672	39	16	1	5	8	4.8
827	39	16	0	5	8	4.8
3303	36	16	3	5	8	4.0
2962	21	16	3	5	8	4.91
3361	39	16	3	5	8	4.8
4141	36	16	4	5	8	4.0
3802	21	16	4	5	8	4.91
4109	34	16	4	5	9	8.83
3271	34	16	3	5	12	8.74
676	32	16	0	5	8	4.0
1522	32	16	1	5	8	4.0
2367	32	16	2	5	8	4.0
3211	32	16	3	5	8	4.0
4050	32	16	4	5	8	4.0
509	24	16	0	5	8	4.0
1355	24	16	1	5	8	4.0
2200	24	16	2	5	8	4.0
2398	33	16	2	5	8	4.71
1553	33	16	1	5	8	4.71
707	33	16	0	5	8	4.71
3044	24	16	3	5	8	4.0
3242	33	16	3	5	8	4.71
3883	24	16	4	5	8	4.0
396	20	16	0	5	8	4.0
1242	20	16	1	5	8	4.0
2087	20	16	2	5	8	4.0
2931	20	16	3	5	8	4.0
3772	20	16	4	5	8	4.0
365	19	16	0	5	8	4.0
1211	19	16	1	5	8	4.0
2056	19	16	2	5	8	4.0
2900	19	16	3	5	8	4.0
2808	15	16	3	5	8	5.0
13	1	16	0	5	8	6.0
859	1	16	1	5	8	6.0
1704	1	16	2	5	8	6.0
1964	15	16	2	5	8	5.0
1119	15	16	1	5	8	5.0
273	15	16	0	5	8	5.0
3741	19	16	4	5	8	4.0
56	4	17	0	5	6	0.74
902	4	17	1	5	6	0.74
1673	39	17	1	5	6	4.74
1747	4	17	2	5	6	0.74
2119	21	17	2	5	6	5.65
1274	21	17	1	5	7	4.87
2201	24	17	2	5	7	4.87
1356	24	17	1	5	7	4.87
510	24	17	0	5	7	4.87
2368	32	17	2	5	7	4.87
1523	32	17	1	5	7	4.87
677	32	17	0	5	7	4.87
2399	33	17	2	5	7	4.87
1554	33	17	1	5	7	4.87
708	33	17	0	5	7	4.87
2428	34	17	2	5	7	4.87
1583	34	17	1	5	7	4.87
2518	39	17	2	5	6	4.74
2591	4	17	3	5	6	0.74
3434	4	17	4	5	6	0.74
3681	16	17	4	5	9	4.91
2840	16	17	3	5	9	4.91
1996	16	17	2	5	9	4.91
1151	16	17	1	5	9	4.91
305	16	17	0	5	9	4.91
3884	24	17	4	5	7	4.87
3243	33	17	3	5	9	5.62
3045	24	17	3	5	7	4.87
4051	32	17	4	5	7	4.87
4110	34	17	4	5	7	4.87
3272	34	17	3	5	7	4.87
4269	4	17	5	5	6	0.74
14	1	17	0	5	6	0.8
428	21	17	0	5	6	4.8
738	34	17	0	5	6	4.8
828	39	17	0	5	6	4.8
860	1	17	1	5	6	0.8
1705	1	17	2	5	6	0.8
1965	15	17	2	5	6	1.8
1120	15	17	1	5	6	1.8
274	15	17	0	5	6	1.8
2549	1	17	3	5	6	0.8
2809	15	17	3	5	6	1.8
3212	32	17	3	5	8	5.0
3393	1	17	4	5	6	0.8
3651	15	17	4	5	6	1.8
4229	1	17	5	5	6	0.8
336	17	19	0	5	6	0.77
1182	17	19	1	5	6	0.77
2027	17	19	2	5	6	0.77
2871	17	19	3	5	6	0.77
3712	17	19	4	5	6	0.77
4542	17	19	5	5	6	0.77
4230	1	19	5	5	7	1.57
3652	15	19	4	5	7	2.57
3394	1	19	4	5	7	1.57
2550	1	19	3	5	7	1.57
4512	16	19	5	5	8	4.0
4482	15	19	5	5	4	1.0
4270	4	19	5	5	4	0.77
3273	34	19	3	5	7	4.87
4111	34	19	4	5	6	5.6
3213	32	19	3	5	7	4.87
4052	32	19	4	5	7	4.87
3046	24	19	3	5	7	4.87
3244	33	19	3	5	8	4.71
3885	24	19	4	5	7	4.87
3774	20	19	4	5	4	0.91
4572	19	20	5	5	4	0.91
337	17	20	0	5	6	0.95
1183	17	20	1	5	6	0.95
2028	17	20	2	5	6	0.95
2872	17	20	3	5	6	0.95
3713	17	20	4	5	6	0.95
4543	17	20	5	5	6	0.95
4231	1	20	5	5	7	1.6
3653	15	20	4	5	7	2.6
3395	1	20	4	5	7	1.6
4271	4	20	5	5	3	0.74
3274	34	20	3	5	6	4.0
4112	34	20	4	5	6	4.0
4053	32	20	4	5	6	4.0
3047	24	20	3	5	6	4.0
3245	33	20	3	5	8	4.71
3886	24	20	4	5	6	4.0
147	10	21	0	5	6	0.74
993	10	21	1	5	6	0.74
1838	10	21	2	5	6	0.74
2682	10	21	3	5	6	0.74
3525	10	21	4	5	6	0.74
4355	10	21	5	5	6	0.74
4202	39	21	4	5	1	0.91
4145	36	21	4	5	3	0.91
3684	16	21	4	5	9	4.95
2843	16	21	3	5	9	4.95
1999	16	21	2	5	9	4.95
1154	16	21	1	5	9	4.95
308	16	21	0	5	9	4.95
3887	24	21	4	5	9	4.95
3246	33	21	3	5	9	5.66
3048	24	21	3	5	9	4.95
2204	24	21	2	5	9	4.95
1359	24	21	1	5	9	4.95
513	24	21	0	5	9	4.95
4054	32	21	4	5	8	5.74
4113	34	21	4	5	6	5.57
3275	34	21	3	5	8	5.74
776	36	24	0	5	8	4.0
1621	36	24	1	5	8	4.0
2466	36	24	2	5	8	4.0
2524	39	24	2	5	8	4.8
1679	39	24	1	5	8	4.8
834	39	24	0	5	8	4.8
3310	36	24	3	5	8	4.0
3368	39	24	3	5	8	4.8
4148	36	24	4	5	8	4.0
4088	33	24	4	5	3	0.71
3399	1	24	4	5	10	5.91
2555	1	24	3	5	10	5.91
3218	32	24	3	5	6	4.0
4057	32	24	4	5	6	4.0
312	16	26	0	5	9	4.0
1158	16	26	1	5	9	4.0
2003	16	26	2	5	9	4.0
2847	16	26	3	5	9	4.0
3688	16	26	4	5	9	4.0
4518	16	26	5	5	9	4.0
3892	24	28	4	5	13	8.71
3053	24	28	3	5	13	8.71
518	24	28	0	5	13	8.71
1364	24	28	1	5	13	8.71
2209	24	28	2	5	13	8.71
3811	21	28	4	5	13	8.91
2971	21	28	3	5	13	8.91
1282	21	28	1	5	13	8.91
2127	21	28	2	5	13	8.91
4278	4	28	5	5	13	8.0
3781	20	28	4	5	13	8.74
3443	4	28	4	5	13	8.0
2940	20	28	3	5	13	8.74
2600	4	28	3	5	13	8.0
405	20	28	0	5	13	8.74
1251	20	28	1	5	13	8.74
2096	20	28	2	5	13	8.74
1756	4	28	2	5	13	8.0
911	4	28	1	5	13	8.0
65	4	28	0	5	13	8.0
316	16	31	0	5	9	4.0
1162	16	31	1	5	9	4.0
2007	16	31	2	5	9	4.0
2851	16	31	3	5	9	4.0
3692	16	31	4	5	9	4.0
3752	19	31	4	5	12	8.0
285	15	31	0	5	12	9.0
1131	15	31	1	5	12	9.0
1976	15	31	2	5	12	9.0
1716	1	31	2	5	12	10.0
871	1	31	1	5	12	10.0
25	1	31	0	5	12	10.0
2820	15	31	3	5	12	9.0
2911	19	31	3	5	12	8.0
2067	19	31	2	5	12	8.0
1222	19	31	1	5	12	8.0
376	19	31	0	5	12	8.0
3783	20	31	4	5	12	8.0
2942	20	31	3	5	12	8.0
2098	20	31	2	5	12	8.0
1253	20	31	1	5	12	8.0
407	20	31	0	5	12	8.0
4062	32	31	4	5	12	8.0
3223	32	31	3	5	12	8.0
2379	32	31	2	5	12	8.0
1534	32	31	1	5	12	8.0
688	32	31	0	5	12	8.0
4153	36	31	4	5	12	8.0
3373	39	31	3	5	12	8.8
2973	21	31	3	5	12	8.91
3315	36	31	3	5	12	8.0
839	39	31	0	5	12	8.8
1684	39	31	1	5	12	8.8
2529	39	31	2	5	12	8.8
438	21	31	0	5	12	8.91
1284	21	31	1	5	12	8.91
2129	21	31	2	5	12	8.91
2471	36	31	2	5	12	8.0
1626	36	31	1	5	12	8.0
781	36	31	0	5	12	8.0
4522	16	31	5	5	9	4.0
2211	24	31	2	5	9	4.71
1366	24	31	1	5	9	4.71
520	24	31	0	5	9	4.71
3055	24	31	3	5	9	4.71
3894	24	31	4	5	9	4.71
3316	36	32	3	5	7	4.91
3374	39	32	3	5	8	4.8
4154	36	32	4	5	7	4.91
659	31	33	0	5	9	4.0
1505	31	33	1	5	9	4.0
2350	31	33	2	5	9	4.0
3194	31	33	3	5	9	4.0
4033	31	33	4	5	9	4.0
4854	31	33	5	5	9	4.0
4063	32	33	4	5	7	4.95
3224	32	33	3	5	7	4.95
4718	24	33	5	5	3	0.71
378	19	33	0	5	9	4.0
1224	19	33	1	5	9	4.0
2069	19	33	2	5	9	4.0
2913	19	33	3	5	9	4.0
3754	19	33	4	5	9	4.0
4583	19	33	5	5	9	4.0
4242	1	33	5	5	10	4.8
318	16	33	0	5	9	4.0
1164	16	33	1	5	9	4.0
2009	16	33	2	5	9	4.0
2853	16	33	3	5	9	4.0
3694	16	33	4	5	9	4.0
4524	16	33	5	5	9	4.0
287	15	33	0	5	9	4.0
1133	15	33	1	5	9	4.0
1978	15	33	2	5	9	4.0
2822	15	33	3	5	9	4.0
3664	15	33	4	5	9	4.0
4494	15	33	5	5	9	4.0
2604	4	33	3	5	6	4.0
2944	20	33	3	5	9	4.74
3447	4	33	4	5	6	4.0
3785	20	33	4	5	9	4.74
4282	4	33	5	5	6	4.0
2131	21	33	2	5	9	4.91
1286	21	33	1	5	9	4.91
2975	21	33	3	5	9	4.91
3815	21	33	4	5	9	4.91
4123	34	33	4	5	9	8.83
3285	34	33	3	5	12	8.74
784	36	34	0	5	8	4.0
1629	36	34	1	5	8	4.0
2474	36	34	2	5	8	4.0
3318	36	34	3	5	8	4.0
3376	39	34	3	5	8	4.8
