ID	s	d	ts	te	LLC	ELC
1277	21	39	15	15	1	0.5
1250	10	39	15	15	6	0.29
1246	9	3	15	16	1	0.42
1243	8	3	15	16	1	0.42
1240	7	3	15	16	1	0.33
1278	23	4	15	16	9	0.38
1270	20	4	15	16	8	0.45
1258	17	4	15	16	6	0.45
1239	6	5	15	16	1	0.42
1314	5	6	16	16	1	0.42
1305	3	7	16	16	1	0.33
1247	9	7	15	16	1	0.42
1244	8	7	15	16	1	0.42
1317	7	8	16	16	1	0.42
1306	3	8	16	16	1	0.42
1248	9	8	15	16	1	0.42
1321	8	9	16	16	1	0.42
1318	7	9	16	16	1	0.42
1307	3	9	16	16	1	0.42
1303	39	10	15	16	6	0.29
1276	21	10	15	16	6	0.38
1195	20	12	14	16	10	0.74
1127	23	12	13	16	11	1.31
1265	19	12	15	16	10	0.38
1309	4	17	16	16	6	0.45
1280	23	17	15	16	9	0.36
1272	20	17	15	16	7	0.28
1329	12	19	16	16	10	0.38
1336	17	20	16	16	7	0.28
1311	4	20	16	16	7	0.73
1282	23	20	15	16	9	0.36
1325	10	21	16	16	6	0.38
1304	39	21	15	16	1	0.5
1349	20	23	16	16	9	0.36
1337	17	23	16	16	9	0.36
1312	4	23	16	16	9	0.38
1138	33	24	13	16	4	0.45
1214	33	24	14	16	4	0.45
1290	33	24	15	16	4	0.45
1352	21	39	16	16	1	0.5
1326	10	39	16	16	6	0.29
1322	9	3	16	17	1	0.42
1319	8	3	16	17	1	0.42
1316	7	3	16	17	1	0.33
1353	23	4	16	17	9	0.38
1345	20	4	16	17	8	0.45
1333	17	4	16	17	6	0.45
1315	6	5	16	17	1	0.42
1388	5	6	17	17	1	0.42
1379	3	7	17	17	1	0.33
1323	9	7	16	17	1	0.42
1320	8	7	16	17	1	0.42
1391	7	8	17	17	1	0.42
1380	3	8	17	17	1	0.42
1324	9	8	16	17	1	0.42
1395	8	9	17	17	1	0.42
1392	7	9	17	17	1	0.42
1381	3	9	17	17	1	0.42
1377	39	10	16	17	6	0.29
1351	21	10	16	17	6	0.38
1340	19	12	16	17	10	0.38
1383	4	17	17	17	6	0.45
1355	23	17	16	17	9	0.36
1347	20	17	16	17	7	0.28
1403	12	19	17	17	10	0.38
1410	17	20	17	17	7	0.28
1385	4	20	17	17	7	0.73
1357	23	20	16	17	9	0.36
1399	10	21	17	17	6	0.38
1378	39	21	16	17	1	0.5
1423	20	23	17	17	9	0.36
1411	17	23	17	17	9	0.36
1386	4	23	17	17	9	0.38
1288	30	38	15	17	6	0.42
1363	30	38	16	17	6	0.42
1437	30	38	17	17	6	0.42
1426	21	39	17	17	1	0.5
1400	10	39	17	17	6	0.29
1396	9	3	17	18	1	0.42
1393	8	3	17	18	1	0.42
1390	7	3	17	18	1	0.33
1427	23	4	17	18	9	0.38
1419	20	4	17	18	8	0.45
1407	17	4	17	18	6	0.45
1389	6	5	17	18	1	0.42
1462	5	6	18	18	1	0.42
1453	3	7	18	18	1	0.33
1397	9	7	17	18	1	0.42
1394	8	7	17	18	1	0.42
1465	7	8	18	18	1	0.42
1454	3	8	18	18	1	0.42
1398	9	8	17	18	1	0.42
1469	8	9	18	18	1	0.42
1466	7	9	18	18	1	0.42
1455	3	9	18	18	1	0.42
1451	39	10	17	18	6	0.29
1425	21	10	17	18	6	0.38
1414	19	12	17	18	10	0.38
1457	4	17	18	18	6	0.45
1429	23	17	17	18	9	0.36
1421	20	17	17	18	7	0.28
1477	12	19	18	18	10	0.38
1484	17	20	18	18	7	0.28
1459	4	20	18	18	7	0.73
1431	23	20	17	18	9	0.36
1473	10	21	18	18	6	0.38
1452	39	21	17	18	1	0.5
1497	20	23	18	18	9	0.36
1485	17	23	18	18	9	0.36
1460	4	23	18	18	9	0.38
1302	38	30	15	18	6	0.42
1376	38	30	16	18	6	0.42
1450	38	30	17	18	6	0.42
1511	30	38	18	18	6	0.42
1500	21	39	18	18	1	0.5
1474	10	39	18	18	6	0.29
1470	9	3	18	19	1	0.42
1467	8	3	18	19	1	0.42
1464	7	3	18	19	1	0.33
1501	23	4	18	19	9	0.38
1493	20	4	18	19	8	0.45
1481	17	4	18	19	6	0.45
1463	6	5	18	19	1	0.42
1536	5	6	19	19	1	0.42
1527	3	7	19	19	1	0.33
1471	9	7	18	19	1	0.42
1468	8	7	18	19	1	0.42
1539	7	8	19	19	1	0.42
1528	3	8	19	19	1	0.42
1472	9	8	18	19	1	0.42
1543	8	9	19	19	1	0.42
1540	7	9	19	19	1	0.42
1529	3	9	19	19	1	0.42
1525	39	10	18	19	6	0.29
1499	21	10	18	19	6	0.38
1488	19	12	18	19	10	0.38
1531	4	17	19	19	6	0.45
1503	23	17	18	19	9	0.36
1495	20	17	18	19	7	0.28
1551	12	19	19	19	10	0.38
1558	17	20	19	19	7	0.28
1533	4	20	19	19	7	0.73
1505	23	20	18	19	9	0.36
1547	10	21	19	19	6	0.38
1526	39	21	18	19	1	0.5
1571	20	23	19	19	9	0.36
1559	17	23	19	19	9	0.36
1534	4	23	19	19	9	0.38
1524	38	30	18	19	6	0.42
1359	24	33	16	19	4	0.45
1433	24	33	17	19	4	0.45
1507	24	33	18	19	4	0.45
1581	24	33	19	19	4	0.45
1585	30	38	19	19	6	0.42
1574	21	39	19	19	1	0.5
1548	10	39	19	19	6	0.29
1544	9	3	19	20	1	0.42
1541	8	3	19	20	1	0.42
1538	7	3	19	20	1	0.33
1575	23	4	19	20	9	0.38
1567	20	4	19	20	8	0.45
1555	17	4	19	20	6	0.45
1537	6	5	19	20	1	0.42
1610	5	6	20	20	1	0.42
1601	3	7	20	20	1	0.33
1545	9	7	19	20	1	0.42
1542	8	7	19	20	1	0.42
1613	7	8	20	20	1	0.42
1602	3	8	20	20	1	0.42
1546	9	8	19	20	1	0.42
1617	8	9	20	20	1	0.42
1614	7	9	20	20	1	0.42
1603	3	9	20	20	1	0.42
1599	39	10	19	20	6	0.29
1573	21	10	19	20	6	0.38
1562	19	12	19	20	10	0.38
1605	4	17	20	20	6	0.45
1577	23	17	19	20	9	0.36
1569	20	17	19	20	7	0.28
1625	12	19	20	20	10	0.38
1632	17	20	20	20	7	0.28
1607	4	20	20	20	7	0.73
1579	23	20	19	20	9	0.36
1621	10	21	20	20	6	0.38
1600	39	21	19	20	1	0.5
1645	20	23	20	20	9	0.36
1633	17	23	20	20	9	0.36
1608	4	23	20	20	9	0.38
1365	33	24	16	20	4	0.45
1439	33	24	17	20	4	0.45
1513	33	24	18	20	4	0.45
1587	33	24	19	20	4	0.45
1598	38	30	19	20	6	0.42
1648	21	39	20	20	1	0.5
1622	10	39	20	20	6	0.29
1618	9	3	20	21	1	0.42
1615	8	3	20	21	1	0.42
1612	7	3	20	21	1	0.33
1649	23	4	20	21	9	0.38
1641	20	4	20	21	8	0.45
1629	17	4	20	21	6	0.45
1611	6	5	20	21	1	0.42
1684	5	6	21	21	1	0.42
1675	3	7	21	21	1	0.33
1619	9	7	20	21	1	0.42
1616	8	7	20	21	1	0.42
1687	7	8	21	21	1	0.42
1676	3	8	21	21	1	0.42
1620	9	8	20	21	1	0.42
1691	8	9	21	21	1	0.42
1688	7	9	21	21	1	0.42
1677	3	9	21	21	1	0.42
1673	39	10	20	21	6	0.29
1647	21	10	20	21	6	0.38
1636	19	12	20	21	10	0.38
1679	4	17	21	21	6	0.45
1651	23	17	20	21	9	0.36
1643	20	17	20	21	7	0.28
1699	12	19	21	21	10	0.38
1706	17	20	21	21	7	0.28
1681	4	20	21	21	7	0.73
1653	23	20	20	21	9	0.36
1695	10	21	21	21	6	0.38
1674	39	21	20	21	1	0.5
1719	20	23	21	21	9	0.36
1707	17	23	21	21	9	0.36
1682	4	23	21	21	9	0.38
69	32	35	0	21	21	0.33
164	32	35	1	21	21	0.33
259	32	35	2	21	21	0.33
347	32	35	3	21	21	0.33
435	32	35	4	21	21	0.33
513	32	35	5	21	21	0.33
591	32	35	6	21	21	0.33
669	32	35	7	21	21	0.33
747	32	35	8	21	21	0.33
825	32	35	9	21	21	0.33
903	32	35	10	21	21	0.33
981	32	35	11	21	21	0.33
1059	32	35	12	21	21	0.33
1137	32	35	13	21	21	0.33
1213	32	35	14	21	21	0.33
1289	32	35	15	21	21	0.33
1364	32	35	16	21	21	0.33
1438	32	35	17	21	21	0.33
1512	32	35	18	21	21	0.33
1586	32	35	19	21	21	0.33
1660	32	35	20	21	21	0.33
1734	32	35	21	21	21	0.33
1659	30	38	20	21	6	0.42
1733	30	38	21	21	6	0.42
1722	21	39	21	21	1	0.5
1696	10	39	21	21	6	0.29
1692	9	3	21	22	1	0.42
1689	8	3	21	22	1	0.42
1686	7	3	21	22	1	0.33
1723	23	4	21	22	9	0.38
1715	20	4	21	22	8	0.45
1703	17	4	21	22	6	0.45
1685	6	5	21	22	1	0.42
1758	5	6	22	22	1	0.42
1749	3	7	22	22	1	0.33
1693	9	7	21	22	1	0.42
1690	8	7	21	22	1	0.42
1761	7	8	22	22	1	0.42
1750	3	8	22	22	1	0.42
1694	9	8	21	22	1	0.42
1765	8	9	22	22	1	0.42
1762	7	9	22	22	1	0.42
1751	3	9	22	22	1	0.42
1747	39	10	21	22	6	0.29
1721	21	10	21	22	6	0.38
1710	19	12	21	22	10	0.38
1753	4	17	22	22	6	0.45
1725	23	17	21	22	9	0.36
1717	20	17	21	22	7	0.28
1773	12	19	22	22	10	0.38
1780	17	20	22	22	7	0.28
1755	4	20	22	22	7	0.73
1727	23	20	21	22	9	0.36
1769	10	21	22	22	6	0.38
1748	39	21	21	22	1	0.5
1793	20	23	22	22	9	0.36
1781	17	23	22	22	9	0.36
1756	4	23	22	22	9	0.38
66	27	29	0	22	20	0.33
161	27	29	1	22	20	0.33
256	27	29	2	22	20	0.33
344	27	29	3	22	20	0.33
432	27	29	4	22	20	0.33
510	27	29	5	22	20	0.33
588	27	29	6	22	20	0.33
666	27	29	7	22	20	0.33
744	27	29	8	22	20	0.33
822	27	29	9	22	20	0.33
900	27	29	10	22	20	0.33
978	27	29	11	22	20	0.33
1056	27	29	12	22	20	0.33
1134	27	29	13	22	20	0.33
1210	27	29	14	22	20	0.33
1286	27	29	15	22	20	0.33
1361	27	29	16	22	20	0.33
1435	27	29	17	22	20	0.33
1509	27	29	18	22	20	0.33
1583	27	29	19	22	20	0.33
1657	27	29	20	22	20	0.33
1731	27	29	21	22	20	0.33
1805	27	29	22	22	20	0.33
1672	38	30	20	22	6	0.42
1746	38	30	21	22	6	0.42
73	35	32	0	22	21	0.33
168	35	32	1	22	21	0.33
263	35	32	2	22	21	0.33
351	35	32	3	22	21	0.33
439	35	32	4	22	21	0.33
517	35	32	5	22	21	0.33
595	35	32	6	22	21	0.33
673	35	32	7	22	21	0.33
751	35	32	8	22	21	0.33
829	35	32	9	22	21	0.33
907	35	32	10	22	21	0.33
985	35	32	11	22	21	0.33
1063	35	32	12	22	21	0.33
1141	35	32	13	22	21	0.33
1217	35	32	14	22	21	0.33
1293	35	32	15	22	21	0.33
1367	35	32	16	22	21	0.33
1441	35	32	17	22	21	0.33
1515	35	32	18	22	21	0.33
1589	35	32	19	22	21	0.33
1663	35	32	20	22	21	0.33
1737	35	32	21	22	21	0.33
1655	24	33	20	22	4	0.45
1807	30	38	22	22	6	0.42
1796	21	39	22	22	1	0.5
1770	10	39	22	22	6	0.29
1766	9	3	22	23	1	0.42
1763	8	3	22	23	1	0.42
1760	7	3	22	23	1	0.33
1797	23	4	22	23	9	0.38
1789	20	4	22	23	8	0.45
1777	17	4	22	23	6	0.45
1759	6	5	22	23	1	0.42
1830	5	6	23	23	1	0.42
1821	3	7	23	23	1	0.33
1767	9	7	22	23	1	0.42
1764	8	7	22	23	1	0.42
1833	7	8	23	23	1	0.42
1822	3	8	23	23	1	0.42
1768	9	8	22	23	1	0.42
1837	8	9	23	23	1	0.42
1834	7	9	23	23	1	0.42
1823	3	9	23	23	1	0.42
1819	39	10	22	23	6	0.29
1795	21	10	22	23	6	0.38
1784	19	12	22	23	10	0.38
1825	4	17	23	23	6	0.45
1799	23	17	22	23	9	0.36
1791	20	17	22	23	7	0.28
1845	12	19	23	23	10	0.38
1852	17	20	23	23	7	0.28
1827	4	20	23	23	7	0.73
1801	23	20	22	23	9	0.36
1841	10	21	23	23	6	0.38
1820	39	21	22	23	1	0.5
1865	20	23	23	23	9	0.36
1853	17	23	23	23	9	0.36
1828	4	23	23	23	9	0.38
1661	33	24	20	23	4	0.45
67	29	27	0	23	20	0.33
162	29	27	1	23	20	0.33
257	29	27	2	23	20	0.33
345	29	27	3	23	20	0.33
433	29	27	4	23	20	0.33
511	29	27	5	23	20	0.33
589	29	27	6	23	20	0.33
667	29	27	7	23	20	0.33
745	29	27	8	23	20	0.33
823	29	27	9	23	20	0.33
901	29	27	10	23	20	0.33
979	29	27	11	23	20	0.33
1057	29	27	12	23	20	0.33
1135	29	27	13	23	20	0.33
1211	29	27	14	23	20	0.33
1287	29	27	15	23	20	0.33
1362	29	27	16	23	20	0.33
1436	29	27	17	23	20	0.33
1510	29	27	18	23	20	0.33
1584	29	27	19	23	20	0.33
1658	29	27	20	23	20	0.33
1732	29	27	21	23	20	0.33
1806	29	27	22	23	20	0.33
1818	38	30	22	23	6	0.42
1729	24	33	21	23	4	0.45
1803	24	33	22	23	4	0.45
1875	24	33	23	23	4	0.45
1868	21	39	23	23	1	0.5
1842	10	39	23	23	6	0.29
1838	9	3	23	24	1	0.42
1835	8	3	23	24	1	0.42
1832	7	3	23	24	1	0.33
1869	23	4	23	24	9	0.38
1861	20	4	23	24	8	0.45
1849	17	4	23	24	6	0.45
1831	6	5	23	24	1	0.42
1902	5	6	24	24	1	0.42
1893	3	7	24	24	1	0.33
1839	9	7	23	24	1	0.42
1836	8	7	23	24	1	0.42
1905	7	8	24	24	1	0.42
1894	3	8	24	24	1	0.42
1840	9	8	23	24	1	0.42
1909	8	9	24	24	1	0.42
1906	7	9	24	24	1	0.42
1895	3	9	24	24	1	0.42
1891	39	10	23	24	6	0.29
1867	21	10	23	24	6	0.38
1856	19	12	23	24	10	0.38
1897	4	17	24	24	6	0.45
1871	23	17	23	24	9	0.36
1863	20	17	23	24	7	0.28
1917	12	19	24	24	10	0.38
1924	17	20	24	24	7	0.28
1899	4	20	24	24	7	0.73
1873	23	20	23	24	9	0.36
1913	10	21	24	24	6	0.38
1892	39	21	23	24	1	0.5
1937	20	23	24	24	9	0.36
1925	17	23	24	24	9	0.36
1900	4	23	24	24	9	0.38
1735	33	24	21	24	4	0.45
1808	33	24	22	24	4	0.45
1880	33	24	23	24	4	0.45
1940	21	39	24	24	1	0.5
1914	10	39	24	24	6	0.29
1910	9	3	24	25	1	0.42
1907	8	3	24	25	1	0.42
1904	7	3	24	25	1	0.33
1941	23	4	24	25	9	0.38
1933	20	4	24	25	8	0.45
1921	17	4	24	25	6	0.45
1903	6	5	24	25	1	0.42
1974	5	6	25	25	1	0.42
1965	3	7	25	25	1	0.33
1911	9	7	24	25	1	0.42
1908	8	7	24	25	1	0.42
1977	7	8	25	25	1	0.42
1966	3	8	25	25	1	0.42
1912	9	8	24	25	1	0.42
1981	8	9	25	25	1	0.42
1978	7	9	25	25	1	0.42
1967	3	9	25	25	1	0.42
1963	39	10	24	25	6	0.29
1939	21	10	24	25	6	0.38
1928	19	12	24	25	10	0.38
1969	4	17	25	25	6	0.45
1943	23	17	24	25	9	0.36
1935	20	17	24	25	7	0.28
1989	12	19	25	25	10	0.38
1178	12	20	14	25	22	0.71
1267	19	20	15	25	7	0.42
1254	12	20	15	25	22	0.71
1342	19	20	16	25	6	0.5
1330	12	20	16	25	15	0.74
1416	19	20	17	25	5	0.36
1404	12	20	17	25	14	0.67
1490	19	20	18	25	4	0.36
1478	12	20	18	25	13	0.8
1564	19	20	19	25	4	0.36
1552	12	20	19	25	12	0.76
1638	19	20	20	25	4	0.36
1626	12	20	20	25	11	0.83
1712	19	20	21	25	4	0.36
1700	12	20	21	25	11	0.83
1786	19	20	22	25	4	0.36
1774	12	20	22	25	11	0.83
1858	19	20	23	25	4	0.36
1846	12	20	23	25	11	0.83
1930	19	20	24	25	4	0.36
2002	19	20	25	25	4	0.36
1996	17	20	25	25	7	0.28
1971	4	20	25	25	7	0.73
1945	23	20	24	25	9	0.36
1985	10	21	25	25	6	0.38
1964	39	21	24	25	1	0.5
2009	20	23	25	25	9	0.36
2003	19	23	25	25	9	0.72
1931	19	23	24	25	9	0.72
1847	12	23	23	25	12	1.28
1859	19	23	23	25	9	0.72
1775	12	23	22	25	12	1.28
1787	19	23	22	25	9	0.72
1701	12	23	21	25	12	1.28
1713	19	23	21	25	9	0.72
1627	12	23	20	25	12	1.28
1639	19	23	20	25	9	0.72
1553	12	23	19	25	13	1.18
1565	19	23	19	25	9	0.72
1479	12	23	18	25	14	1.18
1491	19	23	18	25	9	0.72
1405	12	23	17	25	15	1.17
1417	19	23	17	25	9	0.72
1331	12	23	16	25	16	1.16
1343	19	23	16	25	9	0.86
1255	12	23	15	25	23	0.99
1268	19	23	15	25	9	0.78
1179	12	23	14	25	23	0.99
1997	17	23	25	25	9	0.36
1972	4	23	25	25	9	0.38
1877	27	29	23	25	20	0.33
1949	27	29	24	25	20	0.33
2021	27	29	25	25	20	0.33
1879	30	38	23	25	6	0.42
1951	30	38	24	25	6	0.42
2023	30	38	25	25	6	0.42
2012	21	39	25	25	1	0.5
1986	10	39	25	25	6	0.29
1982	9	3	25	26	1	0.42
1979	8	3	25	26	1	0.42
1976	7	3	25	26	1	0.33
2013	23	4	25	26	9	0.38
2005	20	4	25	26	8	0.45
1999	19	4	25	26	8	0.81
1927	19	4	24	26	8	0.81
1843	12	4	23	26	12	1.19
1855	19	4	23	26	8	0.81
1771	12	4	22	26	12	1.19
1783	19	4	22	26	8	0.81
1697	12	4	21	26	12	1.19
1709	19	4	21	26	8	0.81
1623	12	4	20	26	12	1.19
1635	19	4	20	26	8	0.81
1549	12	4	19	26	13	1.18
1561	19	4	19	26	8	0.81
1475	12	4	18	26	14	1.16
1487	19	4	18	26	8	0.81
1401	12	4	17	26	15	1.0
1413	19	4	17	26	8	0.81
1327	12	4	16	26	16	1.05
1339	19	4	16	26	8	0.95
1251	12	4	15	26	23	1.02
1264	19	4	15	26	8	0.87
1175	12	4	14	26	23	1.02
1993	17	4	25	26	6	0.45
1975	6	5	25	26	1	0.42
2046	5	6	26	26	1	0.42
2037	3	7	26	26	1	0.33
1983	9	7	25	26	1	0.42
1980	8	7	25	26	1	0.42
2049	7	8	26	26	1	0.42
2038	3	8	26	26	1	0.42
1984	9	8	25	26	1	0.42
2053	8	9	26	26	1	0.42
2050	7	9	26	26	1	0.42
2039	3	9	26	26	1	0.42
2035	39	10	25	26	6	0.29
2011	21	10	25	26	6	0.38
2000	19	12	25	26	10	0.38
2041	4	17	26	26	6	0.45
2015	23	17	25	26	9	0.36
2007	20	17	25	26	7	0.28
2001	19	17	25	26	7	0.64
1929	19	17	24	26	7	0.64
1844	12	17	23	26	12	1.19
1857	19	17	23	26	7	0.64
1772	12	17	22	26	12	1.19
1785	19	17	22	26	7	0.64
1698	12	17	21	26	12	1.19
1711	19	17	21	26	7	0.64
1624	12	17	20	26	12	1.19
1637	19	17	20	26	7	0.64
1550	12	17	19	26	13	1.18
1563	19	17	19	26	7	0.64
1476	12	17	18	26	14	1.16
1489	19	17	18	26	7	0.64
1402	12	17	17	26	15	1.03
1415	19	17	17	26	7	0.64
1328	12	17	16	26	16	1.05
1341	19	17	16	26	7	0.78
1252	12	17	15	26	23	0.99
1266	19	17	15	26	8	0.71
1176	12	17	14	26	23	0.99
2061	12	19	26	26	10	0.38
1158	4	19	14	26	14	1.02
1184	17	19	14	26	14	0.57
1205	23	19	14	26	22	0.69
1273	20	19	15	26	7	0.42
1234	4	19	15	26	13	1.15
1260	17	19	15	26	13	0.7
1281	23	19	15	26	15	0.72
1348	20	19	16	26	6	0.5
1310	4	19	16	26	12	1.11
1335	17	19	16	26	12	0.66
1356	23	19	16	26	14	0.65
1422	20	19	17	26	5	0.36
1384	4	19	17	26	11	1.18
1409	17	19	17	26	11	0.73
1430	23	19	17	26	13	0.78
1496	20	19	18	26	4	0.36
1458	4	19	18	26	10	1.23
1483	17	19	18	26	10	0.78
1504	23	19	18	26	12	0.74
1570	20	19	19	26	4	0.36
1532	4	19	19	26	9	1.18
1557	17	19	19	26	9	0.73
1578	23	19	19	26	11	0.81
1644	20	19	20	26	4	0.36
1606	4	19	20	26	8	1.18
1631	17	19	20	26	8	0.73
1652	23	19	20	26	10	0.86
1718	20	19	21	26	4	0.36
1680	4	19	21	26	8	1.18
1705	17	19	21	26	8	0.73
1726	23	19	21	26	10	0.86
1792	20	19	22	26	4	0.36
1754	4	19	22	26	8	1.18
1779	17	19	22	26	8	0.73
1800	23	19	22	26	10	0.86
1864	20	19	23	26	4	0.36
1826	4	19	23	26	8	1.18
1851	17	19	23	26	8	0.73
1872	23	19	23	26	10	0.86
1936	20	19	24	26	4	0.36
1898	4	19	24	26	8	1.18
1923	17	19	24	26	8	0.73
1944	23	19	24	26	10	0.86
2008	20	19	25	26	4	0.36
1970	4	19	25	26	8	1.18
1995	17	19	25	26	8	0.73
2074	19	20	26	26	4	0.36
2068	17	20	26	26	7	0.28
2043	4	20	26	26	7	0.73
2017	23	20	25	26	9	0.36
2057	10	21	26	26	6	0.38
2036	39	21	25	26	1	0.5
2081	20	23	26	26	9	0.36
2075	19	23	26	26	9	0.72
2069	17	23	26	26	9	0.36
2044	4	23	26	26	9	0.38
1878	29	27	23	26	20	0.33
1950	29	27	24	26	20	0.33
2022	29	27	25	26	20	0.33
1890	38	30	23	26	6	0.42
1962	38	30	24	26	6	0.42
2034	38	30	25	26	6	0.42
2095	30	38	26	26	6	0.42
2084	21	39	26	26	1	0.5
2058	10	39	26	26	6	0.29
2054	9	3	26	27	1	0.42
2051	8	3	26	27	1	0.42
2048	7	3	26	27	1	0.33
2085	23	4	26	27	9	0.38
2077	20	4	26	27	8	0.45
2071	19	4	26	27	8	0.81
2065	17	4	26	27	6	0.45
2047	6	5	26	27	1	0.42
2118	5	6	27	27	1	0.42
2109	3	7	27	27	1	0.33
2055	9	7	26	27	1	0.42
2052	8	7	26	27	1	0.42
2121	7	8	27	27	1	0.42
2110	3	8	27	27	1	0.42
2056	9	8	26	27	1	0.42
2125	8	9	27	27	1	0.42
2122	7	9	27	27	1	0.42
2111	3	9	27	27	1	0.42
2107	39	10	26	27	6	0.29
2083	21	10	26	27	6	0.38
1862	20	12	23	27	10	0.74
1798	23	12	22	27	11	1.31
1778	17	12	22	27	10	1.11
1752	4	12	22	27	10	1.56
1790	20	12	22	27	10	0.74
1724	23	12	21	27	11	1.31
1704	17	12	21	27	10	1.11
1678	4	12	21	27	10	1.56
1716	20	12	21	27	10	0.74
1650	23	12	20	27	11	1.31
1630	17	12	20	27	10	1.11
1604	4	12	20	27	10	1.56
1642	20	12	20	27	10	0.74
1576	23	12	19	27	12	1.26
1556	17	12	19	27	10	1.11
1530	4	12	19	27	10	1.56
1568	20	12	19	27	10	0.74
1502	23	12	18	27	13	1.07
1482	17	12	18	27	11	1.23
1456	4	12	18	27	11	1.68
1494	20	12	18	27	10	0.74
1428	23	12	17	27	14	1.07
1408	17	12	17	27	12	1.18
1382	4	12	17	27	12	1.63
1420	20	12	17	27	10	0.74
1354	23	12	16	27	15	1.01
1334	17	12	16	27	13	0.99
1308	4	12	16	27	13	1.44
1346	20	12	16	27	10	0.88
1279	23	12	15	27	16	1.08
1259	17	12	15	27	14	0.99
1232	4	12	15	27	14	1.44
1271	20	12	15	27	10	0.8
1203	23	12	14	27	23	1.14
1183	17	12	14	27	15	0.93
1156	4	12	14	27	15	1.38
2072	19	12	26	27	10	0.38
2113	4	17	27	27	6	0.45
2087	23	17	26	27	9	0.36
2079	20	17	26	27	7	0.28
2073	19	17	26	27	7	0.64
2133	12	19	27	27	10	0.38
2016	23	19	25	27	10	0.86
2080	20	19	26	27	4	0.36
2042	4	19	26	27	8	1.18
2067	17	19	26	27	8	0.73
2146	19	20	27	27	4	0.36
2140	17	20	27	27	7	0.28
2115	4	20	27	27	7	0.73
2089	23	20	26	27	9	0.36
2129	10	21	27	27	6	0.38
2108	39	21	26	27	1	0.5
2153	20	23	27	27	9	0.36
2147	19	23	27	27	9	0.72
2141	17	23	27	27	9	0.36
2116	4	23	27	27	9	0.38
2093	27	29	26	27	20	0.33
2165	27	29	27	27	20	0.33
2106	38	30	26	27	6	0.42
1947	24	33	24	27	4	0.45
2019	24	33	25	27	4	0.45
2091	24	33	26	27	4	0.45
2163	24	33	27	27	4	0.45
41	19	36	0	27	20	0.33
136	19	36	1	27	20	0.33
231	19	36	2	27	20	0.33
326	19	36	3	27	20	0.33
414	19	36	4	27	20	0.33
492	19	36	5	27	20	0.33
570	19	36	6	27	20	0.33
648	19	36	7	27	20	0.33
726	19	36	8	27	20	0.33
804	19	36	9	27	20	0.33
882	19	36	10	27	20	0.33
868	12	36	10	27	20	0.71
790	12	36	9	27	20	0.71
712	12	36	8	27	20	0.71
634	12	36	7	27	20	0.71
556	12	36	6	27	20	0.71
478	12	36	5	27	20	0.71
400	12	36	4	27	20	0.71
312	12	36	3	27	20	0.71
217	12	36	2	27	20	0.71
122	12	36	1	27	20	0.71
27	12	36	0	27	20	0.71
888	20	36	10	27	20	0.69
810	20	36	9	27	20	0.69
732	20	36	8	27	20	0.69
654	20	36	7	27	20	0.69
576	20	36	6	27	20	0.69
498	20	36	5	27	20	0.69
420	20	36	4	27	20	0.69
332	20	36	3	27	20	0.69
237	20	36	2	27	20	0.69
142	20	36	1	27	20	0.69
47	20	36	0	27	20	0.69
960	19	36	11	27	20	0.33
946	12	36	11	27	20	0.71
35	17	36	0	27	20	1.06
130	17	36	1	27	20	1.06
225	17	36	2	27	20	1.06
320	17	36	3	27	20	1.06
408	17	36	4	27	20	1.06
486	17	36	5	27	20	1.06
459	4	36	5	27	20	1.51
381	4	36	4	27	20	1.51
293	4	36	3	27	20	1.51
198	4	36	2	27	20	1.51
103	4	36	1	27	20	1.51
8	4	36	0	27	20	1.51
564	17	36	6	27	20	1.06
642	17	36	7	27	20	1.06
720	17	36	8	27	20	1.06
798	17	36	9	27	20	1.06
876	17	36	10	27	20	1.06
954	17	36	11	27	20	1.06
537	4	36	6	27	20	1.51
615	4	36	7	27	20	1.51
693	4	36	8	27	20	1.51
771	4	36	9	27	20	1.51
849	4	36	10	27	20	1.51
927	4	36	11	27	20	1.51
966	20	36	11	27	20	0.69
63	23	36	0	27	20	1.19
158	23	36	1	27	20	1.19
253	23	36	2	27	20	1.19
341	23	36	3	27	20	1.19
429	23	36	4	27	20	1.19
507	23	36	5	27	20	1.19
585	23	36	6	27	20	1.19
663	23	36	7	27	20	1.19
741	23	36	8	27	20	1.19
819	23	36	9	27	20	1.19
897	23	36	10	27	20	1.19
1038	19	36	12	27	20	0.33
1024	12	36	12	27	20	0.71
1032	17	36	12	27	20	1.06
1005	4	36	12	27	20	1.51
1044	20	36	12	27	20	0.69
975	23	36	11	27	20	1.19
1116	19	36	13	27	20	0.33
1102	12	36	13	27	20	0.71
1110	17	36	13	27	20	1.06
1083	4	36	13	27	20	1.51
1122	20	36	13	27	20	0.69
1053	23	36	12	27	20	1.19
1193	19	36	14	27	20	0.33
1180	12	36	14	27	20	0.71
1199	20	36	14	27	20	0.69
1131	23	36	13	27	20	1.19
1269	19	36	15	27	20	0.33
1256	12	36	15	27	20	0.71
1344	19	36	16	27	20	0.33
1332	12	36	16	27	20	0.71
1418	19	36	17	27	20	0.33
1406	12	36	17	27	20	0.71
1492	19	36	18	27	20	0.33
1480	12	36	18	27	20	0.71
1566	19	36	19	27	20	0.33
1640	19	36	20	27	20	0.33
1714	19	36	21	27	20	0.33
