-Infinity,0.0,06/03/2016 17:37:54
72.89355356232555,4075.0,06/03/2016 17:37:56
71.10852893457248,3318.0,06/03/2016 17:37:58
-Infinity,0.0,06/03/2016 17:38:00
-Infinity,0.0,06/03/2016 17:38:02
-Infinity,0.0,06/03/2016 17:38:04
-Infinity,0.0,06/03/2016 17:38:06
-Infinity,0.0,06/03/2016 17:38:09
-Infinity,0.0,06/03/2016 17:38:11
-Infinity,0.0,06/03/2016 17:38:13
-Infinity,0.0,06/03/2016 17:38:15
-Infinity,0.0,06/03/2016 17:38:17
-Infinity,0.0,06/03/2016 17:38:19
-Infinity,0.0,06/03/2016 17:38:21
-Infinity,0.0,06/03/2016 17:38:23
-Infinity,0.0,06/03/2016 17:38:25
-Infinity,0.0,06/03/2016 17:38:27
-Infinity,0.0,06/03/2016 17:38:29
-Infinity,0.0,06/03/2016 17:38:31
-Infinity,0.0,06/03/2016 17:38:33
-Infinity,0.0,06/03/2016 17:38:35
-Infinity,0.0,06/03/2016 17:38:37
-Infinity,0.0,06/03/2016 17:38:39
-Infinity,0.0,06/03/2016 17:38:41
-Infinity,0.0,06/03/2016 17:38:43
-Infinity,0.0,06/03/2016 17:38:45
-Infinity,0.0,06/03/2016 17:38:47
-Infinity,0.0,06/03/2016 17:38:49
-Infinity,0.0,06/03/2016 17:38:51
-Infinity,0.0,06/03/2016 17:38:53
-Infinity,0.0,06/03/2016 17:38:55
-Infinity,0.0,06/03/2016 17:38:57
-Infinity,0.0,06/03/2016 17:38:59
-Infinity,0.0,06/03/2016 17:39:02
-Infinity,0.0,06/03/2016 17:39:04
-Infinity,0.0,06/03/2016 17:39:06
-Infinity,0.0,06/03/2016 17:39:08
-Infinity,0.0,06/03/2016 17:39:10
-Infinity,0.0,06/03/2016 17:39:13
-Infinity,0.0,06/03/2016 17:39:15
-Infinity,0.0,06/03/2016 17:39:17
-Infinity,0.0,06/03/2016 17:39:19
-Infinity,0.0,06/03/2016 17:39:21
-Infinity,0.0,06/03/2016 17:39:23
-Infinity,0.0,06/03/2016 17:39:25
-Infinity,0.0,06/03/2016 17:39:27
-Infinity,0.0,06/03/2016 17:39:29
-Infinity,0.0,06/03/2016 17:39:31
-Infinity,0.0,06/03/2016 17:39:33
-Infinity,0.0,06/03/2016 17:39:35
-Infinity,0.0,06/03/2016 17:39:37
-Infinity,0.0,06/03/2016 17:39:39
-Infinity,0.0,06/03/2016 17:39:41
-Infinity,0.0,06/03/2016 17:39:43
-Infinity,0.0,06/03/2016 17:39:45
-Infinity,0.0,06/03/2016 17:39:47
-Infinity,0.0,06/03/2016 17:39:49
-Infinity,0.0,06/03/2016 17:39:51
-Infinity,0.0,06/03/2016 17:39:53
-Infinity,0.0,06/03/2016 17:39:55
-Infinity,0.0,06/03/2016 17:39:57
-Infinity,0.0,06/03/2016 17:39:59
-Infinity,0.0,06/03/2016 17:40:01
-Infinity,0.0,06/03/2016 17:40:03
-Infinity,0.0,06/03/2016 17:40:05
-Infinity,0.0,06/03/2016 17:40:07
-Infinity,0.0,06/03/2016 17:40:09
-Infinity,0.0,06/03/2016 17:40:11
-Infinity,0.0,06/03/2016 17:40:13
-Infinity,0.0,06/03/2016 17:40:15
-Infinity,0.0,06/03/2016 17:40:17
-Infinity,0.0,06/03/2016 17:40:19
-Infinity,0.0,06/03/2016 17:40:21
-Infinity,0.0,06/03/2016 17:40:23
-Infinity,0.0,06/03/2016 17:40:25
-Infinity,0.0,06/03/2016 17:40:27
-Infinity,0.0,06/03/2016 17:40:29
-Infinity,0.0,06/03/2016 17:40:31
-Infinity,0.0,06/03/2016 17:40:33
-Infinity,0.0,06/03/2016 17:40:35
-Infinity,0.0,06/03/2016 17:40:37
-Infinity,0.0,06/03/2016 17:40:39
-Infinity,0.0,06/03/2016 17:40:41
-Infinity,0.0,06/03/2016 17:40:43
-Infinity,0.0,06/03/2016 17:40:45
-Infinity,0.0,06/03/2016 17:40:47
-Infinity,0.0,06/03/2016 17:40:49
-Infinity,0.0,06/03/2016 17:40:51
-Infinity,0.0,06/03/2016 17:40:53
-Infinity,0.0,06/03/2016 17:40:55
-Infinity,0.0,06/03/2016 17:40:57
-Infinity,0.0,06/03/2016 17:40:59
-Infinity,0.0,06/03/2016 17:41:01
-Infinity,0.0,06/03/2016 17:41:03
-Infinity,0.0,06/03/2016 17:41:05
-Infinity,0.0,06/03/2016 17:41:07
-Infinity,0.0,06/03/2016 17:41:09
-Infinity,0.0,06/03/2016 17:41:11
-Infinity,0.0,06/03/2016 17:41:13
-Infinity,0.0,06/03/2016 17:41:15
-Infinity,0.0,06/03/2016 17:41:17
-Infinity,0.0,06/03/2016 17:41:19
-Infinity,0.0,06/03/2016 17:41:21
-Infinity,0.0,06/03/2016 17:41:23
-Infinity,0.0,06/03/2016 17:41:25
-Infinity,0.0,06/03/2016 17:41:27
-Infinity,0.0,06/03/2016 17:41:29
-Infinity,0.0,06/03/2016 17:41:31
-Infinity,0.0,06/03/2016 17:41:33
-Infinity,0.0,06/03/2016 17:41:35
-Infinity,0.0,06/03/2016 17:41:37
-Infinity,0.0,06/03/2016 17:41:39
-Infinity,0.0,06/03/2016 17:41:41
-Infinity,0.0,06/03/2016 17:41:43
-Infinity,0.0,06/03/2016 17:41:45
-Infinity,0.0,06/03/2016 17:41:47
-Infinity,0.0,06/03/2016 17:41:49
-Infinity,0.0,06/03/2016 17:41:52
-Infinity,0.0,06/03/2016 17:41:54
-Infinity,0.0,06/03/2016 17:41:56
-Infinity,0.0,06/03/2016 17:41:58
-Infinity,0.0,06/03/2016 17:42:00
-Infinity,0.0,06/03/2016 17:42:02
-Infinity,0.0,06/03/2016 17:42:04
-Infinity,0.0,06/03/2016 17:42:06
-Infinity,0.0,06/03/2016 17:42:08
-Infinity,0.0,06/03/2016 17:42:10
-Infinity,0.0,06/03/2016 17:42:12
-Infinity,0.0,06/03/2016 17:42:14
-Infinity,0.0,06/03/2016 17:42:16
-Infinity,0.0,06/03/2016 17:42:18
-Infinity,0.0,06/03/2016 17:42:20
-Infinity,0.0,06/03/2016 17:42:22
-Infinity,0.0,06/03/2016 17:42:24
-Infinity,0.0,06/03/2016 17:42:26
-Infinity,0.0,06/03/2016 17:42:28
-Infinity,0.0,06/03/2016 17:42:30
-Infinity,0.0,06/03/2016 17:42:32
-Infinity,0.0,06/03/2016 17:42:34
-Infinity,0.0,06/03/2016 17:42:36
-Infinity,0.0,06/03/2016 17:42:38
-Infinity,0.0,06/03/2016 17:42:40
-Infinity,0.0,06/03/2016 17:42:42
-Infinity,0.0,06/03/2016 17:42:44
-Infinity,0.0,06/03/2016 17:42:46
-Infinity,0.0,06/03/2016 17:42:48
-Infinity,0.0,06/03/2016 17:42:50
-Infinity,0.0,06/03/2016 17:42:52
-Infinity,0.0,06/03/2016 17:42:54
-Infinity,0.0,06/03/2016 17:42:56
-Infinity,0.0,06/03/2016 17:42:58
-Infinity,0.0,06/03/2016 17:43:00
-Infinity,0.0,06/03/2016 17:43:02
-Infinity,0.0,06/03/2016 17:43:04
-Infinity,0.0,06/03/2016 17:43:06
-Infinity,0.0,06/03/2016 17:43:08
-Infinity,0.0,06/03/2016 17:43:10
-Infinity,0.0,06/03/2016 17:43:12
-Infinity,0.0,06/03/2016 17:43:14
-Infinity,0.0,06/03/2016 17:43:16
-Infinity,0.0,06/03/2016 17:43:18
-Infinity,0.0,06/03/2016 17:43:20
-Infinity,0.0,06/03/2016 17:43:22
-Infinity,0.0,06/03/2016 17:43:24
-Infinity,0.0,06/03/2016 17:43:26
-Infinity,0.0,06/03/2016 17:43:28
-Infinity,0.0,06/03/2016 17:43:30
-Infinity,0.0,06/03/2016 17:43:32
-Infinity,0.0,06/03/2016 17:43:34
-Infinity,0.0,06/03/2016 17:43:36
-Infinity,0.0,06/03/2016 17:43:38
-Infinity,0.0,06/03/2016 17:43:40
-Infinity,0.0,06/03/2016 17:43:42
-Infinity,0.0,06/03/2016 17:43:44
-Infinity,0.0,06/03/2016 17:43:46
-Infinity,0.0,06/03/2016 17:43:48
-Infinity,0.0,06/03/2016 17:43:50
-Infinity,0.0,06/03/2016 17:43:52
-Infinity,0.0,06/03/2016 17:43:54
-Infinity,0.0,06/03/2016 17:43:56
-Infinity,0.0,06/03/2016 17:43:58
-Infinity,0.0,06/03/2016 17:44:00
-Infinity,0.0,06/03/2016 17:44:02
-Infinity,0.0,06/03/2016 17:44:04
-Infinity,0.0,06/03/2016 17:44:06
-Infinity,0.0,06/03/2016 17:44:08
-Infinity,0.0,06/03/2016 17:44:10
-Infinity,0.0,06/03/2016 17:44:12
-Infinity,0.0,06/03/2016 17:44:14
-Infinity,0.0,06/03/2016 17:44:16
-Infinity,0.0,06/03/2016 17:44:18
-Infinity,0.0,06/03/2016 17:44:20
-Infinity,0.0,06/03/2016 17:44:22
-Infinity,0.0,06/03/2016 17:44:24
-Infinity,0.0,06/03/2016 17:44:26
-Infinity,0.0,06/03/2016 17:44:28
-Infinity,0.0,06/03/2016 17:44:30
-Infinity,0.0,06/03/2016 17:44:32
-Infinity,0.0,06/03/2016 17:44:34
-Infinity,0.0,06/03/2016 17:44:36
-Infinity,0.0,06/03/2016 17:44:38
-Infinity,0.0,06/03/2016 17:44:40
-Infinity,0.0,06/03/2016 17:44:42
-Infinity,0.0,06/03/2016 17:44:44
-Infinity,0.0,06/03/2016 17:44:46
-Infinity,0.0,06/03/2016 17:44:48
-Infinity,0.0,06/03/2016 17:44:50
-Infinity,0.0,06/03/2016 17:44:52
-Infinity,0.0,06/03/2016 17:44:54
-Infinity,0.0,06/03/2016 17:44:56
-Infinity,0.0,06/03/2016 17:44:58
-Infinity,0.0,06/03/2016 17:45:00
-Infinity,0.0,06/03/2016 17:45:02
-Infinity,0.0,06/03/2016 17:45:04
-Infinity,0.0,06/03/2016 17:45:06
-Infinity,0.0,06/03/2016 17:45:08
-Infinity,0.0,06/03/2016 17:45:10
-Infinity,0.0,06/03/2016 17:45:12
-Infinity,0.0,06/03/2016 17:45:14
-Infinity,0.0,06/03/2016 17:45:16
