20.26667633,85.84177626,0.5939223766326904,05/22/2016 11:23:09
20.26667902,85.84177873,0.16808666288852692,05/22/2016 11:23:25
20.2667237,85.84174304,0.39404532313346863,05/22/2016 11:23:34
20.26682733,85.84165264,6.194266319274902,05/22/2016 11:23:38
20.26688051,85.84163273,14.85972785949707,05/22/2016 11:23:41
20.26691467,85.84162219,6.244054317474365,05/22/2016 11:23:44
20.26693955,85.84161782,3.9388129711151123,05/22/2016 11:23:47
20.26697896,85.84160913,2.7919838428497314,05/22/2016 11:23:53
20.26699615,85.84159613,4.456438064575195,05/22/2016 11:23:58
20.26699409,85.84159462,2.3379690647125244,05/22/2016 11:24:02
20.26700893,85.84158665,0.2772996127605438,05/22/2016 11:24:26
20.26704294,85.84159075,1.8418426513671875,05/22/2016 11:24:34
20.26709322,85.8415966,3.7894515991210938,05/22/2016 11:24:37
20.26713784,85.841626,5.599829196929932,05/22/2016 11:24:40
20.26715542,85.8416332,5.816775798797607,05/22/2016 11:24:43
20.26715585,85.84164222,2.0865345001220703,05/22/2016 11:24:54
20.26715832,85.84164859,0.9435157179832458,05/22/2016 11:25:04
20.26718136,85.84165797,0.7194610834121704,05/22/2016 11:25:24
20.26720889,85.84166093,2.7324604988098145,05/22/2016 11:25:34
20.26724619,85.84168105,3.0634284019470215,05/22/2016 11:25:37
20.26731892,85.84172583,4.633571624755859,05/22/2016 11:25:40
20.26740002,85.8417524,9.312137603759766,05/22/2016 11:25:43
20.26745113,85.84175877,9.397673606872559,05/22/2016 11:25:46
20.2674883,85.84176126,5.697266101837158,05/22/2016 11:25:49
20.26749229,85.84176205,4.1232171058654785,05/22/2016 11:25:52
20.26749158,85.84176104,0.4493672847747803,05/22/2016 11:26:04
20.26749134,85.84176132,0.13157324492931366,05/22/2016 11:26:26
20.2674914,85.84176401,0.03951707109808922,05/22/2016 11:26:34
20.26749419,85.84176405,0.2811006009578705,05/22/2016 11:26:55
20.26750169,85.84177386,0.3089025914669037,05/22/2016 11:27:04
20.26750712,85.8417813,1.318981647491455,05/22/2016 11:27:25
20.26751305,85.84179166,0.9825939536094666,05/22/2016 11:27:34
20.26752281,85.84180857,1.2658443450927734,05/22/2016 11:27:56
20.26752471,85.84181226,2.0708155632019043,05/22/2016 11:28:04
20.26753091,85.84181551,0.43914493918418884,05/22/2016 11:28:25
20.26753977,85.8418181,0.765770673751831,05/22/2016 11:28:34
20.26754317,85.84182017,1.0175049304962158,05/22/2016 11:28:56
20.26754644,85.84181893,0.43410369753837585,05/22/2016 11:29:04
20.2675496,85.8418158,0.3844934403896332,05/22/2016 11:29:26
20.26754834,85.84181741,0.47885987162590027,05/22/2016 11:29:34
20.26755072,85.84182425,0.21851220726966858,05/22/2016 11:29:55
20.2675524,85.84182906,0.7615987658500671,05/22/2016 11:30:04
20.26755856,85.84183194,0.5358121395111084,05/22/2016 11:30:25
20.26756498,85.84183868,0.7453802227973938,05/22/2016 11:30:34
20.26785738,85.84195225,1.000471591949463,05/22/2016 11:30:55
20.26790649,85.84200419,34.47671127319336,05/22/2016 11:30:59
20.26790818,85.84200176,7.6812825202941895,05/22/2016 11:31:01
20.2677437,85.84150013,0.31535613536834717,05/22/2016 11:31:27
20.26788395,85.84150895,55.47822952270508,05/22/2016 11:31:31
20.26791545,85.84150452,15.55406379699707,05/22/2016 11:31:32
20.26815377,85.84151954,3.5178658962249756,05/22/2016 11:31:35
20.26816564,85.84144995,26.430465698242188,05/22/2016 11:31:38
20.26817093,85.84141219,7.387791156768799,05/22/2016 11:31:41
20.26817317,85.84139574,3.9879751205444336,05/22/2016 11:31:44
20.2682154,85.84130063,1.7363108396530151,05/22/2016 11:31:53
20.2681575,85.84109485,10.980975151062012,05/22/2016 11:31:59
20.26818549,85.8409149,22.432863235473633,05/22/2016 11:32:02
20.26824171,85.84079841,19.052820205688477,05/22/2016 11:32:05
20.26829248,85.84072934,13.668801307678223,05/22/2016 11:32:08
20.26836593,85.84066337,9.14642333984375,05/22/2016 11:32:11
20.26847004,85.84060212,10.659163475036621,05/22/2016 11:32:14
20.26850659,85.84057952,13.182823181152344,05/22/2016 11:32:15
20.2686269,85.84045397,4.684798240661621,05/22/2016 11:32:18
20.26870647,85.84032824,18.693099975585938,05/22/2016 11:32:21
20.26876211,85.84024188,15.815242767333984,05/22/2016 11:32:23
20.26885152,85.8401113,10.924159049987793,05/22/2016 11:32:26
20.26888642,85.83994617,16.85430145263672,05/22/2016 11:32:29
20.26898819,85.83975329,17.6782283782959,05/22/2016 11:32:32
20.26908831,85.83953928,23.0858097076416,05/22/2016 11:32:35
20.26921412,85.83934422,24.953994750976563,05/22/2016 11:32:38
20.26926156,85.83907575,24.682727813720703,05/22/2016 11:32:41
20.2693383,85.83884202,28.53403091430664,05/22/2016 11:32:44
20.26944164,85.83870679,25.85307502746582,05/22/2016 11:32:47
20.26952757,85.83848804,18.178651809692383,05/22/2016 11:32:50
20.26962977,85.838202,24.753358840942383,05/22/2016 11:32:53
20.26970173,85.83787802,31.952241897583008,05/22/2016 11:32:56
20.26975645,85.83768034,34.77039337158203,05/22/2016 11:32:59
20.26988841,85.83750601,21.52136993408203,05/22/2016 11:33:02
20.26999962,85.83729855,23.347238540649414,05/22/2016 11:33:05
20.27014165,85.83710527,24.925735473632813,05/22/2016 11:33:08
20.27026639,85.83689607,25.591672897338867,05/22/2016 11:33:11
20.27032814,85.83667361,25.852069854736328,05/22/2016 11:33:14
20.27051478,85.83646307,24.224403381347656,05/22/2016 11:33:17
