#t	PDR	Latency	Energy\Overhead
0	0.0	0	0.0	0	0	0	0	0
15	0.04	2.64	4.575999999999998	0.6	0.0	0.0	0.6826171875	0.3173828125
30	0.06	2.53	16.134857142857058	0.57	3.0517578125e-05	0.0	0.5515899658203125	0.4483795166015625
45	0.09	2.5	34.40914285714219	0.62	0.00024503469467163086	0.0	0.912744551897049	0.08701041340827942
60	0.15	2.47	61.478857142855574	0.63	0.0009778142647292043	0.0	0.8697764043500342	0.12924578138523657
75	0.16	2.56	90.56914285714028	0.64	0.00024445355778368594	0.0	0.9674441011015986	0.032311445340617695
90	0.16	2.56	119.48114285713928	0.64	0.00024445355778368594	0.0	0.9674441011015986	0.032311445340617695
105	0.16	2.56	148.5714285714397	0.64	0.00024445355778368594	0.0	0.9674441011015986	0.032311445340617695
120	0.16	2.56	160.30857142858898	1.0	0.00024445355778368594	0.0	0.9674441011015986	0.032311445340617695
