162.42871,303.06747,99.1774,06/03/2016 19:08:59
159.7702,302.01282,96.32895,06/03/2016 19:08:59
159.7702,302.01282,96.32895,06/03/2016 19:08:59
159.2414,302.01282,96.32895,06/03/2016 19:08:59
157.68933,302.01282,96.32895,06/03/2016 19:08:59
153.73816,301.00272,92.0661,06/03/2016 19:08:59
153.73816,301.00272,92.0661,06/03/2016 19:08:59
153.48444,301.00272,92.0661,06/03/2016 19:08:59
152.78448,298.68604,91.15506,06/03/2016 19:08:59
152.78448,298.68604,91.15506,06/03/2016 19:08:59
152.4585,298.68604,91.15506,06/03/2016 19:08:59
152.19952,295.78958,90.74405,06/03/2016 19:08:59
152.19952,295.78958,90.74405,06/03/2016 19:08:59
151.39081,295.78958,90.74405,06/03/2016 19:08:59
151.4624,295.72574,90.81891,06/03/2016 19:08:59
151.4624,295.72574,90.81891,06/03/2016 19:08:59
151.99942,295.72574,90.81891,06/03/2016 19:08:59
153.08374,295.64163,91.97952,06/03/2016 19:08:59
153.08374,295.64163,91.97952,06/03/2016 19:08:59
153.39734,295.64163,91.97952,06/03/2016 19:08:59
152.96118,297.00793,91.57599,06/03/2016 19:08:59
152.96118,297.00793,91.57599,06/03/2016 19:08:59
152.83765,297.00793,91.57599,06/03/2016 19:08:59
152.52283,297.00793,91.57599,06/03/2016 19:08:59
151.11984,298.11658,90.131165,06/03/2016 19:08:59
151.11984,298.11658,90.131165,06/03/2016 19:09:00
151.2727,298.11658,90.131165,06/03/2016 19:09:00
150.86795,297.35498,89.6521,06/03/2016 19:09:00
150.86795,297.35498,89.6521,06/03/2016 19:09:00
150.37128,297.35498,89.6521,06/03/2016 19:09:00
151.00754,296.1118,90.27585,06/03/2016 19:09:00
151.00754,296.1118,90.27585,06/03/2016 19:09:00
150.91309,296.1118,90.27585,06/03/2016 19:09:00
150.73312,296.36685,90.09357,06/03/2016 19:09:00
150.73312,296.36685,90.09357,06/03/2016 19:09:00
151.01404,296.36685,90.09357,06/03/2016 19:09:00
150.4454,297.4278,89.53674,06/03/2016 19:09:00
150.4454,297.4278,89.53674,06/03/2016 19:09:00
150.25711,297.4278,89.53674,06/03/2016 19:09:00
150.5072,297.4278,89.53674,06/03/2016 19:09:00
151.97366,298.36816,91.16705,06/03/2016 19:09:00
151.97366,298.36816,91.16705,06/03/2016 19:09:00
151.97366,298.36816,91.16705,06/03/2016 19:09:00
151.18027,299.78537,90.41675,06/03/2016 19:09:00
151.18027,299.78537,90.41675,06/03/2016 19:09:00
151.18027,299.78537,90.41675,06/03/2016 19:09:00
151.11508,299.05768,90.293365,06/03/2016 19:09:00
151.11508,299.05768,90.293365,06/03/2016 19:09:00
151.11508,299.05768,90.293365,06/03/2016 19:09:00
150.97424,298.65262,90.11432,06/03/2016 19:09:00
150.97424,298.65262,90.11432,06/03/2016 19:09:00
150.97424,298.65262,90.11432,06/03/2016 19:09:00
151.01749,299.73904,90.238556,06/03/2016 19:09:00
151.01749,299.73904,90.238556,06/03/2016 19:09:00
151.16968,299.73904,90.238556,06/03/2016 19:09:00
151.31424,298.74472,90.32114,06/03/2016 19:09:00
151.31424,298.74472,90.32114,06/03/2016 19:09:00
151.18646,298.74472,90.32114,06/03/2016 19:09:00
151.18646,298.74472,90.32114,06/03/2016 19:09:00
152.8985,297.81937,92.09006,06/03/2016 19:09:00
152.8985,297.81937,92.09006,06/03/2016 19:09:00
152.77429,297.81937,92.09006,06/03/2016 19:09:00
153.79358,297.35526,93.147156,06/03/2016 19:09:00
153.79358,297.35526,93.147156,06/03/2016 19:09:00
153.4859,297.35526,93.147156,06/03/2016 19:09:00
152.83899,298.9085,92.56058,06/03/2016 19:09:00
152.83899,298.9085,92.56058,06/03/2016 19:09:00
152.83899,298.9085,92.56058,06/03/2016 19:09:00
152.7857,299.10065,92.51782,06/03/2016 19:09:00
152.7857,299.10065,92.51782,06/03/2016 19:09:00
152.4154,299.10065,92.51782,06/03/2016 19:09:00
152.3628,298.90933,92.447784,06/03/2016 19:09:00
152.3628,298.90933,92.447784,06/03/2016 19:09:00
152.3628,298.90933,92.447784,06/03/2016 19:09:00
150.92093,299.34662,90.93967,06/03/2016 19:09:00
150.92093,299.34662,90.93967,06/03/2016 19:09:00
150.98813,299.34662,90.93967,06/03/2016 19:09:00
150.98813,299.34662,90.93967,06/03/2016 19:09:01
150.21902,298.3339,90.04355,06/03/2016 19:09:02
